 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	123.833	10.833	1.000	1.464	0.683	0.857
2	7	136.643	10.786	0.718	2.423	0.413	0.824
3	2	190.500	11.000	1.000	2.000	0.500	1.000
4	13	202.500	11.500	1.000	1.735	0.576	0.929
5	2	234.000	10.500	1.000	2.000	0.500	1.000
6	12	254.583	11.250	0.967	1.756	0.570	0.889
7	5	298.100	10.700	0.764	2.188	0.457	0.769
8	7	350.214	10.929	0.943	1.936	0.517	0.933
9	2	377.500	11.000	1.000	2.000	0.500	1.000
10	12	433.417	11.583	1.000	1.939	0.516	0.889
11	15	528.233	12.833	0.976	1.186	0.843	0.882
12	1	543.500	10.500	1.000	1.000	1.000	1.000
13	3	694.833	11.167	1.000	1.464	0.683	0.857
14	4	705.500	10.750	1.000	1.468	0.681	0.800
15	13	741.654	11.269	0.846	2.043	0.490	0.839
16	7	755.786	11.071	1.000	1.936	0.517	0.933
17	3	759.833	10.833	1.000	1.464	0.683	0.857
18	1	782.500	10.500	1.000	1.000	1.000	1.000
19	3	999.500	11.500	0.809	3.000	0.333	1.000
20	5	180.100	12.700	1.000	1.553	0.644	0.909
21	1	359.500	11.500	1.000	1.000	1.000	1.000
22	3	441.167	12.167	1.000	1.464	0.683	0.857
23	2	649.500	12.000	1.000	2.000	0.500	1.000
24	8	682.625	12.375	1.000	1.229	0.814	0.941
25	5	876.900	12.300	1.000	1.553	0.644	0.909
26	11	1008.955	13.682	0.976	1.450	0.689	0.846
27	5	825.300	14.500	0.873	1.496	0.668	0.714
28	9	990.611	14.833	1.000	1.340	0.746	0.857
29	8	318.625	15.375	1.000	1.229	0.814	0.941
30	2	143.500	16.000	1.000	2.000	0.500	1.000
31	13	967.115	17.346	0.922	1.714	0.583	0.839
32	10	935.500	18.000	1.000	1.551	0.645	0.909
33	8	705.000	19.500	0.740	2.392	0.418	0.889
34	12	713.667	18.667	0.967	1.469	0.681	0.889
35	1	466.500	18.500	1.000	1.000	1.000	1.000
36	4	598.000	19.000	1.000	1.000	1.000	1.000
37	6	834.667	19.333	1.000	1.291	0.775	0.800
38	11	155.955	20.682	0.976	1.450	0.689	0.846
39	6	336.167	19.667	0.615	3.550	0.282	0.750
40	7	627.214	19.929	0.943	1.936	0.517	0.933
41	2	867.000	19.500	1.000	2.000	0.500	1.000
42	8	913.000	20.500	1.000	1.195	0.837	0.800
43	2	545.500	21.000	1.000	2.000	0.500	1.000
44	6	527.167	23.000	0.809	1.809	0.553	0.857
45	4	53.000	22.500	0.740	4.000	0.250	1.000
46	9	998.611	24.056	1.000	1.817	0.550	0.857
47	1	1013.500	22.500	1.000	1.000	1.000	1.000
48	1	32.500	23.500	1.000	1.000	1.000	1.000
49	10	78.000	24.000	0.736	2.795	0.358	0.909
50	4	385.000	24.000	1.000	1.000	1.000	1.000
51	7	637.071	24.357	0.898	1.387	0.721	0.737
52	17	987.500	24.500	0.845	2.080	0.481	0.895
53	3	1006.833	24.167	1.000	1.464	0.683	0.857
54	4	972.500	25.500	0.698	1.581	0.632	0.615
