 	Area	XM	YM	Circ.	AR	Round	Solidity
1	10	70.000	11.300	1.000	1.327	0.753	0.909
2	2	76.000	10.500	1.000	2.000	0.500	1.000
3	5	115.900	11.300	1.000	1.553	0.644	0.909
4	1	133.500	10.500	1.000	1.000	1.000	1.000
5	5	178.500	10.500	0.599	5.000	0.200	1.000
6	4	235.000	10.500	0.740	4.000	0.250	1.000
7	10	249.700	12.000	0.887	1.864	0.537	0.800
8	7	369.786	10.929	1.000	1.936	0.517	0.933
9	8	438.375	11.625	1.000	1.229	0.814	0.941
10	7	455.786	10.929	1.000	1.936	0.517	0.933
11	1	460.500	10.500	1.000	1.000	1.000	1.000
12	3	462.833	11.167	1.000	1.464	0.683	0.857
13	11	484.864	12.136	0.976	1.450	0.690	0.815
14	6	515.500	11.000	1.000	1.500	0.667	1.000
15	2	534.000	10.500	1.000	2.000	0.500	1.000
16	14	583.857	12.143	0.911	1.531	0.653	0.848
17	4	641.000	11.500	0.857	2.031	0.492	0.800
18	11	799.500	11.864	0.589	2.559	0.391	0.667
19	3	808.500	10.500	0.967	3.000	0.333	1.000
20	1	864.500	10.500	1.000	1.000	1.000	1.000
21	3	339.167	12.500	0.643	2.702	0.370	0.667
22	7	494.786	12.500	1.000	1.069	0.936	0.875
23	2	979.000	11.500	1.000	2.000	0.500	1.000
24	10	754.100	14.300	0.887	1.587	0.630	0.800
25	2	17.000	13.500	1.000	2.000	0.500	1.000
26	6	210.333	14.667	1.000	1.291	0.775	0.800
27	2	287.500	14.000	1.000	2.000	0.500	1.000
28	4	361.000	14.000	1.000	1.000	1.000	1.000
29	6	391.667	14.667	1.000	1.291	0.775	0.800
30	2	415.000	13.500	1.000	2.000	0.500	1.000
31	2	652.000	13.500	1.000	2.000	0.500	1.000
32	9	568.500	15.500	0.799	2.876	0.348	0.750
33	3	708.833	15.167	1.000	1.464	0.683	0.857
34	5	107.100	16.700	1.000	1.553	0.644	0.909
35	1	264.500	15.500	1.000	1.000	1.000	1.000
36	4	343.500	16.000	1.000	2.031	0.492	0.800
37	15	425.433	17.100	0.976	1.651	0.606	0.882
38	7	447.500	16.786	1.000	1.069	0.936	0.875
39	2	526.500	16.000	1.000	2.000	0.500	1.000
40	4	146.000	17.000	1.000	1.000	1.000	1.000
41	1	166.500	16.500	1.000	1.000	1.000	1.000
42	12	240.333	17.667	0.719	2.334	0.428	0.800
43	4	330.500	16.750	1.000	1.468	0.681	0.800
44	1	592.500	16.500	1.000	1.000	1.000	1.000
45	7	375.071	19.214	0.943	1.936	0.517	0.933
46	4	455.500	18.000	1.000	2.031	0.492	0.800
47	2	670.000	17.500	1.000	2.000	0.500	1.000
48	4	85.250	19.500	0.857	1.468	0.681	0.800
49	1	299.500	18.500	1.000	1.000	1.000	1.000
50	10	969.200	19.300	1.000	1.559	0.641	0.909
51	13	72.115	20.885	1.000	1.159	0.863	0.897
52	6	433.667	20.333	1.000	1.291	0.775	0.800
53	1	534.500	19.500	1.000	1.000	1.000	1.000
54	2	558.000	19.500	1.000	2.000	0.500	1.000
55	1	784.500	19.500	1.000	1.000	1.000	1.000
56	1	977.500	19.500	1.000	1.000	1.000	1.000
57	6	401.000	22.000	0.809	2.082	0.480	0.857
58	12	118.417	22.417	0.967	1.939	0.516	0.889
59	3	193.167	21.833	1.000	1.464	0.683	0.857
60	8	367.250	22.875	0.914	1.435	0.697	0.842
61	7	466.500	22.786	1.000	1.069	0.936	0.875
62	2	490.000	21.500	1.000	2.000	0.500	1.000
63	2	644.000	21.500	1.000	2.000	0.500	1.000
64	3	357.167	22.833	1.000	1.464	0.683	0.857
65	1	384.500	22.500	1.000	1.000	1.000	1.000
66	6	543.333	23.333	1.000	1.291	0.775	0.800
67	9	585.056	23.167	1.000	1.536	0.651	0.857
68	3	418.500	23.500	0.967	3.000	0.333	1.000
69	1	152.500	24.500	1.000	1.000	1.000	1.000
70	1	335.500	24.500	1.000	1.000	1.000	1.000
71	4	423.500	25.000	1.000	2.031	0.492	0.800
72	2	479.000	24.500	1.000	2.000	0.500	1.000
73	7	525.500	25.500	1.000	1.596	0.626	0.875
74	8	565.625	25.375	1.000	1.229	0.814	0.941
75	3	212.500	25.500	0.967	3.000	0.333	1.000
76	1	679.500	25.500	1.000	1.000	1.000	1.000
77	12	574.917	27.583	0.883	1.610	0.621	0.889
78	5	906.100	27.300	1.000	1.553	0.644	0.909
79	1	953.500	26.500	1.000	1.000	1.000	1.000
80	1	126.500	27.500	1.000	1.000	1.000	1.000
81	2	452.000	27.500	1.000	2.000	0.500	1.000
82	1	848.500	27.500	1.000	1.000	1.000	1.000
83	3	57.167	29.167	1.000	1.464	0.683	0.857
84	10	66.700	30.000	1.000	1.327	0.753	0.909
85	6	377.500	29.000	1.000	1.500	0.667	1.000
86	1	712.500	28.500	1.000	1.000	1.000	1.000
87	6	689.000	30.500	1.000	1.500	0.667	1.000
88	13	20.115	32.115	1.000	1.159	0.863	0.897
89	6	103.500	31.000	1.000	1.500	0.667	1.000
90	11	368.318	32.318	0.976	1.035	0.966	0.846
91	6	434.167	31.167	0.916	1.593	0.628	0.857
92	1	487.500	30.500	1.000	1.000	1.000	1.000
93	8	91.625	32.625	1.000	1.229	0.814	0.941
94	14	118.286	32.643	0.838	1.885	0.530	0.875
95	3	157.833	32.167	1.000	1.464	0.683	0.857
96	1	945.500	31.500	1.000	1.000	1.000	1.000
97	7	29.929	34.214	0.943	1.936	0.517	0.933
98	1	283.500	32.500	1.000	1.000	1.000	1.000
99	14	417.571	33.500	0.750	2.110	0.474	0.824
100	5	519.300	33.100	1.000	1.553	0.644	0.909
101	2	586.000	32.500	1.000	2.000	0.500	1.000
102	1	766.500	32.500	1.000	1.000	1.000	1.000
103	10	444.000	34.500	1.000	1.551	0.645	0.909
104	1	857.500	33.500	1.000	1.000	1.000	1.000
105	4	897.000	34.000	1.000	1.000	1.000	1.000
106	6	478.667	35.667	1.000	1.291	0.775	0.800
107	3	678.833	35.167	1.000	1.464	0.683	0.857
108	9	408.500	37.500	0.726	2.326	0.430	0.818
109	4	569.500	36.000	1.000	2.031	0.492	0.800
110	2	911.000	35.500	1.000	2.000	0.500	1.000
111	1	528.500	36.500	1.000	1.000	1.000	1.000
112	2	813.000	36.500	1.000	2.000	0.500	1.000
113	8	935.750	37.625	1.000	1.939	0.516	0.842
114	2	64.000	37.500	1.000	2.000	0.500	1.000
115	4	81.000	38.000	1.000	1.000	1.000	1.000
116	1	348.500	37.500	1.000	1.000	1.000	1.000
117	3	876.500	37.500	0.967	3.000	0.333	1.000
118	2	12.500	39.000	1.000	2.000	0.500	1.000
119	5	84.900	39.700	1.000	1.553	0.644	0.909
120	6	551.500	39.000	1.000	1.500	0.667	1.000
121	4	608.000	40.000	1.000	1.000	1.000	1.000
122	10	22.000	41.300	1.000	1.327	0.753	0.909
123	14	39.714	42.000	0.911	1.471	0.680	0.848
124	2	125.000	41.000	0.785	2.646	0.378	0.667
125	9	373.389	41.389	0.923	1.343	0.745	0.857
126	12	391.333	41.583	1.000	1.579	0.633	0.889
127	13	560.808	42.423	0.697	1.773	0.564	0.743
128	4	691.750	40.750	0.857	2.000	0.500	0.800
129	4	399.000	42.000	1.000	1.000	1.000	1.000
130	2	891.500	42.000	1.000	2.000	0.500	1.000
131	2	122.500	43.000	1.000	2.000	0.500	1.000
132	2	217.500	43.000	1.000	2.000	0.500	1.000
133	4	364.500	42.750	1.000	1.468	0.681	0.800
134	2	419.500	43.000	1.000	2.000	0.500	1.000
135	6	431.500	43.000	1.000	1.500	0.667	1.000
136	2	920.000	42.500	1.000	2.000	0.500	1.000
137	4	981.000	43.000	1.000	1.000	1.000	1.000
138	3	532.833	43.833	1.000	1.464	0.683	0.857
139	4	598.750	44.500	0.857	1.468	0.681	0.800
140	1	633.500	43.500	1.000	1.000	1.000	1.000
141	1	819.500	43.500	1.000	1.000	1.000	1.000
142	11	133.227	45.682	0.976	1.147	0.871	0.815
143	1	320.500	44.500	1.000	1.000	1.000	1.000
144	12	644.500	46.333	0.931	1.186	0.843	0.800
145	4	228.750	46.500	0.857	1.468	0.681	0.800
146	5	459.900	46.300	1.000	1.553	0.644	0.909
147	1	730.500	47.500	1.000	1.000	1.000	1.000
148	4	989.000	48.000	1.000	1.000	1.000	1.000
149	4	62.250	48.750	1.000	2.000	0.500	0.800
150	4	161.000	49.000	1.000	1.000	1.000	1.000
151	1	244.500	48.500	1.000	1.000	1.000	1.000
152	8	424.375	49.625	1.000	1.229	0.814	0.941
153	12	508.500	49.333	0.781	2.022	0.495	0.800
154	7	524.500	49.786	1.000	1.069	0.936	0.875
155	1	550.500	48.500	1.000	1.000	1.000	1.000
156	10	625.500	50.300	1.000	1.236	0.809	0.909
157	3	76.833	50.167	1.000	1.464	0.683	0.857
158	5	150.900	50.300	1.000	1.553	0.644	0.909
159	2	187.500	50.000	1.000	2.000	0.500	1.000
160	1	246.500	49.500	1.000	1.000	1.000	1.000
161	4	373.000	50.000	1.000	1.000	1.000	1.000
162	8	491.250	50.375	0.914	1.939	0.516	0.842
163	14	17.500	51.286	0.838	2.111	0.474	0.903
164	6	124.333	51.667	1.000	1.291	0.775	0.800
165	10	359.300	51.500	1.000	1.236	0.809	0.909
166	1	438.500	50.500	1.000	1.000	1.000	1.000
167	2	469.500	51.000	1.000	2.000	0.500	1.000
168	7	314.500	52.071	0.800	1.918	0.521	0.778
169	1	396.500	51.500	1.000	1.000	1.000	1.000
170	2	676.500	52.000	1.000	2.000	0.500	1.000
171	12	38.333	53.417	1.000	1.579	0.633	0.889
172	10	235.200	54.200	0.982	1.241	0.806	0.800
173	3	208.167	53.833	1.000	1.464	0.683	0.857
174	10	290.500	56.000	1.000	1.551	0.645	0.909
175	8	480.125	55.125	0.820	2.564	0.390	0.889
176	12	501.583	56.167	1.000	1.218	0.821	0.889
177	2	542.500	55.000	1.000	2.000	0.500	1.000
178	3	887.167	55.167	1.000	1.464	0.683	0.857
179	10	533.200	56.800	0.982	1.241	0.806	0.800
180	10	635.500	56.000	0.925	2.500	0.400	1.000
181	5	647.500	56.500	0.873	1.000	1.000	0.714
182	2	932.000	56.000	0.785	2.646	0.378	0.667
183	2	133.000	56.500	1.000	2.000	0.500	1.000
184	4	269.000	57.000	1.000	1.000	1.000	1.000
185	10	464.300	57.500	1.000	1.236	0.809	0.909
186	3	750.833	57.167	1.000	1.464	0.683	0.857
187	7	64.071	58.357	0.898	1.387	0.721	0.737
188	1	350.500	57.500	1.000	1.000	1.000	1.000
189	3	577.833	57.833	1.000	1.464	0.683	0.857
190	6	807.500	58.000	1.000	1.500	0.667	1.000
191	10	244.500	60.300	1.000	1.236	0.809	0.909
192	9	913.833	59.611	1.000	1.340	0.746	0.857
193	10	19.500	60.700	1.000	1.236	0.809	0.909
194	1	46.500	59.500	1.000	1.000	1.000	1.000
195	2	81.000	59.500	1.000	2.000	0.500	1.000
196	2	199.000	59.500	1.000	2.000	0.500	1.000
197	17	376.147	60.794	0.911	1.454	0.688	0.850
198	11	610.500	60.500	0.976	1.469	0.681	0.846
199	2	714.000	59.500	1.000	2.000	0.500	1.000
200	1	988.500	59.500	1.000	1.000	1.000	1.000
201	9	95.278	61.833	1.000	1.185	0.844	0.857
202	4	360.000	61.000	1.000	1.000	1.000	1.000
203	16	492.625	62.312	0.927	1.678	0.596	0.865
204	3	779.500	61.500	0.809	3.000	0.333	1.000
205	3	825.833	60.833	1.000	1.464	0.683	0.857
206	4	941.000	61.000	1.000	1.000	1.000	1.000
207	6	11.000	62.500	1.000	1.500	0.667	1.000
208	11	30.227	62.682	0.976	1.619	0.618	0.846
209	1	260.500	61.500	1.000	1.000	1.000	1.000
210	4	924.000	62.000	1.000	1.000	1.000	1.000
211	6	56.000	63.500	1.000	1.500	0.667	1.000
212	6	386.000	63.500	1.000	1.500	0.667	1.000
213	3	675.833	62.833	1.000	1.464	0.683	0.857
214	2	1013.500	63.000	1.000	2.000	0.500	1.000
215	9	104.389	64.833	1.000	1.340	0.746	0.857
216	4	115.000	64.500	0.857	2.031	0.492	0.800
217	4	315.000	64.000	1.000	1.000	1.000	1.000
218	15	481.367	66.033	1.000	1.127	0.887	0.857
219	3	536.167	65.167	1.000	1.464	0.683	0.857
220	3	417.167	65.833	1.000	1.464	0.683	0.857
221	11	431.409	66.864	0.887	2.025	0.494	0.846
222	10	502.000	66.700	1.000	1.384	0.723	0.909
223	5	552.900	66.700	1.000	1.553	0.644	0.909
224	7	904.786	66.500	1.000	1.069	0.936	0.875
225	1	972.500	65.500	1.000	1.000	1.000	1.000
226	6	233.667	66.833	0.916	2.237	0.447	0.857
227	4	331.750	67.500	0.857	1.468	0.681	0.800
228	1	706.500	66.500	1.000	1.000	1.000	1.000
229	9	932.500	67.500	1.000	1.000	1.000	1.000
230	4	133.000	68.000	1.000	1.000	1.000	1.000
231	7	352.929	68.357	0.898	1.387	0.721	0.737
232	3	512.167	68.167	1.000	1.464	0.683	0.857
233	3	664.833	68.167	1.000	1.464	0.683	0.857
234	12	686.000	69.000	1.000	1.000	1.000	0.857
235	5	88.300	69.100	1.000	1.553	0.644	0.909
236	2	472.500	69.000	1.000	2.000	0.500	1.000
237	8	602.625	69.625	1.000	1.229	0.814	0.941
238	4	737.000	69.000	1.000	1.000	1.000	1.000
239	9	377.389	70.278	0.799	1.824	0.548	0.750
240	4	395.000	70.000	1.000	1.000	1.000	1.000
241	4	652.000	70.000	1.000	1.000	1.000	1.000
242	5	78.900	71.300	1.000	1.553	0.644	0.909
243	10	95.900	72.100	0.982	1.165	0.858	0.769
244	2	366.000	70.500	1.000	2.000	0.500	1.000
245	7	407.500	71.500	1.000	1.596	0.626	0.875
246	1	592.500	70.500	1.000	1.000	1.000	1.000
247	2	245.000	71.500	1.000	2.000	0.500	1.000
248	3	282.833	72.167	1.000	1.464	0.683	0.857
249	2	323.000	71.500	1.000	2.000	0.500	1.000
250	15	495.233	73.300	0.869	1.830	0.547	0.811
251	10	697.000	72.700	1.000	1.384	0.723	0.909
252	11	180.955	73.864	1.000	1.139	0.878	0.815
253	10	221.300	73.500	1.000	1.236	0.809	0.909
254	8	260.750	73.250	1.000	1.416	0.706	0.800
255	4	896.000	73.000	1.000	1.000	1.000	1.000
256	6	25.000	74.000	0.916	2.082	0.480	0.857
257	5	200.100	74.300	1.000	1.553	0.644	0.909
258	2	32.000	74.500	1.000	2.000	0.500	1.000
259	2	34.500	75.000	1.000	2.000	0.500	1.000
260	10	42.800	76.200	0.982	1.241	0.806	0.800
261	2	105.500	75.000	1.000	2.000	0.500	1.000
262	5	797.100	75.700	1.000	1.553	0.644	0.909
263	3	1000.167	75.167	1.000	1.464	0.683	0.857
264	14	236.357	76.429	1.000	1.662	0.602	0.966
265	4	431.000	77.000	1.000	1.000	1.000	1.000
266	2	477.500	77.000	1.000	2.000	0.500	1.000
267	6	552.000	77.500	0.686	2.763	0.362	0.667
268	8	905.375	77.375	0.710	3.102	0.322	0.696
