 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	123.500	10.500	1.000	1.000	1.000	1.000
2	4	149.000	10.500	0.740	4.000	0.250	1.000
3	9	158.833	11.389	1.000	1.340	0.746	0.857
4	8	365.000	11.000	1.000	2.000	0.500	1.000
5	4	401.000	10.500	0.740	4.000	0.250	1.000
6	7	457.786	11.500	1.000	1.069	0.936	0.875
7	5	502.700	10.900	1.000	1.553	0.644	0.909
8	2	536.500	11.000	1.000	2.000	0.500	1.000
9	4	546.000	11.000	1.000	1.000	1.000	1.000
10	6	563.000	10.833	0.916	1.809	0.553	0.857
11	5	601.500	10.500	0.599	5.000	0.200	1.000
12	9	617.056	11.167	1.000	1.536	0.651	0.857
13	2	673.000	10.500	1.000	2.000	0.500	1.000
14	5	702.300	10.900	1.000	1.553	0.644	0.909
15	13	721.654	11.192	0.846	2.061	0.485	0.867
16	1	749.500	10.500	1.000	1.000	1.000	1.000
17	5	770.900	10.700	0.764	2.188	0.457	0.769
18	6	843.500	11.000	1.000	1.500	0.667	1.000
19	2	863.000	10.500	1.000	2.000	0.500	1.000
20	3	885.167	10.833	1.000	1.464	0.683	0.857
21	10	973.500	11.000	0.925	2.500	0.400	1.000
22	14	987.571	10.786	0.396	5.221	0.192	0.824
23	1	32.500	11.500	1.000	1.000	1.000	1.000
24	1	301.500	11.500	1.000	1.000	1.000	1.000
25	1	573.500	11.500	1.000	1.000	1.000	1.000
26	2	315.000	12.500	1.000	2.000	0.500	1.000
27	4	201.000	15.000	1.000	1.000	1.000	1.000
28	12	411.833	17.417	0.967	1.218	0.821	0.889
29	1	449.500	15.500	1.000	1.000	1.000	1.000
30	4	758.000	16.000	1.000	1.000	1.000	1.000
31	8	11.750	17.875	0.914	1.605	0.623	0.800
32	1	20.500	16.500	1.000	1.000	1.000	1.000
33	12	251.500	17.167	0.781	2.011	0.497	0.828
34	8	509.625	18.250	0.914	1.939	0.516	0.842
35	4	528.000	17.000	1.000	1.000	1.000	1.000
36	1	995.500	16.500	1.000	1.000	1.000	1.000
37	3	1009.833	17.167	1.000	1.464	0.683	0.857
38	4	111.000	18.000	1.000	1.000	1.000	1.000
39	2	306.000	17.500	1.000	2.000	0.500	1.000
40	7	686.500	18.214	1.000	1.069	0.936	0.875
41	10	329.500	20.000	1.000	1.551	0.645	0.909
42	9	462.389	19.833	1.000	1.340	0.746	0.857
43	4	598.000	19.000	1.000	1.000	1.000	1.000
44	1	106.500	19.500	1.000	1.000	1.000	1.000
45	11	351.227	20.045	0.741	2.858	0.350	0.957
46	11	538.136	20.318	0.715	1.975	0.506	0.815
47	4	798.000	20.000	1.000	1.000	1.000	1.000
48	11	979.773	20.045	0.809	2.858	0.350	0.957
49	4	68.500	20.750	1.000	1.468	0.681	0.800
50	1	728.500	20.500	1.000	1.000	1.000	1.000
51	8	717.375	22.625	1.000	1.229	0.814	0.941
52	1	953.500	21.500	1.000	1.000	1.000	1.000
53	5	172.300	23.100	1.000	1.553	0.644	0.909
54	4	190.000	23.000	1.000	1.000	1.000	1.000
55	5	273.700	23.100	1.000	1.553	0.644	0.909
56	3	296.167	23.167	1.000	1.464	0.683	0.857
57	3	41.500	23.833	0.754	2.702	0.370	0.667
58	1	135.500	23.500	1.000	1.000	1.000	1.000
59	1	695.500	23.500	1.000	1.000	1.000	1.000
60	5	456.700	25.500	0.873	1.496	0.668	0.714
61	4	561.000	25.000	1.000	1.000	1.000	1.000
62	8	617.375	25.375	1.000	1.229	0.814	0.941
63	7	653.500	26.500	1.000	1.596	0.626	0.875
64	4	681.500	27.000	1.000	2.031	0.492	0.800
65	10	983.600	27.800	0.887	2.041	0.490	0.800
66	5	990.700	27.100	1.000	1.553	0.644	0.909
67	14	1002.286	26.929	0.396	5.226	0.191	0.824
68	8	349.750	28.875	0.914	1.435	0.697	0.842
69	4	505.000	28.000	1.000	1.000	1.000	1.000
70	1	570.500	27.500	1.000	1.000	1.000	1.000
71	4	181.000	29.000	1.000	1.000	1.000	1.000
72	4	359.000	29.000	1.000	1.000	1.000	1.000
73	7	533.214	29.500	1.000	1.069	0.936	0.875
74	7	541.929	29.643	0.898	1.387	0.721	0.737
75	2	673.500	29.000	1.000	2.000	0.500	1.000
76	10	706.000	29.300	1.000	1.327	0.753	0.909
77	4	743.500	29.250	1.000	1.468	0.681	0.800
78	1	32.500	29.500	1.000	1.000	1.000	1.000
79	6	779.167	30.667	0.916	1.124	0.890	0.800
80	4	368.000	31.000	1.000	1.000	1.000	1.000
81	3	467.500	31.167	0.754	2.702	0.370	0.667
82	3	495.833	31.167	1.000	1.464	0.683	0.857
83	2	866.500	31.000	1.000	2.000	0.500	1.000
84	3	141.833	31.833	1.000	1.464	0.683	0.857
85	3	300.167	32.167	1.000	1.464	0.683	0.857
86	1	905.500	31.500	1.000	1.000	1.000	1.000
87	2	77.000	32.500	1.000	2.000	0.500	1.000
88	1	266.500	32.500	1.000	1.000	1.000	1.000
89	3	275.500	32.500	0.967	3.000	0.333	1.000
90	2	392.500	33.000	1.000	2.000	0.500	1.000
91	4	159.250	34.250	0.857	2.000	0.500	0.800
92	2	463.000	33.500	1.000	2.000	0.500	1.000
93	2	256.000	34.500	1.000	2.000	0.500	1.000
94	11	421.682	36.409	0.887	1.772	0.564	0.846
95	7	473.214	35.500	1.000	1.069	0.936	0.875
96	14	934.000	36.357	0.993	1.344	0.744	0.824
97	1	40.500	35.500	1.000	1.000	1.000	1.000
98	2	452.500	36.000	1.000	2.000	0.500	1.000
99	8	965.000	36.500	1.000	1.195	0.837	0.800
100	10	999.000	36.500	1.000	1.551	0.645	0.909
101	9	20.833	37.389	1.000	1.340	0.746	0.857
102	2	426.000	36.500	1.000	2.000	0.500	1.000
103	1	354.500	37.500	1.000	1.000	1.000	1.000
104	2	431.000	37.500	1.000	2.000	0.500	1.000
105	8	705.500	38.000	0.820	2.392	0.418	0.889
106	11	767.682	39.045	1.000	1.450	0.689	0.846
107	1	215.500	38.500	1.000	1.000	1.000	1.000
108	2	309.000	38.500	1.000	2.000	0.500	1.000
109	14	536.000	39.786	1.000	1.020	0.981	0.933
110	7	899.786	39.500	1.000	1.069	0.936	0.875
111	9	345.389	40.722	0.923	1.539	0.650	0.900
112	4	787.000	40.000	1.000	1.000	1.000	1.000
113	16	364.438	41.812	1.000	1.392	0.718	0.889
114	6	375.500	41.000	1.000	1.500	0.667	1.000
115	1	331.500	41.500	1.000	1.000	1.000	1.000
116	1	493.500	41.500	1.000	1.000	1.000	1.000
117	12	801.000	43.000	1.000	1.000	1.000	0.857
118	6	734.000	43.000	0.916	2.082	0.480	0.857
119	2	262.500	44.000	1.000	2.000	0.500	1.000
120	2	1011.000	43.500	1.000	2.000	0.500	1.000
121	2	132.500	45.000	1.000	2.000	0.500	1.000
122	12	631.000	46.000	1.000	1.000	1.000	0.857
123	1	916.500	44.500	1.000	1.000	1.000	1.000
124	4	25.000	46.000	1.000	1.000	1.000	1.000
125	10	964.800	46.300	1.000	1.559	0.641	0.909
126	7	353.500	47.500	1.000	1.596	0.626	0.875
127	1	419.500	46.500	1.000	1.000	1.000	1.000
128	17	506.029	47.618	0.911	1.757	0.569	0.850
129	8	669.375	47.375	1.000	1.229	0.814	0.941
130	2	673.000	46.500	1.000	2.000	0.500	1.000
131	11	848.318	49.136	0.976	1.714	0.583	0.846
132	1	870.500	47.500	1.000	1.000	1.000	1.000
133	5	926.100	48.700	1.000	1.553	0.644	0.909
134	4	183.000	50.000	1.000	1.000	1.000	1.000
135	1	237.500	49.500	1.000	1.000	1.000	1.000
136	1	310.500	49.500	1.000	1.000	1.000	1.000
137	6	650.333	50.667	1.000	1.291	0.775	0.800
138	6	93.667	51.333	1.000	1.291	0.775	0.800
139	3	695.500	51.500	0.809	3.000	0.333	1.000
140	3	300.500	51.500	0.967	3.000	0.333	1.000
141	3	494.833	52.167	1.000	1.464	0.683	0.857
142	1	248.500	52.500	1.000	1.000	1.000	1.000
143	3	255.833	53.167	1.000	1.464	0.683	0.857
144	1	484.500	52.500	1.000	1.000	1.000	1.000
145	10	904.800	53.800	0.982	1.241	0.806	0.800
146	2	1001.500	53.000	1.000	2.000	0.500	1.000
147	9	1010.167	54.611	1.000	1.340	0.746	0.857
148	1	127.500	54.500	1.000	1.000	1.000	1.000
149	7	153.214	55.500	1.000	1.069	0.936	0.875
150	7	727.071	55.786	0.943	1.936	0.517	0.933
151	1	310.500	55.500	1.000	1.000	1.000	1.000
152	5	330.500	56.500	0.873	1.000	1.000	0.714
153	5	346.100	56.300	1.000	1.553	0.644	0.909
154	2	549.000	55.500	1.000	2.000	0.500	1.000
155	5	715.700	55.900	1.000	1.553	0.644	0.909
156	3	452.167	56.833	1.000	1.464	0.683	0.857
157	7	539.929	58.214	0.943	1.936	0.517	0.933
158	2	688.500	57.000	1.000	2.000	0.500	1.000
159	6	788.500	57.000	1.000	1.500	0.667	1.000
160	6	87.333	58.667	1.000	1.291	0.775	0.800
161	9	657.833	58.389	1.000	1.340	0.746	0.857
162	4	238.000	59.000	1.000	1.000	1.000	1.000
163	10	513.300	60.000	1.000	1.327	0.753	0.909
164	5	928.500	59.500	0.873	1.000	1.000	0.714
165	1	523.500	59.500	1.000	1.000	1.000	1.000
166	2	414.000	60.500	1.000	2.000	0.500	1.000
167	2	642.000	60.500	1.000	2.000	0.500	1.000
168	3	796.167	61.167	1.000	1.464	0.683	0.857
169	6	993.333	61.333	1.000	1.291	0.775	0.800
170	8	107.000	63.000	1.000	2.000	0.500	1.000
171	4	485.000	62.000	1.000	1.000	1.000	1.000
172	6	900.500	62.667	1.000	1.809	0.553	0.800
173	10	246.000	64.500	0.925	2.500	0.400	1.000
174	5	468.300	63.100	1.000	1.553	0.644	0.909
175	1	1001.500	62.500	1.000	1.000	1.000	1.000
176	7	445.214	63.929	0.943	1.936	0.517	0.933
177	8	668.500	64.000	0.820	2.392	0.418	0.889
178	8	1007.000	64.000	1.000	2.000	0.500	1.000
179	11	142.591	66.773	0.887	1.892	0.528	0.880
180	13	330.500	65.500	1.000	1.735	0.576	0.929
181	9	398.500	65.500	1.000	1.000	1.000	1.000
182	3	96.833	66.500	0.643	2.702	0.370	0.667
183	5	494.500	66.500	0.873	1.000	1.000	0.714
184	4	696.250	66.750	0.857	2.000	0.500	0.800
