 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	18.000	10.500	1.000	2.000	0.500	1.000
2	2	34.000	11.000	0.785	2.646	0.378	0.667
3	3	70.833	10.833	1.000	1.464	0.683	0.857
4	8	259.625	11.375	1.000	1.229	0.814	0.941
5	4	278.000	11.000	1.000	1.000	1.000	1.000
6	11	343.500	11.409	0.976	1.454	0.688	0.846
7	3	360.500	10.500	0.967	3.000	0.333	1.000
8	2	409.000	10.500	1.000	2.000	0.500	1.000
9	13	709.885	12.192	0.846	1.640	0.610	0.788
10	8	728.500	10.875	0.820	2.232	0.448	0.889
11	3	739.500	10.500	0.967	3.000	0.333	1.000
12	14	832.714	11.429	0.911	2.030	0.493	0.903
13	5	927.300	10.900	1.000	1.553	0.644	0.909
14	2	945.000	10.500	1.000	2.000	0.500	1.000
15	7	956.214	10.929	0.943	1.936	0.517	0.933
16	2	991.000	10.500	1.000	2.000	0.500	1.000
17	2	292.000	11.500	1.000	2.000	0.500	1.000
18	11	79.136	14.591	1.000	1.372	0.729	0.957
19	4	205.500	13.750	1.000	1.468	0.681	0.800
20	13	367.346	15.500	1.000	1.622	0.617	0.929
21	2	518.000	13.500	1.000	2.000	0.500	1.000
22	3	562.167	13.833	1.000	1.464	0.683	0.857
23	4	1013.250	14.500	0.857	1.468	0.681	0.800
24	3	179.167	15.167	1.000	1.464	0.683	0.857
25	6	450.000	15.500	1.000	1.500	0.667	1.000
26	8	701.125	16.000	0.785	2.014	0.496	0.727
27	4	822.000	15.000	1.000	1.000	1.000	1.000
28	3	905.833	15.167	1.000	1.464	0.683	0.857
29	9	1005.611	15.611	0.585	2.439	0.410	0.667
30	2	215.000	15.500	1.000	2.000	0.500	1.000
31	2	999.500	16.000	1.000	2.000	0.500	1.000
32	8	26.000	18.500	0.740	2.392	0.418	0.889
33	5	112.700	16.900	1.000	1.553	0.644	0.909
34	8	509.000	17.500	1.000	1.195	0.837	0.800
35	3	751.833	16.833	1.000	1.464	0.683	0.857
36	1	243.500	17.500	1.000	1.000	1.000	1.000
37	4	775.250	18.500	0.857	1.468	0.681	0.800
38	4	978.000	18.000	1.000	1.000	1.000	1.000
