 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	71.000	10.500	1.000	2.000	0.500	1.000
2	2	108.000	10.500	1.000	2.000	0.500	1.000
3	7	117.786	10.929	1.000	1.936	0.517	0.933
4	2	139.000	10.500	1.000	2.000	0.500	1.000
5	4	143.000	11.000	1.000	1.000	1.000	1.000
6	3	211.500	10.500	0.967	3.000	0.333	1.000
7	5	236.500	10.500	0.599	5.000	0.200	1.000
8	6	273.333	11.333	1.000	1.291	0.775	0.800
9	9	283.500	12.722	0.726	1.610	0.621	0.750
10	6	335.000	11.500	1.000	1.500	0.667	1.000
11	1	344.500	10.500	1.000	1.000	1.000	1.000
12	3	504.500	10.500	0.967	3.000	0.333	1.000
13	3	511.500	10.500	0.967	3.000	0.333	1.000
14	11	541.136	11.955	1.000	1.139	0.878	0.815
15	5	564.500	10.500	0.599	5.000	0.200	1.000
16	3	605.833	10.833	1.000	1.464	0.683	0.857
17	6	652.500	11.000	1.000	1.500	0.667	1.000
18	1	666.500	10.500	1.000	1.000	1.000	1.000
19	4	709.500	10.750	1.000	1.468	0.681	0.800
20	1	782.500	10.500	1.000	1.000	1.000	1.000
21	9	817.833	11.389	1.000	1.340	0.746	0.857
22	6	890.000	10.833	0.916	1.809	0.553	0.857
23	1	904.500	10.500	1.000	1.000	1.000	1.000
24	1	918.500	10.500	1.000	1.000	1.000	1.000
25	4	926.000	11.000	1.000	1.000	1.000	1.000
26	1	165.500	11.500	1.000	1.000	1.000	1.000
27	2	683.000	11.500	1.000	2.000	0.500	1.000
28	5	724.100	12.300	1.000	1.553	0.644	0.909
29	4	828.500	11.750	1.000	1.468	0.681	0.800
30	6	264.500	13.000	1.000	1.500	0.667	1.000
31	5	409.900	13.300	1.000	1.553	0.644	0.909
32	1	454.500	12.500	1.000	1.000	1.000	1.000
33	9	596.500	13.833	1.000	1.542	0.648	0.857
34	4	851.000	13.000	1.000	1.000	1.000	1.000
35	3	434.833	14.167	1.000	1.464	0.683	0.857
36	1	463.500	13.500	1.000	1.000	1.000	1.000
37	3	700.833	14.167	1.000	1.464	0.683	0.857
38	5	612.900	16.300	1.000	1.553	0.644	0.909
39	8	692.375	16.625	1.000	1.229	0.814	0.941
40	2	999.000	15.500	1.000	2.000	0.500	1.000
41	4	717.000	17.000	1.000	1.000	1.000	1.000
42	9	511.833	18.611	1.000	1.340	0.746	0.857
43	1	569.500	17.500	1.000	1.000	1.000	1.000
44	1	664.500	17.500	1.000	1.000	1.000	1.000
45	17	776.265	19.971	0.911	1.538	0.650	0.872
46	15	36.433	20.833	0.898	1.869	0.535	0.909
47	9	123.833	19.389	1.000	1.340	0.746	0.857
48	6	185.167	19.833	0.916	1.593	0.628	0.857
49	3	834.833	18.833	1.000	1.464	0.683	0.857
50	1	865.500	18.500	1.000	1.000	1.000	1.000
51	3	890.167	19.167	1.000	1.464	0.683	0.857
52	7	14.214	20.500	1.000	1.069	0.936	0.875
53	2	304.500	20.000	1.000	2.000	0.500	1.000
54	4	315.500	20.000	1.000	2.031	0.492	0.800
55	9	331.056	20.722	0.799	2.323	0.431	0.783
