 	Area	XM	YM	Circ.	AR	Round	Solidity
1	8	25.750	11.750	0.914	1.416	0.706	0.800
2	14	55.357	11.429	1.000	1.662	0.602	0.966
3	12	76.417	11.250	0.967	1.756	0.570	0.889
4	16	95.500	11.750	0.958	1.116	0.896	0.889
5	5	114.300	10.900	1.000	1.553	0.644	0.909
6	6	220.000	10.833	0.916	1.809	0.553	0.857
7	3	288.500	10.500	0.967	3.000	0.333	1.000
8	1	316.500	10.500	1.000	1.000	1.000	1.000
9	1	325.500	10.500	1.000	1.000	1.000	1.000
10	6	352.000	10.833	0.916	1.809	0.553	0.857
11	2	363.000	10.500	1.000	2.000	0.500	1.000
12	11	480.227	10.955	0.741	2.858	0.350	0.957
13	6	542.500	11.000	1.000	1.500	0.667	1.000
14	5	615.500	10.500	0.599	5.000	0.200	1.000
15	4	642.000	10.500	0.740	4.000	0.250	1.000
16	6	958.000	11.500	1.000	1.500	0.667	1.000
17	1	967.500	10.500	1.000	1.000	1.000	1.000
18	6	182.000	12.500	1.000	1.500	0.667	1.000
19	3	720.167	11.833	1.000	1.464	0.683	0.857
20	6	67.000	13.500	1.000	1.500	0.667	1.000
21	8	579.625	13.375	1.000	1.229	0.814	0.941
22	4	606.000	13.000	1.000	1.000	1.000	1.000
23	2	843.500	13.000	1.000	2.000	0.500	1.000
24	4	267.750	13.750	0.857	2.000	0.500	0.800
25	4	653.000	14.500	0.857	2.031	0.492	0.800
26	9	344.389	16.389	0.923	1.343	0.745	0.857
27	2	919.500	15.000	1.000	2.000	0.500	1.000
28	3	85.500	16.500	0.809	3.000	0.333	1.000
29	8	688.000	17.500	1.000	1.195	0.837	0.800
30	5	810.300	17.100	1.000	1.553	0.644	0.909
31	4	902.000	17.000	1.000	1.000	1.000	1.000
32	5	986.700	17.100	1.000	1.553	0.644	0.909
33	5	246.100	18.700	1.000	1.553	0.644	0.909
34	4	398.000	17.500	0.740	4.000	0.250	1.000
35	6	779.500	19.667	0.484	3.827	0.261	0.632
36	2	190.500	19.000	1.000	2.000	0.500	1.000
37	4	462.000	19.000	1.000	1.000	1.000	1.000
38	1	739.500	18.500	1.000	1.000	1.000	1.000
39	5	821.700	18.900	1.000	1.553	0.644	0.909
40	3	948.833	19.167	1.000	1.464	0.683	0.857
41	15	115.500	20.500	1.000	1.667	0.600	1.000
42	1	137.500	19.500	1.000	1.000	1.000	1.000
43	1	722.500	19.500	1.000	1.000	1.000	1.000
44	5	547.300	21.100	1.000	1.553	0.644	0.909
45	6	644.333	21.667	1.000	1.291	0.775	0.800
46	7	163.214	23.786	0.800	2.211	0.452	0.778
47	7	422.786	23.071	1.000	1.936	0.517	0.933
48	11	627.045	24.136	1.000	1.139	0.878	0.815
49	3	665.833	23.167	1.000	1.464	0.683	0.857
50	1	17.500	24.500	1.000	1.000	1.000	1.000
51	7	999.786	25.500	1.000	1.069	0.936	0.875
52	6	524.000	26.500	1.000	1.500	0.667	1.000
53	9	583.167	26.611	1.000	1.340	0.746	0.857
54	6	788.333	26.667	1.000	1.291	0.775	0.800
55	4	941.000	26.000	1.000	1.000	1.000	1.000
56	2	1005.500	26.000	1.000	2.000	0.500	1.000
57	1	15.500	26.500	1.000	1.000	1.000	1.000
58	4	269.500	27.000	1.000	2.031	0.492	0.800
59	4	409.000	27.000	1.000	1.000	1.000	1.000
60	5	135.300	28.500	0.873	1.496	0.668	0.714
61	4	210.500	28.250	1.000	1.468	0.681	0.800
62	4	593.000	28.000	1.000	1.000	1.000	1.000
63	5	117.900	29.300	1.000	1.553	0.644	0.909
64	3	381.833	28.833	1.000	1.464	0.683	0.857
65	4	399.000	29.000	1.000	1.000	1.000	1.000
66	2	729.500	29.000	1.000	2.000	0.500	1.000
