 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	44.500	10.500	1.000	1.000	1.000	1.000
2	4	133.000	10.500	0.740	4.000	0.250	1.000
3	7	149.071	11.786	0.943	1.936	0.517	0.933
4	5	159.300	10.900	1.000	1.553	0.644	0.909
5	2	235.000	10.500	1.000	2.000	0.500	1.000
6	5	302.100	10.700	0.764	2.188	0.457	0.769
7	2	337.000	10.500	1.000	2.000	0.500	1.000
8	4	439.000	11.000	1.000	1.000	1.000	1.000
9	8	487.875	12.875	0.740	2.564	0.390	0.889
10	8	544.625	11.375	1.000	1.229	0.814	0.941
11	5	571.100	10.700	0.764	2.188	0.457	0.769
12	6	590.333	11.333	1.000	1.291	0.775	0.800
13	1	609.500	10.500	1.000	1.000	1.000	1.000
14	2	621.500	11.000	1.000	2.000	0.500	1.000
15	2	692.000	10.500	1.000	2.000	0.500	1.000
16	4	703.500	10.750	1.000	1.468	0.681	0.800
17	13	751.654	11.346	0.846	2.286	0.437	0.867
18	5	774.300	10.900	1.000	1.553	0.644	0.909
19	3	795.500	10.500	0.967	3.000	0.333	1.000
20	2	804.000	10.500	1.000	2.000	0.500	1.000
21	2	935.000	10.500	1.000	2.000	0.500	1.000
22	2	972.500	11.000	1.000	2.000	0.500	1.000
23	9	997.833	10.833	0.662	2.779	0.360	0.857
24	18	729.000	13.278	1.000	1.218	0.821	0.947
25	4	878.000	12.000	1.000	1.000	1.000	1.000
26	7	78.643	14.071	0.800	1.387	0.721	0.737
27	7	475.500	14.786	1.000	1.069	0.936	0.875
28	2	495.000	13.500	1.000	2.000	0.500	1.000
29	6	892.500	14.000	1.000	1.500	0.667	1.000
30	7	264.500	15.214	1.000	1.069	0.936	0.875
31	2	392.500	15.000	1.000	2.000	0.500	1.000
32	4	449.000	15.000	1.000	1.000	1.000	1.000
33	1	635.500	14.500	1.000	1.000	1.000	1.000
34	5	674.100	14.700	0.764	2.188	0.457	0.769
35	5	20.700	16.100	1.000	1.553	0.644	0.909
36	4	239.000	16.000	1.000	1.000	1.000	1.000
37	1	320.500	15.500	1.000	1.000	1.000	1.000
38	4	127.500	17.000	1.000	2.031	0.492	0.800
39	8	158.000	18.000	1.000	2.000	0.500	1.000
40	6	168.667	17.333	1.000	1.291	0.775	0.800
41	16	717.938	18.312	0.927	1.887	0.530	0.821
42	5	988.300	16.900	1.000	1.553	0.644	0.909
43	6	338.000	19.000	0.809	2.082	0.480	0.857
44	2	346.000	17.500	1.000	2.000	0.500	1.000
45	4	580.000	18.000	1.000	1.000	1.000	1.000
46	2	251.000	18.500	1.000	2.000	0.500	1.000
47	9	376.500	19.278	0.638	2.067	0.484	0.720
48	2	504.000	18.500	1.000	2.000	0.500	1.000
49	11	301.591	22.136	1.000	1.372	0.729	0.957
50	6	799.000	21.500	1.000	1.500	0.667	1.000
51	5	996.700	21.700	0.873	2.308	0.433	0.769
52	5	57.700	22.100	1.000	1.553	0.644	0.909
53	6	964.333	22.667	1.000	1.291	0.775	0.800
54	5	273.100	23.700	1.000	1.553	0.644	0.909
55	3	899.833	22.833	1.000	1.464	0.683	0.857
56	8	574.000	24.500	1.000	1.195	0.837	0.800
57	9	709.500	24.833	0.521	3.659	0.273	0.643
58	4	263.000	25.000	1.000	1.000	1.000	1.000
59	2	836.000	24.500	1.000	2.000	0.500	1.000
60	1	876.500	24.500	1.000	1.000	1.000	1.000
61	1	23.500	25.500	1.000	1.000	1.000	1.000
62	3	488.167	25.833	1.000	1.464	0.683	0.857
63	1	861.500	25.500	1.000	1.000	1.000	1.000
64	8	776.375	27.375	1.000	1.229	0.814	0.941
65	1	94.500	27.500	1.000	1.000	1.000	1.000
66	1	365.500	27.500	1.000	1.000	1.000	1.000
