 	Area	XM	YM	Circ.	AR	Round	Solidity
1	5	71.300	10.900	1.000	1.553	0.644	0.909
2	2	214.500	11.000	1.000	2.000	0.500	1.000
3	3	272.167	10.833	1.000	1.464	0.683	0.857
4	2	314.500	11.000	1.000	2.000	0.500	1.000
5	4	371.000	11.000	1.000	1.000	1.000	1.000
6	2	420.000	10.500	1.000	2.000	0.500	1.000
7	2	448.000	10.500	1.000	2.000	0.500	1.000
8	2	527.000	10.500	1.000	2.000	0.500	1.000
9	4	562.000	10.500	0.740	4.000	0.250	1.000
10	1	725.500	10.500	1.000	1.000	1.000	1.000
11	10	754.700	11.800	0.982	1.491	0.670	0.800
12	4	865.000	11.000	1.000	1.000	1.000	1.000
13	1	919.500	10.500	1.000	1.000	1.000	1.000
14	5	940.900	10.900	0.764	2.610	0.383	0.769
15	5	983.700	11.100	1.000	1.553	0.644	0.909
16	4	113.750	12.250	0.857	2.000	0.500	0.800
17	1	234.500	11.500	1.000	1.000	1.000	1.000
18	6	291.500	12.000	1.000	1.500	0.667	1.000
19	10	621.700	12.800	1.000	1.559	0.641	0.909
20	5	580.300	12.900	1.000	1.553	0.644	0.909
21	3	680.167	12.833	1.000	1.464	0.683	0.857
22	17	707.735	15.853	0.713	1.819	0.550	0.791
23	11	774.136	13.409	1.000	1.372	0.729	0.957
24	1	1013.500	12.500	1.000	1.000	1.000	1.000
25	3	670.833	14.167	1.000	1.464	0.683	0.857
26	8	94.625	15.625	1.000	1.229	0.814	0.941
27	2	697.000	14.500	1.000	2.000	0.500	1.000
28	7	540.500	16.786	1.000	1.069	0.936	0.875
29	4	391.750	17.500	0.857	1.468	0.681	0.800
30	4	659.750	17.500	0.857	1.468	0.681	0.800
31	6	928.000	17.500	1.000	1.500	0.667	1.000
32	6	243.500	18.000	1.000	1.500	0.667	1.000
33	4	324.000	18.500	0.857	2.031	0.492	0.800
34	1	522.500	17.500	1.000	1.000	1.000	1.000
35	8	833.625	18.625	1.000	1.229	0.814	0.941
36	3	75.167	19.167	1.000	1.464	0.683	0.857
37	6	676.500	19.000	1.000	1.500	0.667	1.000
38	4	32.000	20.000	1.000	1.000	1.000	1.000
39	4	71.000	20.000	1.000	1.000	1.000	1.000
40	2	132.000	19.500	1.000	2.000	0.500	1.000
41	2	337.000	19.500	1.000	2.000	0.500	1.000
42	12	466.583	21.667	0.967	1.579	0.633	0.889
43	1	557.500	19.500	1.000	1.000	1.000	1.000
44	10	718.300	21.000	1.000	1.327	0.753	0.909
45	9	727.500	20.500	1.000	1.000	1.000	1.000
46	9	823.944	21.722	0.832	2.386	0.419	0.947
47	2	992.000	19.500	1.000	2.000	0.500	1.000
48	5	1013.100	21.700	1.000	1.553	0.644	0.909
49	9	292.500	23.500	1.000	1.000	1.000	1.000
50	11	504.682	24.591	0.887	1.772	0.564	0.846
51	5	686.500	23.700	0.873	1.496	0.668	0.714
52	9	788.389	24.167	1.000	1.340	0.746	0.857
53	9	875.167	23.389	1.000	1.340	0.746	0.857
54	5	320.100	24.300	1.000	1.553	0.644	0.909
55	8	396.000	25.125	0.785	2.014	0.496	0.727
56	17	494.088	25.618	1.000	1.263	0.792	0.919
57	1	964.500	23.500	1.000	1.000	1.000	1.000
58	9	15.056	25.389	1.000	1.817	0.550	0.857
