 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	35.500	11.167	0.754	2.702	0.370	0.667
2	7	48.643	10.786	0.718	2.423	0.413	0.824
3	4	62.000	10.500	0.740	4.000	0.250	1.000
4	9	76.389	10.722	0.498	3.604	0.277	0.783
5	5	219.900	10.700	0.764	2.188	0.457	0.769
6	3	234.500	11.500	0.809	3.000	0.333	1.000
7	8	249.750	11.125	0.914	1.435	0.697	0.842
8	6	314.833	11.167	0.916	1.593	0.628	0.857
9	3	328.500	10.500	0.967	3.000	0.333	1.000
10	10	338.900	11.100	0.736	2.147	0.466	0.833
11	1	410.500	10.500	1.000	1.000	1.000	1.000
12	10	424.300	11.500	1.000	1.236	0.809	0.909
13	8	437.000	11.000	1.000	2.000	0.500	1.000
14	3	573.500	10.500	0.967	3.000	0.333	1.000
15	3	686.500	10.500	0.967	3.000	0.333	1.000
16	8	702.500	10.875	0.820	2.232	0.448	0.889
17	3	744.833	10.833	1.000	1.464	0.683	0.857
18	3	787.500	10.833	0.754	2.702	0.370	0.667
19	14	799.429	10.929	0.564	3.823	0.262	0.933
20	1	825.500	10.500	1.000	1.000	1.000	1.000
21	4	884.000	10.500	0.740	4.000	0.250	1.000
22	1	913.500	10.500	1.000	1.000	1.000	1.000
23	1	962.500	10.500	1.000	1.000	1.000	1.000
24	6	971.000	10.833	0.916	1.809	0.553	0.857
25	15	616.433	13.567	0.942	1.227	0.815	0.789
26	1	755.500	11.500	1.000	1.000	1.000	1.000
27	4	517.500	13.250	1.000	1.468	0.681	0.800
28	2	742.000	12.500	1.000	2.000	0.500	1.000
29	7	952.214	14.071	0.943	1.936	0.517	0.933
30	4	299.000	15.000	1.000	1.000	1.000	1.000
31	4	644.000	15.000	1.000	1.000	1.000	1.000
32	2	999.500	15.000	1.000	2.000	0.500	1.000
33	1	88.500	15.500	1.000	1.000	1.000	1.000
34	8	507.250	17.250	0.914	1.416	0.706	0.800
35	10	653.400	16.600	0.887	1.577	0.634	0.800
36	2	471.000	16.500	1.000	2.000	0.500	1.000
37	2	670.500	17.000	1.000	2.000	0.500	1.000
38	1	676.500	16.500	1.000	1.000	1.000	1.000
39	1	993.500	16.500	1.000	1.000	1.000	1.000
40	3	348.500	18.500	0.809	3.000	0.333	1.000
41	8	900.125	18.250	0.914	1.605	0.623	0.800
42	4	210.000	19.000	1.000	1.000	1.000	1.000
43	1	396.500	18.500	1.000	1.000	1.000	1.000
44	8	409.625	19.375	1.000	1.229	0.814	0.941
45	3	960.833	18.833	1.000	1.464	0.683	0.857
46	1	333.500	19.500	1.000	1.000	1.000	1.000
47	1	427.500	19.500	1.000	1.000	1.000	1.000
48	2	760.000	20.500	1.000	2.000	0.500	1.000
49	6	788.333	21.667	1.000	1.291	0.775	0.800
50	3	808.167	20.833	1.000	1.464	0.683	0.857
51	3	226.167	22.833	1.000	1.464	0.683	0.857
52	3	419.167	22.833	1.000	1.464	0.683	0.857
53	2	797.500	23.000	1.000	2.000	0.500	1.000
54	5	515.300	23.900	1.000	1.553	0.644	0.909
55	4	614.000	24.000	1.000	1.000	1.000	1.000
56	4	881.000	24.000	1.000	1.000	1.000	1.000
57	2	60.500	25.000	1.000	2.000	0.500	1.000
58	1	323.500	24.500	1.000	1.000	1.000	1.000
59	1	639.500	24.500	1.000	1.000	1.000	1.000
60	14	677.286	27.143	1.000	1.264	0.791	0.848
61	4	182.000	27.000	1.000	1.000	1.000	1.000
62	1	288.500	26.500	1.000	1.000	1.000	1.000
63	1	46.500	27.500	1.000	1.000	1.000	1.000
64	1	205.500	27.500	1.000	1.000	1.000	1.000
65	4	774.500	28.250	1.000	1.468	0.681	0.800
66	1	276.500	28.500	1.000	1.000	1.000	1.000
67	4	343.000	29.000	1.000	1.000	1.000	1.000
68	7	413.071	30.214	0.943	1.936	0.517	0.933
69	6	764.500	29.333	1.000	1.809	0.553	0.800
70	2	428.500	30.000	1.000	2.000	0.500	1.000
71	1	598.500	29.500	1.000	1.000	1.000	1.000
72	1	832.500	29.500	1.000	1.000	1.000	1.000
73	2	384.000	30.500	1.000	2.000	0.500	1.000
74	10	952.000	31.300	1.000	1.327	0.753	0.909
75	3	693.833	31.833	1.000	1.464	0.683	0.857
76	2	879.500	32.000	1.000	2.000	0.500	1.000
77	10	261.000	33.300	1.000	1.327	0.753	0.909
78	5	598.900	33.700	1.000	1.553	0.644	0.909
79	1	754.500	32.500	1.000	1.000	1.000	1.000
80	4	132.000	34.000	1.000	1.000	1.000	1.000
81	5	243.700	34.100	1.000	1.553	0.644	0.909
82	2	615.500	34.000	1.000	2.000	0.500	1.000
83	8	705.625	34.625	1.000	1.229	0.814	0.941
84	11	927.136	34.955	1.000	1.139	0.878	0.815
85	7	998.786	34.929	1.000	1.936	0.517	0.933
86	4	326.000	36.000	1.000	1.000	1.000	1.000
87	11	656.591	36.318	0.887	2.173	0.460	0.846
88	7	745.500	36.500	1.000	1.596	0.626	0.875
89	13	677.192	37.731	0.753	1.423	0.703	0.788
90	1	985.500	36.500	1.000	1.000	1.000	1.000
91	5	842.900	38.300	1.000	1.553	0.644	0.909
92	8	19.500	40.000	0.914	1.195	0.837	0.800
93	5	114.100	39.700	1.000	1.553	0.644	0.909
94	6	292.667	39.667	1.000	1.291	0.775	0.800
95	2	631.500	39.000	1.000	2.000	0.500	1.000
96	7	886.500	39.500	1.000	1.596	0.626	0.875
97	1	235.500	39.500	1.000	1.000	1.000	1.000
98	1	529.500	39.500	1.000	1.000	1.000	1.000
99	1	606.500	39.500	1.000	1.000	1.000	1.000
100	1	635.500	39.500	1.000	1.000	1.000	1.000
101	2	956.500	40.000	1.000	2.000	0.500	1.000
102	6	38.500	41.000	1.000	1.500	0.667	1.000
103	6	79.500	41.000	1.000	1.500	0.667	1.000
104	4	473.000	41.000	1.000	1.000	1.000	1.000
105	2	827.500	41.000	1.000	2.000	0.500	1.000
106	6	177.167	42.833	0.916	1.593	0.628	0.857
107	2	304.000	41.500	1.000	2.000	0.500	1.000
108	2	787.500	42.000	1.000	2.000	0.500	1.000
109	5	535.100	43.700	1.000	1.553	0.644	0.909
110	4	609.500	42.750	1.000	1.468	0.681	0.800
111	5	159.100	44.700	0.641	3.145	0.318	0.667
112	1	254.500	43.500	1.000	1.000	1.000	1.000
113	1	277.500	43.500	1.000	1.000	1.000	1.000
114	7	645.071	45.214	0.943	1.936	0.517	0.933
115	1	901.500	43.500	1.000	1.000	1.000	1.000
116	3	223.833	45.167	1.000	1.464	0.683	0.857
117	9	705.389	45.833	1.000	1.340	0.746	0.857
118	9	771.389	45.278	0.923	1.539	0.650	0.900
119	1	997.500	44.500	1.000	1.000	1.000	1.000
120	8	30.250	46.875	0.914	1.435	0.697	0.842
121	1	789.500	45.500	1.000	1.000	1.000	1.000
122	1	916.500	45.500	1.000	1.000	1.000	1.000
123	4	625.500	47.000	1.000	2.031	0.492	0.800
124	5	677.300	46.900	1.000	1.553	0.644	0.909
125	3	693.833	47.167	1.000	1.464	0.683	0.857
126	1	860.500	46.500	1.000	1.000	1.000	1.000
127	1	884.500	46.500	1.000	1.000	1.000	1.000
128	8	232.625	48.625	1.000	1.229	0.814	0.941
129	9	589.500	48.500	1.000	1.000	1.000	1.000
130	5	599.300	48.100	1.000	1.553	0.644	0.909
