 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	149.000	10.500	1.000	2.000	0.500	1.000
2	11	184.318	12.045	0.976	1.450	0.689	0.846
3	1	202.500	10.500	1.000	1.000	1.000	1.000
4	5	222.500	10.500	0.599	5.000	0.200	1.000
5	3	315.833	10.833	1.000	1.464	0.683	0.857
6	4	372.500	10.750	1.000	1.468	0.681	0.800
7	1	390.500	10.500	1.000	1.000	1.000	1.000
8	3	399.500	10.500	0.967	3.000	0.333	1.000
9	3	520.167	10.833	1.000	1.464	0.683	0.857
10	10	527.500	11.000	0.925	2.500	0.400	1.000
11	8	553.125	10.875	0.820	2.564	0.390	0.889
12	5	560.100	11.500	0.764	1.223	0.817	0.714
13	2	615.000	10.500	1.000	2.000	0.500	1.000
14	4	628.750	10.750	0.857	2.000	0.500	0.800
15	2	670.000	10.500	1.000	2.000	0.500	1.000
16	3	682.500	10.500	0.967	3.000	0.333	1.000
17	7	693.357	11.929	0.800	1.387	0.721	0.737
18	14	751.357	11.429	1.000	1.662	0.602	0.966
19	5	762.500	10.500	0.599	5.000	0.200	1.000
20	2	782.000	10.500	1.000	2.000	0.500	1.000
21	2	817.500	11.000	1.000	2.000	0.500	1.000
22	4	929.000	11.000	1.000	1.000	1.000	1.000
23	2	29.000	11.500	1.000	2.000	0.500	1.000
24	1	606.500	11.500	1.000	1.000	1.000	1.000
25	9	878.167	12.611	1.000	1.340	0.746	0.857
26	4	12.000	13.500	0.857	2.031	0.492	0.800
27	11	158.955	14.136	1.000	1.139	0.878	0.815
28	7	439.500	13.214	1.000	1.069	0.936	0.875
29	16	1011.000	13.500	0.958	2.001	0.500	0.941
30	1	299.500	13.500	1.000	1.000	1.000	1.000
31	8	466.375	14.375	1.000	1.229	0.814	0.941
32	9	711.167	14.389	1.000	1.340	0.746	0.857
33	4	195.000	15.000	1.000	1.000	1.000	1.000
34	2	566.500	15.000	1.000	2.000	0.500	1.000
35	1	574.500	14.500	1.000	1.000	1.000	1.000
36	1	281.500	15.500	1.000	1.000	1.000	1.000
37	3	620.167	15.833	1.000	1.464	0.683	0.857
38	1	989.500	15.500	1.000	1.000	1.000	1.000
39	5	56.700	17.100	1.000	1.553	0.644	0.909
40	5	366.900	17.300	1.000	1.553	0.644	0.909
41	12	513.333	18.167	0.851	1.606	0.623	0.774
42	8	768.625	17.625	1.000	1.229	0.814	0.941
43	1	942.500	16.500	1.000	1.000	1.000	1.000
44	4	964.000	17.000	1.000	1.000	1.000	1.000
45	15	451.433	19.233	1.000	1.435	0.697	0.882
46	8	724.625	18.625	1.000	1.229	0.814	0.941
47	2	810.500	18.000	1.000	2.000	0.500	1.000
48	3	954.167	18.167	1.000	1.464	0.683	0.857
49	2	71.500	19.000	1.000	2.000	0.500	1.000
50	4	223.000	19.000	1.000	1.000	1.000	1.000
51	1	734.500	18.500	1.000	1.000	1.000	1.000
52	5	429.300	20.100	1.000	1.553	0.644	0.909
53	4	609.500	19.750	1.000	1.468	0.681	0.800
54	4	890.000	20.000	1.000	1.000	1.000	1.000
55	2	900.500	20.000	1.000	2.000	0.500	1.000
56	1	415.500	20.500	1.000	1.000	1.000	1.000
57	3	31.167	21.833	1.000	1.464	0.683	0.857
58	2	359.500	22.000	1.000	2.000	0.500	1.000
59	2	556.500	22.000	1.000	2.000	0.500	1.000
60	4	596.000	22.000	1.000	1.000	1.000	1.000
61	9	925.389	23.167	1.000	1.340	0.746	0.857
62	8	441.375	23.375	1.000	1.229	0.814	0.941
63	8	1012.125	24.000	0.588	2.393	0.418	0.727
64	9	177.500	24.500	1.000	1.000	1.000	1.000
65	2	536.000	23.500	1.000	2.000	0.500	1.000
66	1	686.500	23.500	1.000	1.000	1.000	1.000
67	5	694.700	23.900	1.000	1.553	0.644	0.909
68	5	62.900	25.300	1.000	1.553	0.644	0.909
69	1	157.500	24.500	1.000	1.000	1.000	1.000
70	6	909.000	25.500	1.000	1.500	0.667	1.000
71	4	964.000	25.000	1.000	1.000	1.000	1.000
72	2	987.500	25.000	1.000	2.000	0.500	1.000
73	12	549.333	26.583	1.000	1.579	0.633	0.889
74	2	775.000	25.500	1.000	2.000	0.500	1.000
75	3	89.833	27.167	1.000	1.464	0.683	0.857
76	14	341.286	27.857	1.000	1.264	0.791	0.848
77	3	100.500	28.500	0.809	3.000	0.333	1.000
78	2	281.000	27.500	1.000	2.000	0.500	1.000
79	1	641.500	27.500	1.000	1.000	1.000	1.000
80	5	649.300	27.900	1.000	1.553	0.644	0.909
81	4	729.250	28.500	0.857	1.468	0.681	0.800
82	2	842.500	28.000	1.000	2.000	0.500	1.000
83	2	408.000	28.500	1.000	2.000	0.500	1.000
84	5	702.700	30.100	1.000	1.553	0.644	0.909
85	5	109.500	31.500	0.873	1.000	1.000	0.714
86	4	294.000	31.000	1.000	1.000	1.000	1.000
87	10	586.000	31.300	1.000	1.327	0.753	0.909
88	3	204.833	31.833	1.000	1.464	0.683	0.857
89	4	688.000	32.000	1.000	1.000	1.000	1.000
90	2	358.000	32.500	1.000	2.000	0.500	1.000
91	1	684.500	32.500	1.000	1.000	1.000	1.000
92	4	741.000	33.000	1.000	1.000	1.000	1.000
93	2	1009.500	33.000	1.000	2.000	0.500	1.000
94	2	669.000	33.500	1.000	2.000	0.500	1.000
95	9	214.611	35.611	0.799	2.113	0.473	0.818
96	5	441.100	35.300	1.000	1.553	0.644	0.909
97	2	89.000	35.500	1.000	2.000	0.500	1.000
98	2	333.000	35.500	1.000	2.000	0.500	1.000
99	1	365.500	35.500	1.000	1.000	1.000	1.000
100	8	516.625	36.625	1.000	1.229	0.814	0.941
101	7	533.786	36.786	0.800	2.211	0.452	0.778
102	1	574.500	35.500	1.000	1.000	1.000	1.000
103	9	764.611	36.833	1.000	1.340	0.746	0.857
104	6	195.167	37.167	0.916	1.593	0.628	0.857
105	1	302.500	36.500	1.000	1.000	1.000	1.000
106	7	11.500	38.786	1.000	1.069	0.936	0.875
107	10	596.400	38.700	1.000	1.288	0.776	0.909
108	1	139.500	38.500	1.000	1.000	1.000	1.000
109	7	243.357	39.786	1.000	1.380	0.725	0.875
110	1	641.500	38.500	1.000	1.000	1.000	1.000
111	4	815.000	39.000	1.000	1.000	1.000	1.000
112	7	825.500	39.786	1.000	1.069	0.936	0.875
113	1	350.500	39.500	1.000	1.000	1.000	1.000
114	12	372.250	40.917	1.000	1.281	0.780	0.857
115	4	474.000	40.000	1.000	1.000	1.000	1.000
116	4	703.500	40.000	1.000	2.031	0.492	0.800
117	5	685.300	41.100	1.000	1.553	0.644	0.909
118	6	357.333	42.333	1.000	1.291	0.775	0.800
119	11	461.500	42.500	0.976	1.469	0.681	0.846
120	2	580.000	41.500	1.000	2.000	0.500	1.000
121	2	737.000	41.500	1.000	2.000	0.500	1.000
122	9	148.944	43.167	1.000	1.536	0.651	0.857
123	6	342.667	43.667	0.769	2.391	0.418	0.706
124	3	934.833	42.833	1.000	1.464	0.683	0.857
125	5	983.700	42.900	1.000	1.553	0.644	0.909
126	14	399.643	44.571	1.000	1.662	0.602	0.966
127	4	783.000	44.000	1.000	1.000	1.000	1.000
128	4	945.000	44.000	1.000	1.000	1.000	1.000
129	6	651.667	45.333	1.000	1.291	0.775	0.800
130	2	738.500	45.000	1.000	2.000	0.500	1.000
131	6	589.333	46.667	1.000	1.291	0.775	0.800
132	7	32.786	47.071	1.000	1.936	0.517	0.933
133	1	61.500	46.500	1.000	1.000	1.000	1.000
134	6	275.667	47.167	0.916	2.237	0.447	0.857
135	1	535.500	46.500	1.000	1.000	1.000	1.000
136	5	747.900	47.300	1.000	1.553	0.644	0.909
137	6	68.500	48.000	1.000	1.500	0.667	1.000
138	10	100.500	49.300	1.000	1.236	0.809	0.909
139	2	231.500	48.000	1.000	2.000	0.500	1.000
140	1	642.500	47.500	1.000	1.000	1.000	1.000
141	3	11.167	48.833	1.000	1.464	0.683	0.857
