 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	48.000	10.500	1.000	2.000	0.500	1.000
2	6	102.000	10.500	0.503	6.000	0.167	1.000
3	5	160.300	10.900	1.000	1.553	0.644	0.909
4	2	190.000	10.500	1.000	2.000	0.500	1.000
5	1	213.500	10.500	1.000	1.000	1.000	1.000
6	5	234.700	10.900	1.000	1.553	0.644	0.909
7	14	259.143	12.357	0.911	1.950	0.513	0.848
8	6	278.000	10.833	0.916	1.809	0.553	0.857
9	16	292.812	13.188	0.690	2.936	0.341	0.865
10	11	314.136	12.318	0.780	2.134	0.469	0.759
11	2	331.000	11.000	0.785	2.646	0.378	0.667
12	3	365.500	10.500	0.967	3.000	0.333	1.000
13	3	380.500	10.500	0.967	3.000	0.333	1.000
14	13	400.731	11.346	0.956	1.796	0.557	0.929
15	6	411.500	11.000	1.000	1.500	0.667	1.000
16	12	419.583	11.250	0.967	1.756	0.570	0.889
17	8	512.625	11.375	1.000	1.229	0.814	0.941
18	4	521.500	10.750	1.000	1.468	0.681	0.800
19	2	530.500	11.000	1.000	2.000	0.500	1.000
20	2	594.000	10.500	1.000	2.000	0.500	1.000
21	11	649.500	11.136	0.887	1.957	0.511	0.846
22	4	719.000	10.500	0.740	4.000	0.250	1.000
23	16	751.000	11.375	0.958	1.931	0.518	0.941
24	4	783.500	10.750	1.000	1.468	0.681	0.800
25	3	793.500	10.500	0.967	3.000	0.333	1.000
26	5	804.700	10.900	1.000	1.553	0.644	0.909
27	2	898.000	10.500	1.000	2.000	0.500	1.000
28	8	914.250	11.625	0.820	1.540	0.649	0.800
29	1	950.500	10.500	1.000	1.000	1.000	1.000
30	8	1003.250	11.125	0.914	1.435	0.697	0.842
31	8	1010.500	10.875	0.820	2.232	0.448	0.889
32	4	11.750	12.750	0.857	2.000	0.500	0.800
33	2	23.500	12.000	1.000	2.000	0.500	1.000
34	4	127.750	11.750	0.857	2.000	0.500	0.800
35	5	539.100	12.300	1.000	1.553	0.644	0.909
36	5	844.100	12.300	1.000	1.553	0.644	0.909
37	8	993.625	12.375	1.000	1.229	0.814	0.941
38	4	148.500	13.250	1.000	1.468	0.681	0.800
39	13	587.423	14.115	1.000	1.287	0.777	0.812
40	13	66.115	15.500	0.922	2.125	0.471	0.839
41	1	329.500	13.500	1.000	1.000	1.000	1.000
42	10	573.700	14.500	1.000	1.236	0.809	0.909
43	9	977.056	14.833	1.000	1.536	0.651	0.857
44	7	178.500	17.500	1.000	1.596	0.626	0.875
45	11	207.864	17.409	1.000	1.372	0.729	0.957
46	12	282.917	17.750	1.000	1.281	0.780	0.857
47	4	428.750	17.500	0.857	1.468	0.681	0.800
48	3	734.167	17.833	1.000	1.464	0.683	0.857
