 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	98.000	10.500	1.000	2.000	0.500	1.000
2	5	136.900	11.300	1.000	1.553	0.644	0.909
3	2	163.000	10.500	1.000	2.000	0.500	1.000
4	4	173.000	10.500	0.740	4.000	0.250	1.000
5	6	220.500	11.000	1.000	1.500	0.667	1.000
6	9	239.833	11.278	1.000	1.185	0.844	0.857
7	7	266.214	10.929	0.943	1.936	0.517	0.933
8	4	339.000	10.500	0.740	4.000	0.250	1.000
9	15	372.300	11.300	0.746	2.310	0.433	0.857
10	4	406.500	10.750	1.000	1.468	0.681	0.800
11	6	551.000	10.833	0.916	1.809	0.553	0.857
12	2	601.500	11.000	1.000	2.000	0.500	1.000
13	1	644.500	10.500	1.000	1.000	1.000	1.000
14	3	655.833	10.833	1.000	1.464	0.683	0.857
15	7	680.786	11.500	1.000	1.069	0.936	0.875
16	4	720.000	11.000	1.000	1.000	1.000	1.000
17	8	729.000	11.000	1.000	2.000	0.500	1.000
18	14	782.286	11.429	0.838	2.030	0.493	0.903
19	3	810.833	11.167	1.000	1.464	0.683	0.857
20	3	863.500	10.500	0.967	3.000	0.333	1.000
21	2	992.000	10.500	1.000	2.000	0.500	1.000
22	3	382.833	12.167	1.000	1.464	0.683	0.857
23	7	583.214	12.500	0.800	2.339	0.427	0.778
24	1	740.500	11.500	1.000	1.000	1.000	1.000
25	5	749.900	12.300	1.000	1.553	0.644	0.909
26	2	33.500	13.000	1.000	2.000	0.500	1.000
27	4	438.000	14.000	1.000	1.000	1.000	1.000
28	3	626.167	13.833	1.000	1.464	0.683	0.857
29	3	182.167	14.833	1.000	1.464	0.683	0.857
30	4	397.000	15.000	1.000	1.000	1.000	1.000
31	1	201.500	15.500	1.000	1.000	1.000	1.000
32	15	1010.633	17.233	0.804	1.674	0.597	0.789
33	3	88.500	17.500	0.809	3.000	0.333	1.000
34	1	297.500	16.500	1.000	1.000	1.000	1.000
35	2	347.500	17.000	1.000	2.000	0.500	1.000
36	6	559.667	17.333	1.000	1.291	0.775	0.800
37	3	155.833	17.833	1.000	1.464	0.683	0.857
38	10	211.500	18.700	1.000	1.236	0.809	0.909
39	7	617.500	18.786	1.000	1.069	0.936	0.875
40	2	683.000	18.000	0.785	2.646	0.378	0.667
41	8	1001.500	17.875	0.820	2.232	0.448	0.889
42	1	193.500	18.500	1.000	1.000	1.000	1.000
43	3	258.167	19.167	1.000	1.464	0.683	0.857
44	3	590.167	19.167	1.000	1.464	0.683	0.857
45	7	323.786	19.929	1.000	1.936	0.517	0.933
46	1	337.500	19.500	1.000	1.000	1.000	1.000
47	5	376.300	20.100	1.000	1.553	0.644	0.909
48	13	513.115	21.115	1.000	1.159	0.863	0.897
49	4	745.000	20.000	1.000	1.000	1.000	1.000
50	4	541.000	21.500	0.857	2.031	0.492	0.800
51	13	721.962	21.885	1.000	1.450	0.690	0.897
52	5	940.500	21.500	0.873	1.000	1.000	0.714
53	2	962.500	21.000	1.000	2.000	0.500	1.000
54	4	389.000	22.000	1.000	1.000	1.000	1.000
55	1	135.500	22.500	1.000	1.000	1.000	1.000
56	3	291.167	23.833	1.000	1.464	0.683	0.857
57	9	692.833	25.056	1.000	1.536	0.651	0.857
58	2	898.500	24.000	1.000	2.000	0.500	1.000
59	14	370.143	26.714	0.993	1.264	0.791	0.848
60	3	555.833	25.167	1.000	1.464	0.683	0.857
61	4	581.000	25.000	1.000	1.000	1.000	1.000
62	10	932.000	25.500	1.000	1.551	0.645	0.909
63	3	183.833	26.167	1.000	1.464	0.683	0.857
64	17	342.971	26.618	0.911	1.757	0.569	0.850
65	13	524.115	27.115	1.000	1.159	0.863	0.897
66	1	594.500	25.500	1.000	1.000	1.000	1.000
67	10	923.300	27.000	1.000	1.327	0.753	0.909
68	2	994.500	26.000	1.000	2.000	0.500	1.000
69	3	320.167	26.833	1.000	1.464	0.683	0.857
70	6	1004.500	27.000	1.000	1.500	0.667	1.000
71	3	50.833	27.833	1.000	1.464	0.683	0.857
72	7	278.929	28.643	0.898	1.387	0.721	0.737
73	1	660.500	27.500	1.000	1.000	1.000	1.000
74	6	680.000	28.500	1.000	1.500	0.667	1.000
75	2	986.000	27.500	1.000	2.000	0.500	1.000
76	3	154.833	28.833	1.000	1.464	0.683	0.857
77	2	174.500	29.000	1.000	2.000	0.500	1.000
