 	Area	XM	YM	Circ.	AR	Round	Solidity
1	6	74.000	10.833	0.916	1.809	0.553	0.857
2	7	161.786	10.929	1.000	1.936	0.517	0.933
3	5	179.700	10.900	1.000	1.553	0.644	0.909
4	3	199.167	10.833	1.000	1.464	0.683	0.857
5	6	292.500	11.000	1.000	1.500	0.667	1.000
6	4	302.000	11.500	0.857	2.031	0.492	0.800
7	6	315.500	11.000	1.000	1.500	0.667	1.000
8	5	340.900	10.700	0.764	2.188	0.457	0.769
9	2	362.000	10.500	1.000	2.000	0.500	1.000
10	17	384.500	11.618	0.911	1.539	0.650	0.895
11	3	394.500	10.500	0.967	3.000	0.333	1.000
12	5	424.700	10.900	1.000	1.553	0.644	0.909
13	1	511.500	10.500	1.000	1.000	1.000	1.000
14	1	528.500	10.500	1.000	1.000	1.000	1.000
15	10	534.400	11.400	0.887	1.577	0.634	0.800
16	7	546.214	10.929	0.943	1.936	0.517	0.933
17	2	567.000	10.500	1.000	2.000	0.500	1.000
18	3	584.167	11.167	1.000	1.464	0.683	0.857
19	6	708.333	10.833	0.809	2.237	0.447	0.857
20	3	730.500	10.500	0.967	3.000	0.333	1.000
21	3	735.500	10.500	0.967	3.000	0.333	1.000
22	2	839.000	10.500	1.000	2.000	0.500	1.000
23	3	848.500	10.500	0.967	3.000	0.333	1.000
24	4	858.500	11.250	1.000	1.468	0.681	0.800
25	8	890.625	11.375	1.000	1.229	0.814	0.941
26	1	974.500	10.500	1.000	1.000	1.000	1.000
27	2	984.000	10.500	1.000	2.000	0.500	1.000
28	3	460.833	11.833	1.000	1.464	0.683	0.857
29	7	475.500	12.786	1.000	1.069	0.936	0.875
30	2	824.000	11.500	1.000	2.000	0.500	1.000
31	8	190.250	13.750	0.914	1.416	0.706	0.800
32	5	621.500	13.500	0.873	1.000	1.000	0.714
33	6	698.000	13.167	0.916	1.809	0.553	0.857
34	5	739.900	13.700	1.000	1.553	0.644	0.909
35	1	877.500	12.500	1.000	1.000	1.000	1.000
36	3	971.833	12.833	1.000	1.464	0.683	0.857
37	2	25.500	14.000	1.000	2.000	0.500	1.000
38	2	16.000	14.500	1.000	2.000	0.500	1.000
39	10	102.200	16.200	0.982	1.241	0.806	0.800
40	13	518.885	15.885	1.000	1.159	0.863	0.897
41	2	638.500	15.000	1.000	2.000	0.500	1.000
42	5	670.300	14.900	1.000	1.553	0.644	0.909
43	10	45.500	16.700	1.000	1.236	0.809	0.909
44	5	399.300	15.900	1.000	1.553	0.644	0.909
45	1	91.500	16.500	1.000	1.000	1.000	1.000
46	2	259.500	17.000	1.000	2.000	0.500	1.000
47	6	348.500	17.000	1.000	1.500	0.667	1.000
48	9	945.944	17.389	1.000	1.817	0.550	0.857
49	10	964.300	17.400	1.000	1.288	0.776	0.909
50	6	986.000	18.000	0.809	2.082	0.480	0.857
51	6	156.500	18.333	1.000	1.809	0.553	0.800
52	5	324.500	18.500	0.873	1.000	1.000	0.714
53	3	367.833	18.167	1.000	1.464	0.683	0.857
54	10	781.700	18.500	1.000	1.236	0.809	0.909
55	4	900.000	18.000	1.000	1.000	1.000	1.000
56	3	910.500	17.500	0.967	3.000	0.333	1.000
57	7	953.786	18.643	1.000	1.380	0.725	0.875
58	2	151.000	18.500	1.000	2.000	0.500	1.000
59	1	276.500	18.500	1.000	1.000	1.000	1.000
60	3	432.833	18.833	1.000	1.464	0.683	0.857
61	3	604.500	18.500	0.967	3.000	0.333	1.000
62	2	609.000	18.500	1.000	2.000	0.500	1.000
63	1	611.500	18.500	1.000	1.000	1.000	1.000
64	12	629.333	19.583	1.000	1.579	0.633	0.889
65	1	844.500	18.500	1.000	1.000	1.000	1.000
66	3	932.833	18.833	1.000	1.464	0.683	0.857
67	9	53.833	20.389	1.000	1.340	0.746	0.857
68	1	315.500	19.500	1.000	1.000	1.000	1.000
69	13	509.500	21.808	0.956	1.551	0.645	0.929
70	1	661.500	19.500	1.000	1.000	1.000	1.000
71	5	790.900	20.300	1.000	1.553	0.644	0.909
72	4	590.000	21.000	1.000	1.000	1.000	1.000
73	1	733.500	20.500	1.000	1.000	1.000	1.000
74	2	800.500	21.000	1.000	2.000	0.500	1.000
75	8	807.375	21.375	1.000	1.229	0.814	0.941
76	6	121.000	22.500	1.000	1.500	0.667	1.000
77	2	481.000	21.500	1.000	2.000	0.500	1.000
78	1	705.500	21.500	1.000	1.000	1.000	1.000
79	1	110.500	22.500	1.000	1.000	1.000	1.000
80	1	697.500	23.500	1.000	1.000	1.000	1.000
81	1	1013.500	23.500	1.000	1.000	1.000	1.000
82	2	36.000	24.500	1.000	2.000	0.500	1.000
83	4	188.000	25.000	1.000	1.000	1.000	1.000
84	8	637.250	25.875	0.914	1.435	0.697	0.842
85	5	915.100	25.300	1.000	1.553	0.644	0.909
86	9	830.833	26.389	1.000	1.340	0.746	0.857
87	1	883.500	25.500	1.000	1.000	1.000	1.000
88	6	960.000	27.000	0.809	2.082	0.480	0.857
89	2	129.500	27.000	1.000	2.000	0.500	1.000
90	1	143.500	26.500	1.000	1.000	1.000	1.000
91	2	906.000	26.500	1.000	2.000	0.500	1.000
92	1	981.500	26.500	1.000	1.000	1.000	1.000
93	6	609.000	28.000	0.916	2.082	0.480	0.857
94	3	389.833	29.167	1.000	1.464	0.683	0.857
95	3	537.167	29.167	1.000	1.464	0.683	0.857
96	2	782.000	28.500	1.000	2.000	0.500	1.000
97	4	866.000	29.000	1.000	1.000	1.000	1.000
98	1	938.500	28.500	1.000	1.000	1.000	1.000
99	1	118.500	29.500	1.000	1.000	1.000	1.000
100	10	586.800	30.800	0.982	1.241	0.806	0.800
101	9	807.833	31.056	0.884	1.390	0.720	0.750
102	2	875.000	29.500	1.000	2.000	0.500	1.000
103	4	797.000	31.000	1.000	1.000	1.000	1.000
104	3	968.167	31.167	1.000	1.464	0.683	0.857
105	4	28.000	31.750	0.611	3.093	0.323	0.667
106	2	169.500	32.000	1.000	2.000	0.500	1.000
107	3	347.833	31.833	1.000	1.464	0.683	0.857
108	19	370.763	33.763	0.944	1.599	0.625	0.884
109	1	515.500	31.500	1.000	1.000	1.000	1.000
110	1	328.500	32.500	1.000	1.000	1.000	1.000
111	16	410.438	33.812	1.000	1.392	0.718	0.889
112	7	420.929	34.214	0.943	1.936	0.517	0.933
113	4	380.500	35.000	0.645	4.000	0.250	1.000
114	1	433.500	33.500	1.000	1.000	1.000	1.000
115	4	766.000	34.000	1.000	1.000	1.000	1.000
116	2	31.500	35.000	1.000	2.000	0.500	1.000
117	6	687.333	35.333	1.000	1.291	0.775	0.800
118	1	976.500	34.500	1.000	1.000	1.000	1.000
119	7	359.500	36.500	1.000	1.596	0.626	0.875
120	10	461.000	37.700	1.000	1.384	0.723	0.909
121	1	497.500	36.500	1.000	1.000	1.000	1.000
122	5	867.100	37.300	1.000	1.553	0.644	0.909
123	4	883.000	37.000	1.000	1.000	1.000	1.000
124	5	114.900	38.700	1.000	1.553	0.644	0.909
125	10	653.700	40.000	0.887	1.864	0.537	0.800
126	1	724.500	38.500	1.000	1.000	1.000	1.000
127	4	756.500	39.250	1.000	1.468	0.681	0.800
128	14	939.286	40.214	0.911	1.345	0.743	0.824
129	1	1003.500	38.500	1.000	1.000	1.000	1.000
130	3	1012.833	38.833	1.000	1.464	0.683	0.857
131	2	13.000	39.500	1.000	2.000	0.500	1.000
132	1	190.500	39.500	1.000	1.000	1.000	1.000
133	8	678.625	40.375	1.000	1.229	0.814	0.941
134	3	69.167	41.167	1.000	1.464	0.683	0.857
135	5	105.700	41.900	1.000	1.553	0.644	0.909
136	3	432.167	41.833	1.000	1.464	0.683	0.857
137	2	31.500	43.000	1.000	2.000	0.500	1.000
138	1	365.500	42.500	1.000	1.000	1.000	1.000
139	6	705.000	43.500	1.000	1.500	0.667	1.000
140	5	331.900	44.300	1.000	1.553	0.644	0.909
141	2	924.500	44.000	1.000	2.000	0.500	1.000
142	5	197.900	46.300	1.000	1.553	0.644	0.909
143	1	875.500	45.500	1.000	1.000	1.000	1.000
144	15	153.300	48.233	1.000	1.720	0.581	0.882
145	10	827.300	47.500	1.000	1.236	0.809	0.909
146	1	977.500	46.500	1.000	1.000	1.000	1.000
