 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	49.000	10.500	1.000	2.000	0.500	1.000
2	2	67.000	10.500	1.000	2.000	0.500	1.000
3	3	128.500	10.500	0.967	3.000	0.333	1.000
4	5	373.700	11.100	1.000	1.553	0.644	0.909
5	21	412.405	12.119	0.824	2.178	0.459	0.875
6	7	545.500	11.214	1.000	1.069	0.936	0.875
7	3	720.500	10.500	0.967	3.000	0.333	1.000
8	12	745.333	12.333	0.664	2.159	0.463	0.800
9	5	798.300	10.900	1.000	1.553	0.644	0.909
10	4	806.500	10.750	1.000	1.468	0.681	0.800
11	4	885.000	10.500	0.740	4.000	0.250	1.000
12	3	933.500	10.500	0.967	3.000	0.333	1.000
13	1	946.500	10.500	1.000	1.000	1.000	1.000
14	1	332.500	11.500	1.000	1.000	1.000	1.000
15	1	497.500	11.500	1.000	1.000	1.000	1.000
16	8	618.625	12.875	0.820	1.767	0.566	0.842
17	2	706.000	11.500	1.000	2.000	0.500	1.000
18	10	713.500	12.000	0.925	2.500	0.400	1.000
19	13	1010.885	13.115	1.000	1.159	0.863	0.897
20	2	75.500	13.000	1.000	2.000	0.500	1.000
21	2	95.500	13.000	1.000	2.000	0.500	1.000
22	5	254.900	14.700	1.000	1.553	0.644	0.909
23	9	553.500	14.500	1.000	1.000	1.000	1.000
24	9	691.500	14.500	1.000	1.000	1.000	1.000
25	4	735.500	15.000	0.645	4.000	0.250	1.000
26	8	836.000	15.000	1.000	2.000	0.500	1.000
27	6	996.500	14.000	1.000	1.500	0.667	1.000
28	5	202.300	15.300	0.873	2.308	0.433	0.769
29	1	287.500	14.500	1.000	1.000	1.000	1.000
30	4	582.000	15.500	0.857	2.031	0.492	0.800
31	7	987.214	15.500	1.000	1.069	0.936	0.875
32	6	52.500	17.000	1.000	1.500	0.667	1.000
33	6	644.167	17.833	0.916	1.593	0.628	0.857
34	4	767.000	17.000	1.000	1.000	1.000	1.000
35	1	972.500	16.500	1.000	1.000	1.000	1.000
