 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	118.000	10.500	1.000	2.000	0.500	1.000
2	4	242.500	10.750	1.000	1.468	0.681	0.800
3	7	273.643	11.786	1.000	1.380	0.725	0.875
4	1	353.500	10.500	1.000	1.000	1.000	1.000
5	1	418.500	10.500	1.000	1.000	1.000	1.000
6	2	465.000	10.500	1.000	2.000	0.500	1.000
7	7	509.643	10.786	0.718	2.423	0.413	0.824
8	2	561.000	10.500	1.000	2.000	0.500	1.000
9	3	806.500	10.500	0.967	3.000	0.333	1.000
10	2	834.000	10.500	1.000	2.000	0.500	1.000
11	1	842.500	10.500	1.000	1.000	1.000	1.000
12	1	853.500	10.500	1.000	1.000	1.000	1.000
13	3	879.833	10.833	1.000	1.464	0.683	0.857
14	5	282.100	12.300	1.000	1.553	0.644	0.909
15	17	540.912	12.206	0.667	2.418	0.413	0.872
16	7	639.786	11.929	1.000	1.936	0.517	0.933
17	1	367.500	13.500	1.000	1.000	1.000	1.000
18	2	451.000	13.500	1.000	2.000	0.500	1.000
19	1	414.500	14.500	1.000	1.000	1.000	1.000
20	14	47.571	17.214	0.993	1.437	0.696	0.824
21	11	228.136	16.409	1.000	1.372	0.729	0.957
22	4	526.500	16.000	1.000	2.031	0.492	0.800
23	5	597.100	16.300	1.000	1.553	0.644	0.909
24	4	34.500	16.750	1.000	1.468	0.681	0.800
25	1	648.500	16.500	1.000	1.000	1.000	1.000
26	2	760.000	16.500	1.000	2.000	0.500	1.000
27	2	901.500	17.000	1.000	2.000	0.500	1.000
28	2	954.500	17.000	1.000	2.000	0.500	1.000
29	1	172.500	17.500	1.000	1.000	1.000	1.000
30	2	584.000	17.500	1.000	2.000	0.500	1.000
31	1	25.500	19.500	1.000	1.000	1.000	1.000
32	4	255.000	20.000	1.000	1.000	1.000	1.000
33	9	512.611	20.833	1.000	1.340	0.746	0.857
34	2	830.000	19.500	1.000	2.000	0.500	1.000
35	1	132.500	21.500	1.000	1.000	1.000	1.000
36	1	238.500	21.500	1.000	1.000	1.000	1.000
37	7	710.071	22.786	0.943	1.936	0.517	0.933
38	3	349.167	23.167	1.000	1.464	0.683	0.857
39	16	364.000	24.125	0.958	1.295	0.772	0.889
40	2	643.000	22.500	1.000	2.000	0.500	1.000
41	1	820.500	22.500	1.000	1.000	1.000	1.000
42	7	71.929	24.643	0.898	1.387	0.721	0.737
43	9	179.833	24.833	0.799	1.638	0.610	0.750
44	13	768.038	25.885	1.000	1.450	0.690	0.897
45	2	933.500	25.000	1.000	2.000	0.500	1.000
46	2	1013.500	25.000	1.000	2.000	0.500	1.000
47	10	747.300	26.500	0.887	2.212	0.452	0.833
48	4	841.000	26.000	1.000	1.000	1.000	1.000
49	6	283.500	27.000	1.000	1.500	0.667	1.000
50	5	552.900	26.700	0.764	2.188	0.457	0.769
51	7	782.929	28.214	0.943	1.936	0.517	0.933
52	7	191.500	28.214	1.000	1.069	0.936	0.875
53	4	605.000	28.000	1.000	1.000	1.000	1.000
54	10	799.800	29.200	0.982	1.241	0.806	0.800
55	1	137.500	29.500	1.000	1.000	1.000	1.000
56	5	586.100	30.700	1.000	1.553	0.644	0.909
57	6	596.000	30.500	1.000	1.500	0.667	1.000
58	2	511.000	30.500	1.000	2.000	0.500	1.000
59	1	964.500	30.500	1.000	1.000	1.000	1.000
60	3	201.500	32.500	0.809	3.000	0.333	1.000
61	3	654.833	32.167	1.000	1.464	0.683	0.857
