 	Area	XM	YM	Circ.	AR	Round	Solidity
1	6	171.500	11.000	1.000	1.500	0.667	1.000
2	6	274.500	11.000	1.000	1.500	0.667	1.000
3	8	446.750	11.125	0.914	1.435	0.697	0.842
4	9	481.278	10.944	0.923	2.386	0.419	0.947
5	9	541.500	12.167	1.000	1.542	0.648	0.857
6	9	570.944	11.167	1.000	1.536	0.651	0.857
7	4	628.500	10.750	1.000	1.468	0.681	0.800
8	7	705.643	12.357	0.800	1.571	0.636	0.737
9	16	732.500	11.500	0.857	1.721	0.581	0.865
10	6	820.667	10.833	0.916	2.237	0.447	0.857
11	3	839.500	10.500	0.967	3.000	0.333	1.000
12	4	878.500	10.750	1.000	1.468	0.681	0.800
13	6	938.500	11.000	1.000	1.500	0.667	1.000
14	4	990.000	10.500	0.740	4.000	0.250	1.000
15	7	437.786	12.214	0.898	2.211	0.452	0.778
16	8	558.000	13.000	0.785	2.530	0.395	0.727
17	4	750.000	12.000	1.000	1.000	1.000	1.000
18	7	850.214	12.500	1.000	1.069	0.936	0.875
19	1	858.500	11.500	1.000	1.000	1.000	1.000
20	4	977.000	12.000	1.000	1.000	1.000	1.000
21	1	132.500	13.500	1.000	1.000	1.000	1.000
22	1	184.500	13.500	1.000	1.000	1.000	1.000
23	4	346.000	14.000	1.000	1.000	1.000	1.000
24	7	415.500	14.500	1.000	1.596	0.626	0.875
25	10	470.500	15.000	1.000	1.551	0.645	0.909
26	9	618.722	14.611	0.923	1.539	0.650	0.900
27	3	953.167	14.167	1.000	1.464	0.683	0.857
28	1	245.500	14.500	1.000	1.000	1.000	1.000
29	8	327.375	15.625	1.000	1.229	0.814	0.941
30	10	500.200	15.800	0.982	1.241	0.806	0.800
31	7	602.214	15.643	1.000	1.380	0.725	0.875
32	16	715.125	16.375	1.000	1.058	0.945	0.821
33	4	801.000	15.000	1.000	1.000	1.000	1.000
34	3	33.833	16.167	1.000	1.464	0.683	0.857
35	1	491.500	15.500	1.000	1.000	1.000	1.000
36	5	453.900	17.700	1.000	1.553	0.644	0.909
37	3	648.167	17.167	1.000	1.464	0.683	0.857
38	1	775.500	16.500	1.000	1.000	1.000	1.000
39	7	862.357	16.929	0.718	2.731	0.366	0.824
40	2	1013.500	17.000	1.000	2.000	0.500	1.000
41	9	585.944	19.722	0.832	2.386	0.419	0.947
42	16	291.812	20.875	0.857	1.871	0.534	0.842
43	9	352.389	19.611	0.923	1.343	0.745	0.857
44	9	901.611	20.167	1.000	1.340	0.746	0.857
45	1	143.500	19.500	1.000	1.000	1.000	1.000
46	6	256.667	20.833	0.686	2.519	0.397	0.706
47	1	17.500	20.500	1.000	1.000	1.000	1.000
48	2	611.000	21.000	0.785	2.646	0.378	0.667
49	2	959.500	21.000	1.000	2.000	0.500	1.000
50	4	424.750	22.500	0.857	1.468	0.681	0.800
51	13	707.500	23.192	0.956	1.551	0.645	0.929
52	2	976.000	21.500	1.000	2.000	0.500	1.000
