 	Area	XM	YM	Circ.	AR	Round	Solidity
1	5	88.500	10.500	0.599	5.000	0.200	1.000
2	2	109.000	10.500	1.000	2.000	0.500	1.000
3	5	166.300	11.100	1.000	1.553	0.644	0.909
4	4	212.000	10.500	0.740	4.000	0.250	1.000
5	3	237.500	10.500	0.967	3.000	0.333	1.000
6	11	265.136	11.409	1.000	1.372	0.729	0.957
7	6	274.000	10.833	0.916	1.809	0.553	0.857
8	12	285.333	11.417	1.000	1.579	0.633	0.889
9	3	293.833	10.833	1.000	1.464	0.683	0.857
10	11	308.591	11.682	0.976	1.772	0.564	0.846
11	17	377.735	12.735	0.985	1.039	0.962	0.829
12	3	388.833	11.167	1.000	1.464	0.683	0.857
13	3	510.500	10.500	0.967	3.000	0.333	1.000
14	13	543.038	11.654	1.000	1.148	0.871	0.897
15	5	564.500	10.500	0.599	5.000	0.200	1.000
16	3	652.833	11.167	1.000	1.464	0.683	0.857
17	4	776.500	10.750	1.000	1.468	0.681	0.800
18	3	890.500	10.500	0.967	3.000	0.333	1.000
19	8	900.750	11.125	0.914	1.435	0.697	0.842
20	1	927.500	10.500	1.000	1.000	1.000	1.000
21	11	968.136	12.045	1.000	1.139	0.878	0.815
22	1	455.500	11.500	1.000	1.000	1.000	1.000
23	1	534.500	11.500	1.000	1.000	1.000	1.000
24	3	598.167	12.167	1.000	1.464	0.683	0.857
25	3	725.500	11.500	0.967	3.000	0.333	1.000
26	1	606.500	12.500	1.000	1.000	1.000	1.000
27	6	702.000	13.500	1.000	1.500	0.667	1.000
28	2	447.500	14.000	1.000	2.000	0.500	1.000
29	7	788.500	14.214	1.000	1.069	0.936	0.875
30	3	991.167	14.167	1.000	1.464	0.683	0.857
31	14	614.643	15.571	1.000	1.662	0.602	0.966
32	13	693.115	16.115	1.000	1.159	0.863	0.897
33	2	882.500	15.000	1.000	2.000	0.500	1.000
34	6	932.000	15.500	1.000	1.500	0.667	1.000
35	5	1000.100	15.700	1.000	1.553	0.644	0.909
36	3	571.167	16.167	1.000	1.464	0.683	0.857
37	7	512.500	17.786	1.000	1.069	0.936	0.875
38	2	674.500	17.000	1.000	2.000	0.500	1.000
39	4	718.000	17.000	1.000	1.000	1.000	1.000
40	5	757.300	16.900	1.000	1.553	0.644	0.909
41	19	37.816	19.658	0.944	1.396	0.717	0.905
42	3	140.833	18.167	1.000	1.464	0.683	0.857
43	13	776.500	19.500	1.000	1.735	0.576	0.929
44	1	859.500	17.500	1.000	1.000	1.000	1.000
45	13	13.500	19.346	1.000	1.622	0.617	0.929
46	8	503.000	19.500	1.000	1.195	0.837	0.800
47	1	891.500	18.500	1.000	1.000	1.000	1.000
48	5	331.900	20.100	0.764	2.610	0.383	0.769
49	3	417.833	19.833	1.000	1.464	0.683	0.857
50	4	293.000	21.000	1.000	1.000	1.000	1.000
51	11	446.773	22.773	0.887	1.603	0.624	0.880
52	1	940.500	20.500	1.000	1.000	1.000	1.000
53	12	959.167	21.750	1.000	1.135	0.881	0.857
54	11	47.318	22.682	0.976	1.035	0.966	0.846
55	2	103.500	22.000	1.000	2.000	0.500	1.000
56	5	532.300	21.900	1.000	1.553	0.644	0.909
57	6	655.500	22.000	1.000	1.500	0.667	1.000
58	15	795.967	23.367	0.779	2.061	0.485	0.769
59	6	926.500	22.000	1.000	1.500	0.667	1.000
60	2	948.500	22.000	1.000	2.000	0.500	1.000
