 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	68.000	10.500	1.000	2.000	0.500	1.000
2	6	82.000	10.833	0.916	1.809	0.553	0.857
3	2	108.000	10.500	1.000	2.000	0.500	1.000
4	2	165.000	10.500	1.000	2.000	0.500	1.000
5	8	183.625	11.375	1.000	1.229	0.814	0.941
6	4	203.500	10.750	1.000	1.468	0.681	0.800
7	7	221.071	11.071	0.800	1.267	0.790	0.778
8	4	239.000	11.000	1.000	1.000	1.000	1.000
9	6	249.500	11.000	1.000	1.500	0.667	1.000
10	9	259.056	11.167	1.000	1.536	0.651	0.857
11	6	305.667	10.833	0.916	2.237	0.447	0.857
12	1	320.500	10.500	1.000	1.000	1.000	1.000
13	4	352.500	10.750	1.000	1.468	0.681	0.800
14	5	362.700	11.100	1.000	1.553	0.644	0.909
15	8	399.000	11.000	1.000	2.000	0.500	1.000
16	4	408.500	11.250	1.000	1.468	0.681	0.800
17	3	479.500	10.500	0.967	3.000	0.333	1.000
18	4	501.000	10.500	0.740	4.000	0.250	1.000
19	11	511.318	10.864	0.609	3.186	0.314	0.880
20	5	529.100	11.300	1.000	1.553	0.644	0.909
21	2	628.000	10.500	1.000	2.000	0.500	1.000
22	1	713.500	10.500	1.000	1.000	1.000	1.000
23	6	724.500	11.000	1.000	1.500	0.667	1.000
24	1	788.500	10.500	1.000	1.000	1.000	1.000
25	8	810.625	11.375	1.000	1.229	0.814	0.941
26	3	834.500	10.500	0.967	3.000	0.333	1.000
27	2	919.000	10.500	1.000	2.000	0.500	1.000
28	2	33.000	11.500	1.000	2.000	0.500	1.000
29	9	442.944	12.611	1.000	1.817	0.550	0.857
30	9	452.611	13.167	1.000	1.340	0.746	0.857
31	2	461.000	11.500	1.000	2.000	0.500	1.000
32	10	951.300	13.000	1.000	1.327	0.753	0.909
33	5	22.300	13.100	1.000	1.553	0.644	0.909
34	12	126.583	14.333	0.967	1.579	0.633	0.889
35	11	675.136	14.045	0.976	1.851	0.540	0.846
36	7	43.929	14.786	0.943	1.936	0.517	0.933
37	3	174.500	14.500	0.809	3.000	0.333	1.000
38	5	342.100	14.300	1.000	1.553	0.644	0.909
39	2	923.000	13.500	1.000	2.000	0.500	1.000
40	6	211.000	15.500	0.769	2.810	0.356	0.750
41	11	294.045	16.318	0.976	1.450	0.689	0.846
42	9	639.278	16.056	0.799	1.709	0.585	0.750
43	13	652.346	16.038	1.000	1.416	0.706	0.812
44	3	691.500	14.500	0.967	3.000	0.333	1.000
45	6	231.000	17.500	1.000	1.500	0.667	1.000
46	8	455.375	18.250	0.914	1.939	0.516	0.842
47	4	470.000	17.000	1.000	1.000	1.000	1.000
48	3	760.833	17.167	1.000	1.464	0.683	0.857
49	4	433.500	18.000	1.000	2.031	0.492	0.800
50	2	664.500	18.000	1.000	2.000	0.500	1.000
51	4	734.000	18.000	1.000	1.000	1.000	1.000
52	4	934.000	18.000	1.000	1.000	1.000	1.000
53	4	994.000	18.000	1.000	1.000	1.000	1.000
54	7	256.500	19.500	1.000	1.596	0.626	0.875
55	5	478.900	19.300	1.000	1.553	0.644	0.909
56	5	504.300	18.900	1.000	1.553	0.644	0.909
57	2	793.000	18.500	1.000	2.000	0.500	1.000
58	10	943.300	20.200	1.000	1.559	0.641	0.909
59	11	202.591	21.318	0.887	1.229	0.814	0.846
60	6	360.000	20.500	1.000	1.500	0.667	1.000
61	11	916.591	20.864	1.000	1.372	0.729	0.957
62	8	70.500	22.000	0.914	1.195	0.837	0.800
63	8	88.750	22.250	0.914	1.416	0.706	0.800
64	4	378.750	21.500	0.857	1.468	0.681	0.800
65	12	444.917	22.250	1.000	1.281	0.780	0.857
66	2	579.500	21.000	1.000	2.000	0.500	1.000
67	2	60.500	22.000	1.000	2.000	0.500	1.000
68	3	388.167	21.833	1.000	1.464	0.683	0.857
69	4	614.000	22.000	1.000	1.000	1.000	1.000
70	4	724.000	22.000	1.000	1.000	1.000	1.000
71	2	79.500	23.000	1.000	2.000	0.500	1.000
72	10	98.500	23.700	1.000	1.236	0.809	0.909
73	2	143.500	23.000	1.000	2.000	0.500	1.000
74	8	220.750	24.125	0.914	1.605	0.623	0.800
75	3	263.833	22.833	1.000	1.464	0.683	0.857
76	7	514.500	23.214	1.000	1.069	0.936	0.875
77	4	570.250	23.500	0.857	1.468	0.681	0.800
78	12	783.667	24.500	0.851	1.186	0.843	0.800
79	2	816.000	22.500	1.000	2.000	0.500	1.000
80	2	925.500	24.000	1.000	2.000	0.500	1.000
81	1	50.500	24.500	1.000	1.000	1.000	1.000
82	15	119.500	25.500	1.000	1.667	0.600	1.000
83	3	183.167	24.833	1.000	1.464	0.683	0.857
