 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	10.500	10.500	1.000	1.000	1.000	1.000
2	1	209.500	10.500	1.000	1.000	1.000	1.000
3	4	226.000	10.500	0.740	4.000	0.250	1.000
4	8	296.500	12.000	0.914	1.195	0.837	0.800
5	2	308.000	10.500	1.000	2.000	0.500	1.000
6	7	384.214	11.500	1.000	1.069	0.936	0.875
7	2	419.000	10.500	1.000	2.000	0.500	1.000
8	11	486.773	11.045	0.809	2.858	0.350	0.957
9	5	512.500	10.500	0.599	5.000	0.200	1.000
10	4	702.000	10.500	0.740	4.000	0.250	1.000
11	8	722.500	10.875	0.820	2.232	0.448	0.889
12	2	742.000	10.500	1.000	2.000	0.500	1.000
13	5	760.700	11.100	1.000	1.553	0.644	0.909
14	6	770.000	11.167	0.916	1.809	0.553	0.857
15	5	819.700	10.900	1.000	1.553	0.644	0.909
16	3	880.500	10.500	0.967	3.000	0.333	1.000
17	2	953.000	10.500	1.000	2.000	0.500	1.000
18	5	963.900	10.700	0.764	2.188	0.457	0.769
19	6	993.000	10.500	0.503	6.000	0.167	1.000
20	1	1011.500	10.500	1.000	1.000	1.000	1.000
21	11	522.864	12.409	1.000	1.372	0.729	0.957
22	6	576.500	12.000	1.000	1.500	0.667	1.000
23	13	39.731	14.346	0.922	1.312	0.762	0.812
24	1	180.500	13.500	1.000	1.000	1.000	1.000
25	2	460.500	14.000	1.000	2.000	0.500	1.000
26	3	84.833	14.833	1.000	1.464	0.683	0.857
27	10	714.500	16.000	1.000	1.551	0.645	0.909
28	3	870.833	14.833	1.000	1.464	0.683	0.857
29	1	142.500	15.500	1.000	1.000	1.000	1.000
30	2	325.000	16.000	0.785	2.646	0.378	0.667
31	4	612.750	17.500	0.857	1.468	0.681	0.800
32	5	678.900	17.300	1.000	1.553	0.644	0.909
33	4	751.000	17.000	1.000	1.000	1.000	1.000
34	11	987.864	17.591	1.000	1.372	0.729	0.957
35	1	997.500	16.500	1.000	1.000	1.000	1.000
36	11	1006.591	17.682	0.887	2.173	0.460	0.846
37	2	269.500	18.000	1.000	2.000	0.500	1.000
38	5	360.100	18.500	0.764	1.223	0.817	0.714
39	5	414.100	18.700	1.000	1.553	0.644	0.909
40	1	978.500	18.500	1.000	1.000	1.000	1.000
41	3	151.167	19.833	1.000	1.464	0.683	0.857
42	1	172.500	19.500	1.000	1.000	1.000	1.000
43	9	228.167	20.389	1.000	1.340	0.746	0.857
44	8	668.125	21.000	0.785	2.014	0.496	0.727
45	2	899.500	20.000	1.000	2.000	0.500	1.000
46	8	434.625	21.375	1.000	1.229	0.814	0.941
47	2	503.000	20.500	1.000	2.000	0.500	1.000
48	12	537.917	22.250	1.000	1.281	0.780	0.857
49	6	75.500	22.000	1.000	1.500	0.667	1.000
50	10	134.700	23.200	0.887	1.491	0.670	0.800
51	6	207.500	22.000	1.000	1.500	0.667	1.000
52	6	424.000	22.500	1.000	1.500	0.667	1.000
53	16	487.625	22.375	0.573	3.165	0.316	0.744
54	3	528.167	22.167	1.000	1.464	0.683	0.857
55	2	574.500	22.000	1.000	2.000	0.500	1.000
56	2	579.000	21.500	1.000	2.000	0.500	1.000
57	3	778.833	22.167	1.000	1.464	0.683	0.857
58	7	706.500	23.786	1.000	1.069	0.936	0.875
59	5	937.500	23.500	0.873	1.000	1.000	0.714
60	8	28.250	24.125	0.914	1.435	0.697	0.842
61	6	94.667	24.667	1.000	1.291	0.775	0.800
