 	Area	XM	YM	Circ.	AR	Round	Solidity
1	5	80.700	10.900	1.000	1.553	0.644	0.909
2	3	91.500	10.500	0.967	3.000	0.333	1.000
3	6	171.500	11.000	1.000	1.500	0.667	1.000
4	2	240.000	10.500	1.000	2.000	0.500	1.000
5	8	275.750	11.500	1.000	1.554	0.644	0.800
6	2	299.000	10.500	1.000	2.000	0.500	1.000
7	10	339.000	10.900	0.736	2.686	0.372	0.909
8	1	357.500	10.500	1.000	1.000	1.000	1.000
9	2	423.000	10.500	1.000	2.000	0.500	1.000
10	7	434.357	10.786	0.718	2.423	0.413	0.824
11	2	454.000	10.500	1.000	2.000	0.500	1.000
12	8	612.375	11.375	1.000	1.229	0.814	0.941
13	10	629.700	11.800	1.000	1.559	0.641	0.909
14	6	638.500	11.000	1.000	1.500	0.667	1.000
15	2	648.000	10.500	1.000	2.000	0.500	1.000
16	2	666.000	10.500	1.000	2.000	0.500	1.000
17	3	756.500	10.500	0.967	3.000	0.333	1.000
18	4	767.000	10.500	0.740	4.000	0.250	1.000
19	4	780.000	10.500	0.740	4.000	0.250	1.000
20	1	803.500	10.500	1.000	1.000	1.000	1.000
21	2	897.000	10.500	1.000	2.000	0.500	1.000
22	1	999.500	10.500	1.000	1.000	1.000	1.000
23	10	135.300	12.500	1.000	1.236	0.809	0.909
24	9	545.500	14.167	0.662	1.878	0.533	0.750
25	7	565.214	12.643	1.000	1.380	0.725	0.875
26	4	602.000	14.000	1.000	1.000	1.000	1.000
27	6	460.333	15.500	1.000	1.809	0.553	0.800
28	2	693.500	15.000	1.000	2.000	0.500	1.000
29	1	848.500	14.500	1.000	1.000	1.000	1.000
30	4	989.000	15.000	1.000	1.000	1.000	1.000
31	5	37.300	16.100	1.000	1.553	0.644	0.909
32	1	378.500	15.500	1.000	1.000	1.000	1.000
33	3	735.167	16.167	1.000	1.464	0.683	0.857
34	5	790.700	15.900	1.000	1.553	0.644	0.909
35	4	811.000	16.000	1.000	1.000	1.000	1.000
36	1	120.500	16.500	1.000	1.000	1.000	1.000
37	2	161.500	17.000	1.000	2.000	0.500	1.000
38	11	394.227	17.591	0.976	1.892	0.528	0.880
39	1	533.500	16.500	1.000	1.000	1.000	1.000
40	2	14.500	18.000	1.000	2.000	0.500	1.000
41	12	668.667	19.500	0.471	3.307	0.302	0.667
42	12	518.417	21.917	0.883	1.610	0.621	0.889
43	1	697.500	19.500	1.000	1.000	1.000	1.000
44	2	723.000	19.500	1.000	2.000	0.500	1.000
45	1	102.500	20.500	1.000	1.000	1.000	1.000
46	6	111.000	21.500	1.000	1.500	0.667	1.000
47	3	168.833	20.833	1.000	1.464	0.683	0.857
48	5	636.900	21.300	1.000	1.553	0.644	0.909
49	1	130.500	21.500	1.000	1.000	1.000	1.000
50	1	153.500	21.500	1.000	1.000	1.000	1.000
51	10	781.000	22.500	1.000	1.551	0.645	0.909
52	5	910.300	21.900	1.000	1.553	0.644	0.909
53	7	963.357	22.786	1.000	1.380	0.725	0.875
54	8	898.625	23.375	1.000	1.229	0.814	0.941
55	1	430.500	23.500	1.000	1.000	1.000	1.000
56	4	604.000	24.000	1.000	1.000	1.000	1.000
57	2	54.000	24.500	1.000	2.000	0.500	1.000
58	13	508.885	26.115	1.000	1.159	0.863	0.897
59	3	660.833	25.167	1.000	1.464	0.683	0.857
60	6	677.167	26.500	0.686	2.153	0.464	0.667
61	7	704.643	26.786	1.000	1.380	0.725	0.875
62	2	731.500	26.000	1.000	2.000	0.500	1.000
63	3	803.833	25.833	1.000	1.464	0.683	0.857
64	4	885.000	26.000	1.000	1.000	1.000	1.000
65	4	236.000	27.000	1.000	1.000	1.000	1.000
66	7	646.500	27.500	1.000	1.596	0.626	0.875
67	6	1000.000	27.167	0.916	1.809	0.553	0.857
68	5	1013.100	27.300	1.000	1.553	0.644	0.909
69	6	36.500	29.000	1.000	1.500	0.667	1.000
70	7	441.929	29.786	0.943	1.936	0.517	0.933
71	1	189.500	30.500	1.000	1.000	1.000	1.000
72	5	636.700	31.100	1.000	1.553	0.644	0.909
73	5	831.100	31.300	1.000	1.553	0.644	0.909
74	1	970.500	30.500	1.000	1.000	1.000	1.000
75	1	20.500	31.500	1.000	1.000	1.000	1.000
76	1	358.500	31.500	1.000	1.000	1.000	1.000
77	5	609.100	32.700	1.000	1.553	0.644	0.909
78	4	117.250	33.500	0.857	1.468	0.681	0.800
79	2	319.000	32.500	1.000	2.000	0.500	1.000
80	5	407.900	33.300	1.000	1.553	0.644	0.909
81	3	865.500	32.500	0.967	3.000	0.333	1.000
82	3	155.500	33.500	0.967	3.000	0.333	1.000
83	2	348.000	34.000	0.785	2.646	0.378	0.667
84	4	470.000	34.000	1.000	1.000	1.000	1.000
85	7	795.786	35.071	0.687	2.332	0.429	0.667
86	1	874.500	33.500	1.000	1.000	1.000	1.000
87	2	345.500	35.000	1.000	2.000	0.500	1.000
88	1	537.500	34.500	1.000	1.000	1.000	1.000
89	6	743.500	35.000	1.000	1.500	0.667	1.000
90	1	754.500	34.500	1.000	1.000	1.000	1.000
91	29	368.534	38.638	0.829	1.613	0.620	0.829
92	5	843.500	36.500	0.873	1.000	1.000	0.714
93	4	381.000	37.000	1.000	1.000	1.000	1.000
94	4	965.000	37.000	1.000	1.000	1.000	1.000
95	4	331.250	38.500	0.857	1.468	0.681	0.800
96	10	764.000	39.300	1.000	1.327	0.753	0.909
97	2	945.500	39.000	1.000	2.000	0.500	1.000
98	2	413.000	39.500	1.000	2.000	0.500	1.000
99	2	487.500	40.000	1.000	2.000	0.500	1.000
100	12	686.333	40.583	1.000	1.579	0.633	0.889
101	7	733.214	40.500	1.000	1.069	0.936	0.875
102	21	461.881	42.071	1.000	1.475	0.678	0.933
103	4	867.000	41.000	1.000	1.000	1.000	1.000
104	10	881.300	42.200	0.887	1.491	0.670	0.800
105	4	976.000	41.000	1.000	1.000	1.000	1.000
106	4	12.500	43.000	0.645	4.000	0.250	1.000
