 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	52.500	10.500	1.000	1.000	1.000	1.000
2	10	80.000	11.300	1.000	1.327	0.753	0.909
3	14	95.000	11.786	1.000	1.020	0.981	0.933
4	2	105.000	10.500	1.000	2.000	0.500	1.000
5	1	132.500	10.500	1.000	1.000	1.000	1.000
6	4	219.000	10.500	0.740	4.000	0.250	1.000
7	7	350.500	11.214	1.000	1.069	0.936	0.875
8	1	365.500	10.500	1.000	1.000	1.000	1.000
9	2	422.000	10.500	1.000	2.000	0.500	1.000
10	7	441.786	10.929	1.000	1.936	0.517	0.933
11	2	742.000	10.500	1.000	2.000	0.500	1.000
12	11	760.227	11.227	0.976	1.603	0.624	0.880
13	6	834.667	11.667	1.000	1.291	0.775	0.800
14	2	919.000	10.500	1.000	2.000	0.500	1.000
15	1	951.500	10.500	1.000	1.000	1.000	1.000
16	2	974.000	10.500	1.000	2.000	0.500	1.000
17	8	18.750	13.125	0.914	1.605	0.623	0.800
18	4	292.000	12.000	1.000	1.000	1.000	1.000
19	5	375.900	12.300	1.000	1.553	0.644	0.909
20	9	388.833	12.611	1.000	1.340	0.746	0.857
21	2	670.500	12.000	1.000	2.000	0.500	1.000
22	4	180.000	13.000	1.000	1.000	1.000	1.000
23	10	587.700	13.500	1.000	1.236	0.809	0.909
24	5	28.900	14.700	1.000	1.553	0.644	0.909
25	3	197.833	13.833	1.000	1.464	0.683	0.857
26	4	615.500	14.250	1.000	1.468	0.681	0.800
27	4	450.000	15.000	1.000	1.000	1.000	1.000
28	18	999.889	15.722	0.965	1.704	0.587	0.878
29	6	1009.500	15.000	1.000	1.500	0.667	1.000
30	16	170.688	17.688	1.000	1.314	0.761	0.914
31	2	541.000	15.500	1.000	2.000	0.500	1.000
32	12	605.000	16.500	1.000	1.333	0.750	1.000
33	13	988.500	16.346	1.000	1.622	0.617	0.929
34	2	1013.000	15.500	1.000	2.000	0.500	1.000
35	1	186.500	16.500	1.000	1.000	1.000	1.000
36	5	632.300	16.900	1.000	1.553	0.644	0.909
37	2	900.500	17.000	1.000	2.000	0.500	1.000
38	4	255.750	18.750	0.857	2.000	0.500	0.800
39	7	302.500	18.786	1.000	1.069	0.936	0.875
40	5	414.900	18.700	1.000	1.553	0.644	0.909
41	10	572.500	19.000	1.000	1.551	0.645	0.909
42	2	771.000	17.500	1.000	2.000	0.500	1.000
43	12	132.833	20.250	1.000	1.135	0.881	0.857
44	3	337.167	20.167	1.000	1.464	0.683	0.857
45	15	623.100	21.100	1.000	1.137	0.880	0.968
46	1	151.500	20.500	1.000	1.000	1.000	1.000
47	2	435.500	21.000	1.000	2.000	0.500	1.000
48	2	739.500	21.000	1.000	2.000	0.500	1.000
49	2	717.000	21.500	1.000	2.000	0.500	1.000
50	5	13.700	23.100	1.000	1.553	0.644	0.909
51	10	25.600	23.500	0.579	2.490	0.402	0.690
52	8	142.625	24.250	0.645	2.617	0.382	0.696
53	9	269.611	24.167	1.000	1.340	0.746	0.857
54	14	1005.571	24.357	0.993	1.601	0.625	0.848
55	2	231.500	24.000	1.000	2.000	0.500	1.000
56	3	198.167	24.833	1.000	1.464	0.683	0.857
57	6	104.500	26.000	1.000	1.500	0.667	1.000
58	15	243.167	26.433	0.898	1.869	0.535	0.909
59	4	310.000	26.000	1.000	1.000	1.000	1.000
60	12	350.750	26.917	1.000	1.281	0.780	0.857
61	2	544.000	25.500	1.000	2.000	0.500	1.000
62	3	613.167	25.833	1.000	1.464	0.683	0.857
63	1	660.500	25.500	1.000	1.000	1.000	1.000
64	2	996.000	25.500	1.000	2.000	0.500	1.000
65	1	323.500	26.500	1.000	1.000	1.000	1.000
66	1	524.500	26.500	1.000	1.000	1.000	1.000
67	4	554.000	28.000	1.000	1.000	1.000	1.000
68	5	170.700	28.900	1.000	1.553	0.644	0.909
69	1	964.500	28.500	1.000	1.000	1.000	1.000
70	6	132.333	30.333	1.000	1.291	0.775	0.800
71	8	277.000	30.000	1.000	2.000	0.500	1.000
72	7	388.929	30.786	0.943	1.936	0.517	0.933
73	3	533.833	30.167	1.000	1.464	0.683	0.857
74	13	830.885	31.115	1.000	1.159	0.863	0.897
75	1	936.500	29.500	1.000	1.000	1.000	1.000
76	4	97.000	31.000	1.000	1.000	1.000	1.000
77	9	689.389	32.167	1.000	1.340	0.746	0.857
78	5	20.300	31.900	1.000	1.553	0.644	0.909
79	1	325.500	32.500	1.000	1.000	1.000	1.000
80	7	551.214	33.500	1.000	1.069	0.936	0.875
81	1	46.500	33.500	1.000	1.000	1.000	1.000
82	1	77.500	33.500	1.000	1.000	1.000	1.000
83	7	217.643	34.786	1.000	1.380	0.725	0.875
84	1	282.500	33.500	1.000	1.000	1.000	1.000
85	11	301.227	35.773	0.887	1.603	0.624	0.880
86	7	989.071	34.786	0.898	1.668	0.600	0.778
87	10	1012.200	34.300	1.000	1.559	0.641	0.909
88	1	249.500	34.500	1.000	1.000	1.000	1.000
89	4	291.000	35.000	1.000	1.000	1.000	1.000
90	8	893.250	35.250	0.914	1.416	0.706	0.800
91	5	981.500	34.500	0.599	5.000	0.200	1.000
92	10	1002.000	35.300	1.000	1.327	0.753	0.909
93	7	573.643	36.214	1.000	1.380	0.725	0.875
94	4	560.500	37.000	1.000	2.031	0.492	0.800
95	3	701.833	37.167	1.000	1.464	0.683	0.857
96	1	24.500	37.500	1.000	1.000	1.000	1.000
97	2	190.000	37.500	1.000	2.000	0.500	1.000
98	10	423.700	38.800	0.650	2.323	0.431	0.769
99	1	601.500	38.500	1.000	1.000	1.000	1.000
100	10	615.800	39.200	0.553	3.445	0.290	0.833
101	4	636.000	38.500	0.740	4.000	0.250	1.000
102	3	747.500	38.500	0.967	3.000	0.333	1.000
103	4	365.750	40.500	0.857	1.468	0.681	0.800
104	7	374.643	40.786	0.800	1.895	0.528	0.737
105	7	114.500	41.786	1.000	1.069	0.936	0.875
106	5	541.300	40.900	1.000	1.553	0.644	0.909
107	1	737.500	40.500	1.000	1.000	1.000	1.000
108	3	196.833	42.167	1.000	1.464	0.683	0.857
109	1	450.500	41.500	1.000	1.000	1.000	1.000
110	11	461.591	43.136	1.000	1.372	0.729	0.957
111	2	829.500	42.000	1.000	2.000	0.500	1.000
112	3	924.167	42.167	1.000	1.464	0.683	0.857
113	3	386.167	43.167	1.000	1.464	0.683	0.857
114	7	550.500	43.786	1.000	1.069	0.936	0.875
115	1	691.500	42.500	1.000	1.000	1.000	1.000
116	6	721.500	43.000	1.000	1.500	0.667	1.000
117	2	781.500	43.000	1.000	2.000	0.500	1.000
118	13	991.962	43.577	0.753	1.883	0.531	0.812
119	10	435.200	44.900	0.806	1.894	0.528	0.833
120	6	1002.333	44.333	1.000	1.291	0.775	0.800
121	5	1011.700	44.100	1.000	1.553	0.644	0.909
122	16	568.000	45.500	0.958	2.001	0.500	0.941
123	6	578.500	45.000	1.000	1.500	0.667	1.000
124	1	853.500	44.500	1.000	1.000	1.000	1.000
125	1	17.500	45.500	1.000	1.000	1.000	1.000
126	1	484.500	45.500	1.000	1.000	1.000	1.000
127	8	952.500	47.000	0.914	1.195	0.837	0.800
128	4	142.000	47.000	1.000	1.000	1.000	1.000
129	3	208.500	47.500	0.809	3.000	0.333	1.000
130	4	500.000	47.000	1.000	1.000	1.000	1.000
131	2	706.000	47.500	1.000	2.000	0.500	1.000
132	1	527.500	48.500	1.000	1.000	1.000	1.000
133	11	754.500	50.500	0.887	2.219	0.451	0.846
134	14	765.500	50.357	0.993	1.460	0.685	0.848
135	4	132.000	50.000	1.000	1.000	1.000	1.000
