 	Area	XM	YM	Circ.	AR	Round	Solidity
1	4	150.500	11.000	1.000	2.031	0.492	0.800
2	7	234.786	10.929	1.000	1.936	0.517	0.933
3	2	256.000	10.500	1.000	2.000	0.500	1.000
4	10	352.200	11.300	1.000	1.559	0.641	0.909
5	4	378.500	11.000	1.000	2.031	0.492	0.800
6	5	410.900	10.700	0.764	2.188	0.457	0.769
7	7	438.071	11.071	0.800	2.123	0.471	0.875
8	1	453.500	10.500	1.000	1.000	1.000	1.000
9	4	501.000	10.500	0.740	4.000	0.250	1.000
10	8	520.250	11.125	0.914	1.435	0.697	0.842
11	6	545.000	10.833	0.916	1.809	0.553	0.857
12	4	705.500	10.750	1.000	1.468	0.681	0.800
13	6	750.500	11.000	1.000	1.500	0.667	1.000
14	2	777.000	10.500	1.000	2.000	0.500	1.000
15	9	810.167	11.611	1.000	1.340	0.746	0.857
16	3	818.500	10.500	0.967	3.000	0.333	1.000
17	2	888.000	10.500	1.000	2.000	0.500	1.000
18	9	912.944	12.278	0.832	2.386	0.419	0.947
19	2	951.000	10.500	1.000	2.000	0.500	1.000
20	10	1008.700	11.500	1.000	1.236	0.809	0.909
21	2	402.500	12.000	1.000	2.000	0.500	1.000
22	2	762.000	11.500	1.000	2.000	0.500	1.000
23	10	870.500	13.000	1.000	1.551	0.645	0.909
24	20	989.550	13.250	0.838	2.135	0.468	0.851
25	7	1000.500	12.500	1.000	1.596	0.626	0.875
26	4	393.000	13.500	0.857	2.031	0.492	0.800
27	8	675.000	13.500	1.000	1.195	0.837	0.800
28	4	11.000	14.000	1.000	1.000	1.000	1.000
29	3	146.833	13.833	1.000	1.464	0.683	0.857
30	1	536.500	13.500	1.000	1.000	1.000	1.000
31	7	695.500	14.786	1.000	1.069	0.936	0.875
32	7	570.357	15.786	1.000	1.380	0.725	0.875
33	10	584.000	15.300	1.000	1.327	0.753	0.909
34	9	735.167	15.611	1.000	1.340	0.746	0.857
35	2	773.500	16.000	1.000	2.000	0.500	1.000
36	1	801.500	15.500	1.000	1.000	1.000	1.000
37	2	557.000	16.500	1.000	2.000	0.500	1.000
38	1	972.500	16.500	1.000	1.000	1.000	1.000
39	5	33.700	18.100	1.000	1.553	0.644	0.909
40	2	357.500	18.000	1.000	2.000	0.500	1.000
41	3	497.833	18.167	1.000	1.464	0.683	0.857
42	1	615.500	17.500	1.000	1.000	1.000	1.000
43	2	710.500	18.000	1.000	2.000	0.500	1.000
44	2	261.000	18.500	1.000	2.000	0.500	1.000
45	4	424.000	19.000	1.000	1.000	1.000	1.000
46	5	725.900	19.700	1.000	1.553	0.644	0.909
47	1	755.500	18.500	1.000	1.000	1.000	1.000
48	1	879.500	18.500	1.000	1.000	1.000	1.000
49	4	169.000	21.000	1.000	1.000	1.000	1.000
50	9	473.167	22.167	0.884	1.915	0.522	0.783
51	1	593.500	20.500	1.000	1.000	1.000	1.000
52	3	832.833	20.833	1.000	1.464	0.683	0.857
53	8	999.375	21.625	1.000	1.229	0.814	0.941
54	2	1013.500	21.000	1.000	2.000	0.500	1.000
