 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	128.000	10.500	1.000	2.000	0.500	1.000
2	5	213.900	10.700	0.764	2.188	0.457	0.769
3	1	269.500	10.500	1.000	1.000	1.000	1.000
4	10	321.000	10.900	0.736	2.686	0.372	0.909
5	12	501.917	11.333	0.883	1.679	0.596	0.923
6	3	541.833	11.167	1.000	1.464	0.683	0.857
7	10	560.700	11.100	0.806	1.785	0.560	0.833
8	5	668.500	10.500	0.599	5.000	0.200	1.000
9	7	709.786	11.071	1.000	1.936	0.517	0.933
10	1	763.500	10.500	1.000	1.000	1.000	1.000
11	5	840.300	10.900	1.000	1.553	0.644	0.909
12	12	26.250	13.583	0.967	1.756	0.570	0.889
13	4	455.000	12.000	1.000	1.000	1.000	1.000
14	6	84.667	15.333	1.000	1.291	0.775	0.800
15	3	876.167	14.833	1.000	1.464	0.683	0.857
16	4	897.750	15.500	0.857	1.468	0.681	0.800
17	4	44.000	16.000	1.000	1.000	1.000	1.000
18	8	66.250	16.750	0.914	1.416	0.706	0.800
19	6	422.500	16.000	1.000	1.500	0.667	1.000
20	2	102.500	17.000	1.000	2.000	0.500	1.000
21	4	626.000	17.000	1.000	1.000	1.000	1.000
22	5	937.900	18.300	1.000	1.553	0.644	0.909
23	6	36.333	19.333	1.000	1.291	0.775	0.800
24	1	140.500	18.500	1.000	1.000	1.000	1.000
25	1	255.500	18.500	1.000	1.000	1.000	1.000
26	3	560.833	18.833	1.000	1.464	0.683	0.857
27	2	160.500	20.000	1.000	2.000	0.500	1.000
28	1	532.500	20.500	1.000	1.000	1.000	1.000
29	1	661.500	20.500	1.000	1.000	1.000	1.000
30	6	716.000	21.500	1.000	1.500	0.667	1.000
31	1	448.500	21.500	1.000	1.000	1.000	1.000
32	3	493.167	22.167	1.000	1.464	0.683	0.857
33	6	344.333	23.333	1.000	1.291	0.775	0.800
34	3	473.500	23.500	0.809	3.000	0.333	1.000
35	6	581.500	23.000	1.000	1.500	0.667	1.000
36	4	758.750	23.500	0.857	1.468	0.681	0.800
37	2	300.500	24.000	1.000	2.000	0.500	1.000
38	2	326.000	23.500	1.000	2.000	0.500	1.000
39	5	278.300	24.900	1.000	1.553	0.644	0.909
40	10	287.800	26.400	0.709	2.402	0.416	0.714
41	5	313.700	25.100	1.000	1.553	0.644	0.909
42	1	992.500	24.500	1.000	1.000	1.000	1.000
43	2	251.000	25.500	1.000	2.000	0.500	1.000
44	3	395.833	25.833	1.000	1.464	0.683	0.857
45	18	94.000	29.167	0.965	1.518	0.659	0.857
46	4	555.000	27.000	1.000	1.000	1.000	1.000
47	4	618.500	27.250	1.000	1.468	0.681	0.800
48	5	781.900	28.300	1.000	1.553	0.644	0.909
49	2	844.500	28.000	1.000	2.000	0.500	1.000
50	11	38.227	29.500	0.976	1.714	0.583	0.846
51	8	113.375	29.625	1.000	1.229	0.814	0.941
52	4	463.000	29.000	1.000	1.000	1.000	1.000
53	1	591.500	28.500	1.000	1.000	1.000	1.000
54	1	199.500	30.500	1.000	1.000	1.000	1.000
55	1	590.500	30.500	1.000	1.000	1.000	1.000
56	6	789.000	31.500	1.000	1.500	0.667	1.000
57	6	451.667	32.667	1.000	1.291	0.775	0.800
58	2	292.500	33.000	1.000	2.000	0.500	1.000
59	5	479.300	32.900	1.000	1.553	0.644	0.909
60	1	18.500	33.500	1.000	1.000	1.000	1.000
61	2	433.000	33.500	1.000	2.000	0.500	1.000
62	10	542.500	35.000	1.000	1.551	0.645	0.909
63	1	729.500	33.500	1.000	1.000	1.000	1.000
64	11	802.136	35.591	0.887	2.025	0.494	0.846
65	5	301.900	35.700	1.000	1.553	0.644	0.909
66	4	684.250	35.500	0.857	1.468	0.681	0.800
67	6	48.000	36.500	1.000	1.500	0.667	1.000
68	8	103.375	36.375	1.000	1.229	0.814	0.941
69	9	674.056	36.722	0.884	1.158	0.864	0.750
70	2	829.500	36.000	1.000	2.000	0.500	1.000
71	11	488.682	38.591	0.887	2.173	0.460	0.846
72	12	616.000	38.000	1.000	1.000	1.000	0.857
73	1	219.500	37.500	1.000	1.000	1.000	1.000
74	1	867.500	37.500	1.000	1.000	1.000	1.000
75	1	473.500	38.500	1.000	1.000	1.000	1.000
76	3	658.833	38.833	1.000	1.464	0.683	0.857
77	5	227.900	40.300	1.000	1.553	0.644	0.909
78	4	275.750	40.250	0.857	2.000	0.500	0.800
79	6	500.500	40.000	1.000	1.500	0.667	1.000
80	6	211.500	41.000	1.000	1.500	0.667	1.000
81	2	285.500	42.000	1.000	2.000	0.500	1.000
82	4	751.000	42.000	1.000	1.000	1.000	1.000
83	1	819.500	41.500	1.000	1.000	1.000	1.000
84	1	68.500	42.500	1.000	1.000	1.000	1.000
85	4	141.500	43.750	1.000	1.468	0.681	0.800
86	2	316.500	44.000	1.000	2.000	0.500	1.000
87	8	525.625	44.625	1.000	1.229	0.814	0.941
88	4	734.000	44.000	1.000	1.000	1.000	1.000
89	11	461.409	45.864	0.887	2.025	0.494	0.846
90	1	588.500	44.500	1.000	1.000	1.000	1.000
91	7	964.500	45.786	1.000	1.069	0.936	0.875
92	8	513.625	46.375	1.000	1.229	0.814	0.941
93	7	345.500	47.786	1.000	1.069	0.936	0.875
94	13	236.346	49.038	1.000	1.148	0.871	0.897
95	5	544.100	48.300	1.000	1.553	0.644	0.909
96	9	23.611	49.833	1.000	1.340	0.746	0.857
97	6	379.333	49.667	1.000	1.291	0.775	0.800
98	4	418.000	49.000	1.000	1.000	1.000	1.000
99	4	472.000	49.000	1.000	1.000	1.000	1.000
100	5	112.500	51.500	0.536	5.000	0.200	1.000
101	4	453.000	50.000	1.000	1.000	1.000	1.000
102	7	660.500	50.214	1.000	1.069	0.936	0.875
103	10	280.400	52.600	0.628	2.841	0.352	0.690
104	2	303.000	51.500	1.000	2.000	0.500	1.000
105	5	700.500	52.500	0.873	1.000	1.000	0.714
106	6	432.167	54.833	0.916	1.593	0.628	0.857
107	4	980.750	54.500	0.857	1.468	0.681	0.800
108	5	159.700	55.100	1.000	1.553	0.644	0.909
109	12	37.917	57.083	0.781	1.683	0.594	0.774
110	1	85.500	55.500	1.000	1.000	1.000	1.000
111	12	227.667	57.083	0.883	1.679	0.596	0.923
112	15	412.033	57.167	0.976	1.392	0.718	0.882
113	12	744.833	57.167	1.000	1.651	0.606	0.889
114	4	104.000	57.000	1.000	1.000	1.000	1.000
115	5	351.300	56.900	1.000	1.553	0.644	0.909
116	9	452.167	57.611	1.000	1.340	0.746	0.857
117	5	589.900	57.300	0.641	3.145	0.318	0.667
118	6	421.500	58.000	1.000	1.500	0.667	1.000
119	1	585.500	57.500	1.000	1.000	1.000	1.000
120	1	442.500	58.500	1.000	1.000	1.000	1.000
121	8	725.375	59.625	1.000	1.229	0.814	0.941
122	1	846.500	58.500	1.000	1.000	1.000	1.000
123	7	47.929	60.786	0.898	1.668	0.600	0.778
124	4	333.500	61.250	1.000	1.468	0.681	0.800
125	3	342.167	61.167	1.000	1.464	0.683	0.857
126	10	575.000	61.500	1.000	1.551	0.645	0.909
127	2	714.000	60.500	1.000	2.000	0.500	1.000
128	4	786.000	61.000	1.000	1.000	1.000	1.000
129	1	67.500	61.500	1.000	1.000	1.000	1.000
130	5	246.300	62.100	1.000	1.553	0.644	0.909
131	8	113.625	63.375	1.000	1.229	0.814	0.941
132	1	132.500	62.500	1.000	1.000	1.000	1.000
133	11	987.045	63.864	1.000	1.139	0.878	0.815
134	7	371.071	64.357	0.898	1.387	0.721	0.737
135	4	210.750	65.500	0.857	1.468	0.681	0.800
136	3	543.167	64.833	1.000	1.464	0.683	0.857
137	9	630.278	65.611	0.923	1.539	0.650	0.900
138	4	143.000	66.000	1.000	1.000	1.000	1.000
139	6	221.333	66.333	1.000	1.291	0.775	0.800
140	5	38.900	67.700	1.000	1.553	0.644	0.909
141	3	962.167	66.833	1.000	1.464	0.683	0.857
142	1	104.500	67.500	1.000	1.000	1.000	1.000
143	8	293.375	68.625	1.000	1.229	0.814	0.941
144	2	771.500	68.000	1.000	2.000	0.500	1.000
145	2	847.500	68.000	1.000	2.000	0.500	1.000
146	5	1008.900	68.700	1.000	1.553	0.644	0.909
147	5	21.900	69.300	1.000	1.553	0.644	0.909
148	13	409.885	70.115	1.000	1.159	0.863	0.897
149	6	598.500	70.000	1.000	1.500	0.667	1.000
150	3	566.833	71.167	1.000	1.464	0.683	0.857
151	1	685.500	70.500	1.000	1.000	1.000	1.000
152	13	29.192	74.500	0.601	2.584	0.387	0.765
153	5	47.100	72.700	1.000	1.553	0.644	0.909
154	4	133.500	72.000	1.000	2.031	0.492	0.800
155	9	232.833	73.611	1.000	1.340	0.746	0.857
156	2	451.000	72.500	1.000	2.000	0.500	1.000
157	2	523.500	73.000	1.000	2.000	0.500	1.000
158	7	552.214	73.071	0.943	1.936	0.517	0.933
159	2	830.500	73.000	1.000	2.000	0.500	1.000
160	2	983.500	73.000	1.000	2.000	0.500	1.000
161	10	466.000	74.500	1.000	1.551	0.645	0.909
162	4	122.000	75.000	1.000	1.000	1.000	1.000
163	5	214.700	75.100	1.000	1.553	0.644	0.909
164	9	511.833	76.500	0.726	1.758	0.569	0.783
165	12	539.000	76.167	1.000	1.281	0.781	0.857
166	6	785.667	75.667	1.000	1.291	0.775	0.800
167	3	367.833	75.833	1.000	1.464	0.683	0.857
168	8	418.375	76.375	1.000	1.229	0.814	0.941
169	2	76.500	77.000	1.000	2.000	0.500	1.000
170	5	631.100	77.700	1.000	1.553	0.644	0.909
171	7	654.214	77.500	1.000	1.069	0.936	0.875
172	4	502.000	78.000	1.000	1.000	1.000	1.000
173	2	1005.000	78.500	1.000	2.000	0.500	1.000
174	1	601.500	79.500	1.000	1.000	1.000	1.000
175	2	323.000	80.500	1.000	2.000	0.500	1.000
176	6	412.833	82.333	0.809	2.237	0.447	0.857
177	7	488.500	81.214	1.000	1.069	0.936	0.875
178	6	696.667	81.333	1.000	1.291	0.775	0.800
179	2	135.000	81.500	1.000	2.000	0.500	1.000
180	3	20.167	82.833	1.000	1.464	0.683	0.857
181	6	153.000	85.000	0.809	2.082	0.480	0.857
182	2	170.500	84.000	1.000	2.000	0.500	1.000
183	2	279.500	84.000	1.000	2.000	0.500	1.000
184	1	454.500	83.500	1.000	1.000	1.000	1.000
185	10	555.800	84.300	0.806	2.198	0.455	0.833
186	4	576.000	84.000	1.000	1.000	1.000	1.000
187	3	216.500	85.500	0.809	3.000	0.333	1.000
188	8	521.375	85.625	1.000	1.229	0.814	0.941
189	3	687.167	84.833	1.000	1.464	0.683	0.857
190	15	57.433	87.500	0.869	1.216	0.822	0.769
191	1	621.500	85.500	1.000	1.000	1.000	1.000
192	4	920.000	86.000	1.000	1.000	1.000	1.000
193	2	226.000	86.500	1.000	2.000	0.500	1.000
194	5	368.100	87.300	1.000	1.553	0.644	0.909
