 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	13.500	10.500	0.967	3.000	0.333	1.000
2	2	105.000	10.500	1.000	2.000	0.500	1.000
3	5	123.300	10.900	1.000	1.553	0.644	0.909
4	2	141.000	10.500	1.000	2.000	0.500	1.000
5	9	159.833	11.278	1.000	1.185	0.844	0.857
6	6	178.500	11.000	1.000	1.500	0.667	1.000
7	4	216.750	11.500	0.698	2.654	0.377	0.667
8	5	310.500	11.500	0.873	1.000	1.000	0.714
9	3	338.500	10.500	0.967	3.000	0.333	1.000
10	3	362.500	10.500	0.967	3.000	0.333	1.000
11	2	399.000	10.500	1.000	2.000	0.500	1.000
12	4	470.000	10.500	0.740	4.000	0.250	1.000
13	15	497.967	11.233	0.393	5.053	0.198	0.714
14	3	516.500	10.500	0.967	3.000	0.333	1.000
15	13	546.731	10.962	0.666	3.340	0.299	0.963
16	4	568.000	10.500	0.740	4.000	0.250	1.000
17	2	641.000	10.500	1.000	2.000	0.500	1.000
18	3	687.500	10.500	0.967	3.000	0.333	1.000
19	10	756.500	11.700	1.000	1.236	0.809	0.909
20	9	866.056	11.167	1.000	1.536	0.651	0.857
21	3	235.167	12.167	1.000	1.464	0.683	0.857
22	6	327.333	12.333	1.000	1.291	0.775	0.800
23	6	453.000	12.000	0.916	2.082	0.480	0.857
24	7	573.357	12.786	1.000	1.380	0.725	0.875
25	5	969.900	12.300	1.000	1.553	0.644	0.909
26	3	983.833	11.833	1.000	1.464	0.683	0.857
27	7	480.214	12.929	0.943	1.936	0.517	0.933
28	13	527.885	13.577	0.846	1.932	0.518	0.867
29	6	49.000	14.167	0.916	1.809	0.553	0.857
30	3	254.500	14.500	0.809	3.000	0.333	1.000
31	6	507.833	14.667	0.686	2.778	0.360	0.706
32	3	1013.500	14.500	0.809	3.000	0.333	1.000
33	9	559.833	15.833	0.884	1.915	0.522	0.783
34	24	747.833	17.083	0.978	1.544	0.648	0.857
35	9	150.056	16.167	1.000	1.536	0.651	0.857
36	6	169.500	16.000	1.000	1.500	0.667	1.000
37	7	187.214	16.500	1.000	1.069	0.936	0.875
38	12	462.000	16.500	0.781	2.228	0.449	0.857
39	6	490.333	16.333	1.000	1.291	0.775	0.800
40	4	535.500	16.000	1.000	2.031	0.492	0.800
41	6	855.500	16.000	1.000	1.500	0.667	1.000
42	1	946.500	15.500	1.000	1.000	1.000	1.000
43	1	627.500	16.500	1.000	1.000	1.000	1.000
44	7	913.071	18.071	0.800	1.267	0.790	0.778
45	13	226.885	18.885	1.000	1.159	0.863	0.897
46	1	419.500	17.500	1.000	1.000	1.000	1.000
47	21	542.548	18.833	0.943	1.969	0.508	0.875
48	13	992.269	19.269	1.000	1.370	0.730	0.929
49	2	321.000	18.500	1.000	2.000	0.500	1.000
50	2	774.000	18.500	1.000	2.000	0.500	1.000
51	6	160.000	20.500	1.000	1.500	0.667	1.000
52	2	301.500	20.000	1.000	2.000	0.500	1.000
53	15	452.100	21.100	0.869	1.462	0.684	0.811
54	4	471.500	20.000	1.000	2.031	0.492	0.800
55	6	637.000	20.500	1.000	1.500	0.667	1.000
56	1	121.500	20.500	1.000	1.000	1.000	1.000
57	8	140.000	21.000	1.000	2.000	0.500	1.000
58	8	338.000	21.500	1.000	1.195	0.837	0.800
59	6	405.000	21.500	1.000	1.500	0.667	1.000
60	9	500.722	21.389	0.799	2.627	0.381	0.783
61	2	521.000	20.500	1.000	2.000	0.500	1.000
62	3	567.500	20.500	0.967	3.000	0.333	1.000
63	3	722.833	21.167	1.000	1.464	0.683	0.857
64	1	981.500	20.500	1.000	1.000	1.000	1.000
65	5	178.100	22.300	1.000	1.553	0.644	0.909
66	16	215.688	23.188	1.000	1.292	0.774	0.889
67	2	425.500	22.000	1.000	2.000	0.500	1.000
68	8	236.000	24.000	1.000	2.000	0.500	1.000
69	13	293.346	24.731	0.956	1.796	0.557	0.929
70	2	311.500	23.000	1.000	2.000	0.500	1.000
71	2	348.000	22.500	1.000	2.000	0.500	1.000
72	2	434.500	23.000	1.000	2.000	0.500	1.000
73	3	253.833	24.167	1.000	1.464	0.683	0.857
74	10	328.700	25.000	1.000	1.327	0.753	0.909
75	3	506.167	23.833	1.000	1.464	0.683	0.857
76	16	532.562	24.438	0.795	2.782	0.359	0.865
77	4	616.000	24.000	1.000	1.000	1.000	1.000
