 	Area	XM	YM	Circ.	AR	Round	Solidity
1	4	159.500	10.750	1.000	1.468	0.681	0.800
2	2	199.000	10.500	1.000	2.000	0.500	1.000
3	5	215.900	10.700	0.764	2.188	0.457	0.769
4	8	226.000	11.500	1.000	1.195	0.837	0.800
5	2	246.000	10.500	1.000	2.000	0.500	1.000
6	2	307.000	10.500	1.000	2.000	0.500	1.000
7	6	315.000	10.833	0.916	1.809	0.553	0.857
8	1	344.500	10.500	1.000	1.000	1.000	1.000
9	13	412.346	11.962	0.922	1.911	0.523	0.839
10	3	571.833	10.833	1.000	1.464	0.683	0.857
11	3	581.833	10.833	1.000	1.464	0.683	0.857
12	5	589.700	10.900	1.000	1.553	0.644	0.909
13	5	649.900	11.700	1.000	1.553	0.644	0.909
14	3	659.833	10.833	1.000	1.464	0.683	0.857
15	1	724.500	10.500	1.000	1.000	1.000	1.000
16	15	787.900	11.300	0.898	2.021	0.495	0.909
17	4	998.000	10.500	0.740	4.000	0.250	1.000
18	1	273.500	11.500	1.000	1.000	1.000	1.000
19	11	443.682	13.591	0.887	2.173	0.460	0.846
20	11	675.682	13.045	1.000	1.450	0.689	0.846
21	2	735.000	11.500	1.000	2.000	0.500	1.000
22	2	751.000	11.500	1.000	2.000	0.500	1.000
23	8	51.750	13.750	0.914	1.416	0.706	0.800
24	1	282.500	12.500	1.000	1.000	1.000	1.000
25	5	388.500	13.500	0.873	1.000	1.000	0.714
26	6	631.667	13.333	1.000	1.291	0.775	0.800
27	1	39.500	14.500	1.000	1.000	1.000	1.000
28	6	188.000	15.500	1.000	1.500	0.667	1.000
29	4	574.000	15.000	1.000	1.000	1.000	1.000
30	4	300.000	16.000	1.000	1.000	1.000	1.000
31	1	485.500	15.500	1.000	1.000	1.000	1.000
32	9	553.389	17.167	1.000	1.340	0.746	0.857
33	6	621.167	17.833	0.916	1.593	0.628	0.857
34	8	1009.000	17.500	1.000	1.195	0.837	0.800
35	2	1013.500	17.000	1.000	2.000	0.500	1.000
36	4	92.500	17.750	1.000	1.468	0.681	0.800
37	10	563.500	18.700	1.000	1.236	0.809	0.909
38	2	687.000	17.500	1.000	2.000	0.500	1.000
39	9	197.500	19.500	1.000	1.000	1.000	1.000
40	8	762.375	19.375	1.000	1.229	0.814	0.941
41	4	131.750	20.250	0.857	2.000	0.500	0.800
42	7	141.214	20.643	1.000	1.380	0.725	0.875
43	9	31.611	22.167	1.000	1.340	0.746	0.857
44	3	227.167	21.167	1.000	1.464	0.683	0.857
45	3	519.167	20.833	1.000	1.464	0.683	0.857
46	1	751.500	20.500	1.000	1.000	1.000	1.000
47	3	976.167	21.167	1.000	1.464	0.683	0.857
48	12	75.583	23.667	0.967	1.579	0.633	0.889
49	12	381.750	22.917	0.851	1.388	0.720	0.774
50	8	392.750	23.125	0.914	1.605	0.623	0.800
51	1	543.500	21.500	1.000	1.000	1.000	1.000
52	10	697.500	24.000	1.000	1.551	0.645	0.909
53	10	357.500	25.300	1.000	1.236	0.809	0.909
54	1	817.500	23.500	1.000	1.000	1.000	1.000
55	6	296.500	25.000	1.000	1.500	0.667	1.000
56	2	84.500	26.000	1.000	2.000	0.500	1.000
57	7	188.500	26.500	1.000	1.596	0.626	0.875
58	5	833.700	26.100	1.000	1.553	0.644	0.909
59	13	1009.346	26.731	1.000	1.312	0.762	0.812
60	3	332.833	27.167	1.000	1.464	0.683	0.857
61	1	527.500	26.500	1.000	1.000	1.000	1.000
62	6	797.833	28.000	0.809	1.809	0.553	0.857
63	10	928.000	28.100	0.982	1.238	0.808	0.769
64	12	407.750	28.917	1.000	1.281	0.780	0.857
65	1	571.500	27.500	1.000	1.000	1.000	1.000
66	3	55.167	28.833	1.000	1.464	0.683	0.857
67	1	375.500	28.500	1.000	1.000	1.000	1.000
68	1	199.500	29.500	1.000	1.000	1.000	1.000
69	9	624.167	30.611	1.000	1.340	0.746	0.857
70	2	643.500	30.000	1.000	2.000	0.500	1.000
71	5	968.700	29.900	1.000	1.553	0.644	0.909
72	3	848.500	31.500	0.809	3.000	0.333	1.000
73	3	614.500	32.500	0.809	3.000	0.333	1.000
74	3	731.833	32.167	1.000	1.464	0.683	0.857
75	8	341.000	33.250	0.914	1.989	0.503	0.800
76	6	398.000	33.500	1.000	1.500	0.667	1.000
77	7	479.500	33.214	1.000	1.069	0.936	0.875
78	4	587.000	33.500	0.857	2.031	0.492	0.800
79	10	999.800	34.200	0.982	1.241	0.806	0.800
80	5	66.300	34.100	1.000	1.553	0.644	0.909
81	8	207.750	34.750	0.914	1.416	0.706	0.800
82	3	840.167	34.167	1.000	1.464	0.683	0.857
83	2	818.500	35.000	1.000	2.000	0.500	1.000
84	6	272.667	36.667	1.000	1.291	0.775	0.800
85	5	577.700	36.100	1.000	1.553	0.644	0.909
86	2	991.500	36.000	1.000	2.000	0.500	1.000
87	5	1013.100	36.700	1.000	1.553	0.644	0.909
