 	Area	XM	YM	Circ.	AR	Round	Solidity
1	6	149.000	10.833	0.916	1.809	0.553	0.857
2	3	207.500	10.500	0.967	3.000	0.333	1.000
3	2	284.000	10.500	1.000	2.000	0.500	1.000
4	12	342.667	11.500	0.597	3.040	0.329	0.774
5	5	360.500	10.500	0.599	5.000	0.200	1.000
6	18	423.000	12.000	0.965	1.857	0.538	0.900
7	4	445.000	11.000	1.000	1.000	1.000	1.000
8	2	472.000	10.500	1.000	2.000	0.500	1.000
9	4	503.500	11.250	1.000	1.468	0.681	0.800
10	5	523.700	10.900	1.000	1.553	0.644	0.909
11	15	566.900	11.300	0.898	2.021	0.495	0.909
12	4	650.000	10.500	0.740	4.000	0.250	1.000
13	2	725.000	10.500	1.000	2.000	0.500	1.000
14	3	752.500	10.500	0.967	3.000	0.333	1.000
15	2	936.000	10.500	1.000	2.000	0.500	1.000
16	1	1013.500	10.500	1.000	1.000	1.000	1.000
17	1	225.500	11.500	1.000	1.000	1.000	1.000
18	7	326.929	12.786	0.943	1.936	0.517	0.933
19	10	549.200	12.300	1.000	1.559	0.641	0.909
20	2	688.500	12.000	1.000	2.000	0.500	1.000
21	7	742.071	13.214	0.943	1.936	0.517	0.933
22	9	454.833	13.944	1.000	1.536	0.651	0.857
23	2	606.500	13.000	1.000	2.000	0.500	1.000
24	7	372.786	14.643	1.000	1.380	0.725	0.875
25	4	669.000	14.000	1.000	1.000	1.000	1.000
26	3	976.833	14.167	1.000	1.464	0.683	0.857
27	9	400.389	16.389	0.799	2.113	0.473	0.818
28	7	431.214	15.071	0.943	1.936	0.517	0.933
29	2	533.000	14.500	1.000	2.000	0.500	1.000
30	1	555.500	14.500	1.000	1.000	1.000	1.000
31	2	67.500	16.000	1.000	2.000	0.500	1.000
32	7	354.500	16.500	1.000	1.596	0.626	0.875
33	1	488.500	15.500	1.000	1.000	1.000	1.000
34	3	985.833	16.167	1.000	1.464	0.683	0.857
35	2	97.000	16.500	1.000	2.000	0.500	1.000
36	3	463.167	16.833	1.000	1.464	0.683	0.857
37	4	998.000	17.000	1.000	1.000	1.000	1.000
38	13	335.346	19.423	0.922	1.734	0.577	0.812
39	7	363.786	17.929	1.000	1.936	0.517	0.933
40	10	383.500	18.000	0.925	2.500	0.400	1.000
41	17	413.441	18.324	0.625	3.011	0.332	0.829
42	8	581.250	18.125	0.914	1.435	0.697	0.842
43	8	476.625	19.375	1.000	1.229	0.814	0.941
44	5	541.300	19.100	1.000	1.553	0.644	0.909
45	7	209.786	20.500	1.000	1.069	0.936	0.875
46	5	523.300	21.100	1.000	1.553	0.644	0.909
47	1	220.500	21.500	1.000	1.000	1.000	1.000
48	8	905.000	23.000	1.000	2.000	0.500	1.000
49	7	55.500	23.500	1.000	1.596	0.626	0.875
50	2	143.000	22.500	1.000	2.000	0.500	1.000
51	10	573.500	24.000	1.000	1.551	0.645	0.909
52	4	300.000	24.000	1.000	1.000	1.000	1.000
53	9	326.611	24.833	1.000	1.340	0.746	0.857
54	6	375.667	24.667	1.000	1.291	0.775	0.800
55	2	818.000	23.500	1.000	2.000	0.500	1.000
56	8	103.375	25.375	1.000	1.229	0.814	0.941
57	5	290.100	25.700	1.000	1.553	0.644	0.909
58	3	316.167	25.167	1.000	1.464	0.683	0.857
59	2	1010.000	24.500	1.000	2.000	0.500	1.000
60	5	1013.100	25.300	1.000	1.553	0.644	0.909
61	14	18.000	27.214	1.000	1.125	0.889	0.933
62	12	366.000	27.000	1.000	1.000	1.000	0.857
63	2	934.000	25.500	1.000	2.000	0.500	1.000
64	4	942.000	26.000	1.000	1.000	1.000	1.000
65	3	35.833	27.167	1.000	1.464	0.683	0.857
66	8	497.000	27.500	1.000	1.195	0.837	0.800
67	6	517.667	27.667	1.000	1.291	0.775	0.800
68	1	41.500	27.500	1.000	1.000	1.000	1.000
69	9	414.833	28.389	1.000	1.340	0.746	0.857
70	7	855.214	28.929	0.800	1.668	0.600	0.778
71	11	27.318	30.409	0.887	1.772	0.564	0.846
72	12	114.083	29.750	1.000	1.281	0.780	0.857
73	12	442.000	30.000	1.000	1.000	1.000	0.857
74	8	595.375	30.375	1.000	1.229	0.814	0.941
75	8	614.375	30.375	1.000	1.229	0.814	0.941
76	2	424.000	30.500	1.000	2.000	0.500	1.000
77	5	527.100	31.700	1.000	1.553	0.644	0.909
78	2	676.500	31.000	1.000	2.000	0.500	1.000
79	5	810.100	31.700	1.000	1.553	0.644	0.909
80	7	457.500	32.500	1.000	1.596	0.626	0.875
81	4	567.250	32.250	0.857	2.000	0.500	0.800
82	1	637.500	31.500	1.000	1.000	1.000	1.000
83	10	933.300	33.000	1.000	1.327	0.753	0.909
84	9	80.389	33.278	0.923	1.539	0.650	0.900
85	2	345.500	33.000	1.000	2.000	0.500	1.000
86	6	509.667	33.667	1.000	1.291	0.775	0.800
87	2	270.500	34.000	1.000	2.000	0.500	1.000
88	12	407.500	35.000	1.000	1.333	0.750	1.000
89	4	488.000	34.000	1.000	1.000	1.000	1.000
90	2	873.000	33.500	1.000	2.000	0.500	1.000
91	2	48.000	34.500	1.000	2.000	0.500	1.000
92	9	371.389	36.167	1.000	1.340	0.746	0.857
93	16	388.500	36.000	1.000	1.209	0.827	0.889
94	8	536.625	35.375	1.000	1.229	0.814	0.941
95	5	549.300	35.100	1.000	1.553	0.644	0.909
96	4	605.000	35.000	1.000	1.000	1.000	1.000
97	8	19.625	36.375	1.000	1.229	0.814	0.941
98	1	360.500	35.500	1.000	1.000	1.000	1.000
99	1	397.500	35.500	1.000	1.000	1.000	1.000
100	20	558.800	38.250	0.898	1.598	0.626	0.833
101	10	37.800	37.900	0.887	1.854	0.539	0.800
102	9	70.500	37.500	1.000	1.000	1.000	1.000
103	2	416.500	37.000	1.000	2.000	0.500	1.000
104	7	102.214	38.500	1.000	1.069	0.936	0.875
105	10	518.300	38.500	1.000	1.236	0.809	0.909
106	7	586.214	38.357	1.000	1.380	0.725	0.875
107	6	120.000	38.833	0.916	1.809	0.553	0.857
108	6	429.000	38.833	0.916	1.809	0.553	0.857
109	8	630.875	39.750	1.000	1.605	0.623	0.800
110	9	528.389	41.167	1.000	1.340	0.746	0.857
111	7	596.071	41.214	0.943	1.936	0.517	0.933
112	13	641.038	41.346	1.000	1.148	0.871	0.897
113	9	60.944	42.833	1.000	1.536	0.651	0.857
114	2	130.500	42.000	1.000	2.000	0.500	1.000
115	1	324.500	41.500	1.000	1.000	1.000	1.000
116	8	458.000	42.000	1.000	2.000	0.500	1.000
117	5	663.300	41.900	1.000	1.553	0.644	0.909
118	1	226.500	42.500	1.000	1.000	1.000	1.000
119	1	266.500	42.500	1.000	1.000	1.000	1.000
120	13	508.192	44.038	1.000	1.223	0.817	0.812
121	7	421.786	44.500	1.000	1.069	0.936	0.875
122	13	435.962	45.115	1.000	1.450	0.690	0.897
123	6	540.500	44.000	1.000	1.500	0.667	1.000
124	5	77.300	45.100	1.000	1.553	0.644	0.909
125	10	356.700	45.500	1.000	1.236	0.809	0.909
126	8	490.500	44.875	0.820	2.232	0.448	0.889
127	11	623.409	46.136	1.000	1.372	0.729	0.957
128	1	204.500	45.500	1.000	1.000	1.000	1.000
129	5	243.300	45.900	1.000	1.553	0.644	0.909
130	2	387.500	46.000	1.000	2.000	0.500	1.000
131	4	393.000	46.000	1.000	1.000	1.000	1.000
132	7	403.500	46.214	1.000	1.069	0.936	0.875
133	17	447.147	47.500	1.000	1.044	0.957	0.850
134	13	69.115	48.115	1.000	1.159	0.863	0.897
135	5	185.700	47.100	1.000	1.553	0.644	0.909
136	4	312.000	47.500	0.857	2.031	0.492	0.800
137	6	119.500	48.000	1.000	1.500	0.667	1.000
138	1	978.500	47.500	1.000	1.000	1.000	1.000
139	5	10.900	49.300	1.000	1.553	0.644	0.909
140	4	101.250	49.250	0.857	2.000	0.500	0.800
141	8	233.375	49.625	1.000	1.229	0.814	0.941
142	4	920.000	49.000	1.000	1.000	1.000	1.000
143	9	287.611	50.833	1.000	1.340	0.746	0.857
144	12	500.000	50.833	1.000	1.281	0.781	0.857
145	10	634.000	50.700	1.000	1.384	0.723	0.909
146	1	277.500	50.500	1.000	1.000	1.000	1.000
147	14	530.714	51.857	0.993	1.264	0.791	0.848
148	11	747.227	51.773	0.976	1.603	0.624	0.880
149	2	365.000	51.500	1.000	2.000	0.500	1.000
150	8	428.625	52.375	1.000	1.229	0.814	0.941
151	10	462.300	52.500	1.000	1.236	0.809	0.909
152	1	727.500	51.500	1.000	1.000	1.000	1.000
153	5	930.700	51.900	1.000	1.553	0.644	0.909
154	9	60.833	53.500	1.000	1.542	0.648	0.857
155	5	347.300	52.900	1.000	1.553	0.644	0.909
156	4	572.500	53.000	1.000	2.031	0.492	0.800
157	3	146.833	54.167	1.000	1.464	0.683	0.857
158	3	250.833	54.167	1.000	1.464	0.683	0.857
159	4	321.000	54.000	1.000	1.000	1.000	1.000
160	12	374.083	55.250	1.000	1.281	0.780	0.857
161	13	911.654	55.115	0.922	1.714	0.583	0.839
162	2	208.000	54.500	1.000	2.000	0.500	1.000
163	7	241.214	55.500	1.000	1.069	0.936	0.875
164	10	357.000	55.500	1.000	1.551	0.645	0.909
165	4	450.250	55.500	0.857	1.468	0.681	0.800
166	5	472.100	55.300	1.000	1.553	0.644	0.909
167	2	508.500	55.000	1.000	2.000	0.500	1.000
168	1	510.500	54.500	1.000	1.000	1.000	1.000
169	5	719.900	55.700	1.000	1.553	0.644	0.909
170	4	841.000	55.000	1.000	1.000	1.000	1.000
171	2	938.500	55.000	1.000	2.000	0.500	1.000
172	2	1006.000	54.500	1.000	2.000	0.500	1.000
173	4	196.500	56.000	1.000	2.031	0.492	0.800
174	8	258.250	56.750	0.914	1.416	0.706	0.800
175	13	777.500	57.192	0.956	1.551	0.645	0.929
176	5	1013.100	56.300	1.000	1.553	0.644	0.909
177	13	52.962	58.346	1.000	1.148	0.871	0.897
178	6	92.500	57.000	1.000	1.500	0.667	1.000
179	1	338.500	56.500	1.000	1.000	1.000	1.000
180	1	408.500	56.500	1.000	1.000	1.000	1.000
181	8	580.375	57.625	1.000	1.229	0.814	0.941
182	6	608.500	57.000	1.000	1.500	0.667	1.000
183	2	28.000	57.500	1.000	2.000	0.500	1.000
184	3	859.833	58.167	1.000	1.464	0.683	0.857
185	1	18.500	58.500	1.000	1.000	1.000	1.000
186	8	102.000	59.500	1.000	1.195	0.837	0.800
187	1	383.500	58.500	1.000	1.000	1.000	1.000
188	1	922.500	58.500	1.000	1.000	1.000	1.000
189	5	970.100	60.300	1.000	1.553	0.644	0.909
190	3	111.833	60.833	1.000	1.464	0.683	0.857
191	4	232.500	60.750	1.000	1.468	0.681	0.800
192	9	428.833	61.611	1.000	1.340	0.746	0.857
193	9	478.167	61.389	1.000	1.340	0.746	0.857
194	18	501.833	62.000	0.755	1.998	0.501	0.818
195	10	930.500	62.000	1.000	1.551	0.645	0.909
196	3	364.833	61.833	1.000	1.464	0.683	0.857
197	2	529.000	61.500	1.000	2.000	0.500	1.000
198	1	787.500	61.500	1.000	1.000	1.000	1.000
199	2	224.000	62.500	1.000	2.000	0.500	1.000
200	4	600.000	63.000	1.000	1.000	1.000	1.000
201	6	903.500	63.000	1.000	1.500	0.667	1.000
202	10	85.500	65.300	1.000	1.236	0.809	0.909
203	4	189.500	64.250	1.000	1.468	0.681	0.800
204	4	351.000	64.000	1.000	1.000	1.000	1.000
205	1	340.500	64.500	1.000	1.000	1.000	1.000
206	8	374.000	65.500	1.000	1.195	0.837	0.800
207	2	509.000	64.500	1.000	2.000	0.500	1.000
208	3	650.167	65.167	1.000	1.464	0.683	0.857
209	12	714.333	65.417	1.000	1.579	0.633	0.889
210	2	746.000	64.500	1.000	2.000	0.500	1.000
211	2	77.000	65.500	1.000	2.000	0.500	1.000
212	6	403.667	66.667	1.000	1.291	0.775	0.800
213	8	438.125	66.750	1.000	1.605	0.623	0.800
214	4	590.000	66.000	1.000	1.000	1.000	1.000
215	2	94.000	66.500	1.000	2.000	0.500	1.000
216	1	682.500	66.500	1.000	1.000	1.000	1.000
217	8	23.375	68.625	1.000	1.229	0.814	0.941
218	4	49.000	68.000	1.000	1.000	1.000	1.000
219	5	121.300	67.900	1.000	1.553	0.644	0.909
220	8	239.125	68.375	0.914	1.791	0.558	0.800
221	10	494.000	68.500	1.000	1.551	0.645	0.909
222	1	13.500	68.500	1.000	1.000	1.000	1.000
223	6	177.667	69.333	1.000	1.291	0.775	0.800
224	1	259.500	68.500	1.000	1.000	1.000	1.000
225	4	723.000	69.000	1.000	1.000	1.000	1.000
226	7	795.214	69.500	1.000	1.069	0.936	0.875
227	3	891.500	69.500	0.809	3.000	0.333	1.000
228	3	923.167	68.833	1.000	1.464	0.683	0.857
229	1	967.500	68.500	1.000	1.000	1.000	1.000
230	6	103.333	70.333	1.000	1.291	0.775	0.800
231	1	422.500	69.500	1.000	1.000	1.000	1.000
232	4	685.000	70.000	1.000	1.000	1.000	1.000
233	7	703.929	71.214	0.943	1.936	0.517	0.933
234	6	234.167	71.167	0.916	1.593	0.628	0.857
235	5	31.500	72.500	0.873	1.000	1.000	0.714
236	7	272.357	72.786	1.000	1.380	0.725	0.875
237	2	306.500	72.000	1.000	2.000	0.500	1.000
238	6	364.667	72.333	1.000	1.291	0.775	0.800
239	10	501.200	72.800	0.982	1.241	0.806	0.800
240	14	904.571	73.071	1.000	1.240	0.807	0.824
241	10	518.000	74.000	0.982	2.217	0.451	0.833
242	9	529.500	73.500	1.000	1.000	1.000	1.000
243	3	58.833	73.833	1.000	1.464	0.683	0.857
244	5	248.100	74.300	0.641	3.145	0.318	0.667
245	2	327.000	74.000	0.785	2.646	0.378	0.667
246	1	625.500	73.500	1.000	1.000	1.000	1.000
247	8	714.000	74.500	1.000	1.195	0.837	0.800
248	6	79.500	75.000	1.000	1.500	0.667	1.000
249	2	168.000	74.500	1.000	2.000	0.500	1.000
250	3	381.500	74.833	0.754	2.702	0.370	0.667
251	6	933.000	75.500	1.000	1.500	0.667	1.000
252	4	48.000	76.000	1.000	1.000	1.000	1.000
