 	Area	XM	YM	Circ.	AR	Round	Solidity
1	4	70.750	11.500	0.857	1.468	0.681	0.800
2	9	295.944	11.167	1.000	1.536	0.651	0.857
3	1	301.500	10.500	1.000	1.000	1.000	1.000
4	2	329.000	10.500	1.000	2.000	0.500	1.000
5	5	334.700	10.900	1.000	1.553	0.644	0.909
6	2	428.000	10.500	1.000	2.000	0.500	1.000
7	1	651.500	10.500	1.000	1.000	1.000	1.000
8	17	709.441	12.853	0.941	1.977	0.506	0.971
9	7	728.786	10.929	1.000	1.936	0.517	0.933
10	4	760.500	10.750	1.000	1.468	0.681	0.800
11	16	832.062	12.125	1.000	1.233	0.811	0.914
12	2	944.000	10.500	1.000	2.000	0.500	1.000
13	9	956.167	11.500	1.000	1.542	0.648	0.857
14	4	979.000	10.500	0.740	4.000	0.250	1.000
15	6	278.500	12.000	1.000	1.500	0.667	1.000
16	7	341.500	12.214	1.000	1.069	0.936	0.875
17	7	591.214	12.500	1.000	1.069	0.936	0.875
18	1	852.500	11.500	1.000	1.000	1.000	1.000
19	7	43.786	13.929	0.800	1.668	0.600	0.778
20	13	412.423	14.115	1.000	1.287	0.777	0.812
21	2	719.500	13.000	1.000	2.000	0.500	1.000
22	4	125.000	14.000	1.000	1.000	1.000	1.000
23	2	286.000	14.000	0.785	2.646	0.378	0.667
24	3	641.833	14.167	1.000	1.464	0.683	0.857
25	4	1013.250	14.500	0.857	1.468	0.681	0.800
26	1	661.500	14.500	1.000	1.000	1.000	1.000
27	4	789.000	15.000	1.000	1.000	1.000	1.000
28	2	311.000	15.500	1.000	2.000	0.500	1.000
29	1	564.500	15.500	1.000	1.000	1.000	1.000
30	2	999.500	16.000	1.000	2.000	0.500	1.000
31	4	1004.500	15.750	1.000	1.468	0.681	0.800
32	5	179.300	16.900	1.000	1.553	0.644	0.909
33	2	469.500	17.000	1.000	2.000	0.500	1.000
34	2	751.000	16.500	1.000	2.000	0.500	1.000
35	5	701.700	17.900	1.000	1.553	0.644	0.909
36	8	977.375	18.625	1.000	1.229	0.814	0.941
37	5	36.900	19.700	1.000	1.553	0.644	0.909
38	7	26.500	20.500	1.000	1.596	0.626	0.875
39	7	599.500	20.500	1.000	1.596	0.626	0.875
40	10	717.300	20.500	1.000	1.236	0.809	0.909
41	1	824.500	19.500	1.000	1.000	1.000	1.000
42	2	967.000	19.500	1.000	2.000	0.500	1.000
43	1	574.500	20.500	1.000	1.000	1.000	1.000
44	5	774.300	21.100	1.000	1.553	0.644	0.909
45	1	877.500	20.500	1.000	1.000	1.000	1.000
46	5	485.700	21.900	1.000	1.553	0.644	0.909
47	3	590.833	22.167	1.000	1.464	0.683	0.857
48	3	758.167	22.167	1.000	1.464	0.683	0.857
49	5	257.100	23.700	1.000	1.553	0.644	0.909
50	8	474.625	23.625	1.000	1.229	0.814	0.941
51	10	536.500	24.300	1.000	1.236	0.809	0.909
52	16	307.938	25.250	1.000	1.234	0.810	0.889
53	7	361.500	25.214	0.800	2.339	0.427	0.778
54	5	415.300	24.100	1.000	1.553	0.644	0.909
55	2	497.000	23.500	1.000	2.000	0.500	1.000
56	3	547.833	24.167	1.000	1.464	0.683	0.857
57	1	635.500	23.500	1.000	1.000	1.000	1.000
58	9	1008.167	24.611	1.000	1.340	0.746	0.857
59	6	345.000	25.500	1.000	1.500	0.667	1.000
60	1	557.500	24.500	1.000	1.000	1.000	1.000
61	5	608.500	25.500	0.873	1.000	1.000	0.714
62	9	678.611	26.167	1.000	1.340	0.746	0.857
63	3	894.500	26.500	0.809	3.000	0.333	1.000
64	1	932.500	25.500	1.000	1.000	1.000	1.000
65	9	986.500	26.167	0.606	3.273	0.306	0.857
66	8	511.375	27.375	1.000	1.229	0.814	0.941
67	8	626.500	27.750	0.914	1.554	0.644	0.800
68	2	906.000	26.500	1.000	2.000	0.500	1.000
69	2	970.500	27.000	1.000	2.000	0.500	1.000
70	2	644.500	28.000	1.000	2.000	0.500	1.000
71	7	922.500	28.214	1.000	1.069	0.936	0.875
72	8	36.625	29.625	1.000	1.229	0.814	0.941
73	16	528.000	30.500	1.000	1.209	0.827	0.889
74	9	599.389	29.833	1.000	1.340	0.746	0.857
75	5	719.300	29.900	1.000	1.553	0.644	0.909
76	4	467.000	31.000	1.000	1.000	1.000	1.000
77	5	748.300	31.100	1.000	1.553	0.644	0.909
78	7	122.786	32.500	1.000	1.069	0.936	0.875
79	8	408.750	32.250	1.000	1.416	0.706	0.800
80	3	281.833	33.167	1.000	1.464	0.683	0.857
81	6	386.667	33.167	0.916	1.124	0.890	0.800
82	9	395.389	34.056	0.799	2.094	0.477	0.750
83	2	421.500	33.000	1.000	2.000	0.500	1.000
84	7	489.214	33.500	1.000	1.069	0.936	0.875
85	13	1000.500	33.500	1.000	1.735	0.576	0.929
