 	Area	XM	YM	Circ.	AR	Round	Solidity
1	6	15.000	10.833	0.916	1.809	0.553	0.857
2	1	32.500	10.500	1.000	1.000	1.000	1.000
3	2	96.000	10.500	1.000	2.000	0.500	1.000
4	1	172.500	10.500	1.000	1.000	1.000	1.000
5	1	174.500	10.500	1.000	1.000	1.000	1.000
6	2	194.000	10.500	1.000	2.000	0.500	1.000
7	1	230.500	10.500	1.000	1.000	1.000	1.000
8	5	305.900	10.700	0.764	2.188	0.457	0.769
9	7	314.500	11.214	1.000	1.069	0.936	0.875
10	6	344.333	10.667	0.615	3.003	0.333	0.750
11	2	395.000	10.500	1.000	2.000	0.500	1.000
12	3	407.500	10.500	0.967	3.000	0.333	1.000
13	1	448.500	10.500	1.000	1.000	1.000	1.000
14	3	502.167	10.833	1.000	1.464	0.683	0.857
15	4	524.500	11.000	1.000	2.031	0.492	0.800
16	5	570.500	10.500	0.599	5.000	0.200	1.000
17	2	640.000	10.500	1.000	2.000	0.500	1.000
18	4	864.000	11.000	1.000	1.000	1.000	1.000
19	3	881.167	10.833	1.000	1.464	0.683	0.857
20	4	894.000	10.500	0.740	4.000	0.250	1.000
21	3	934.833	11.167	1.000	1.464	0.683	0.857
22	2	250.500	12.000	1.000	2.000	0.500	1.000
23	4	554.000	12.000	1.000	1.000	1.000	1.000
24	13	649.808	13.654	0.922	1.485	0.674	0.812
25	1	834.500	11.500	1.000	1.000	1.000	1.000
26	15	459.900	14.033	0.415	4.792	0.209	0.652
27	13	483.115	13.808	0.753	2.559	0.391	0.743
28	10	508.200	13.900	0.806	1.894	0.528	0.833
29	9	533.500	13.833	1.000	1.542	0.648	0.857
30	4	1004.000	13.000	1.000	1.000	1.000	1.000
31	9	1012.833	13.944	1.000	1.536	0.651	0.857
32	4	112.000	14.000	1.000	1.000	1.000	1.000
33	23	417.022	15.804	0.374	4.751	0.210	0.590
34	4	439.500	15.250	1.000	1.468	0.681	0.800
35	2	862.500	15.000	1.000	2.000	0.500	1.000
36	5	248.100	16.300	1.000	1.553	0.644	0.909
37	15	355.567	16.900	1.000	1.295	0.772	0.857
38	2	723.000	16.000	0.785	2.646	0.378	0.667
39	3	201.500	16.500	0.967	3.000	0.333	1.000
40	10	492.000	17.500	1.000	1.551	0.645	0.909
41	3	516.833	17.167	1.000	1.464	0.683	0.857
42	13	543.962	18.192	0.466	3.970	0.252	0.684
43	1	743.500	16.500	1.000	1.000	1.000	1.000
44	1	871.500	16.500	1.000	1.000	1.000	1.000
45	10	401.500	18.700	1.000	1.236	0.809	0.909
46	10	471.200	18.900	0.806	1.894	0.528	0.833
47	2	775.000	17.500	1.000	2.000	0.500	1.000
48	1	923.500	17.500	1.000	1.000	1.000	1.000
49	2	305.000	18.500	1.000	2.000	0.500	1.000
50	1	324.500	18.500	1.000	1.000	1.000	1.000
51	2	430.500	19.000	1.000	2.000	0.500	1.000
52	11	571.136	19.409	1.000	1.372	0.729	0.957
53	1	97.500	19.500	1.000	1.000	1.000	1.000
54	9	372.944	20.167	1.000	1.536	0.651	0.857
55	4	500.500	20.000	1.000	2.031	0.492	0.800
56	4	524.500	20.250	1.000	1.468	0.681	0.800
57	9	552.389	21.167	0.698	2.472	0.404	0.720
58	5	30.700	20.900	1.000	1.553	0.644	0.909
59	2	174.500	22.000	1.000	2.000	0.500	1.000
60	17	410.382	23.618	0.985	1.009	0.991	0.829
61	5	454.300	22.100	1.000	1.553	0.644	0.909
62	18	534.000	23.500	0.868	1.794	0.557	0.783
63	7	653.500	22.500	1.000	1.596	0.626	0.875
64	7	267.071	25.214	0.943	1.936	0.517	0.933
65	6	315.500	24.667	1.000	1.809	0.553	0.800
66	19	359.711	25.447	1.000	1.380	0.725	0.884
67	7	381.500	24.214	1.000	1.069	0.936	0.875
68	17	442.441	25.912	0.649	1.420	0.704	0.708
69	13	461.808	24.500	0.956	1.551	0.645	0.929
70	17	512.206	24.971	0.497	4.492	0.223	0.694
71	5	349.100	25.300	1.000	1.553	0.644	0.909
72	14	488.429	25.571	0.696	2.604	0.384	0.848
73	4	563.000	25.500	0.857	2.031	0.492	0.800
74	10	729.500	26.300	1.000	1.236	0.809	0.909
75	1	38.500	25.500	1.000	1.000	1.000	1.000
76	8	420.250	26.250	0.914	1.416	0.706	0.800
77	1	679.500	25.500	1.000	1.000	1.000	1.000
78	5	750.300	25.900	1.000	1.553	0.644	0.909
79	2	807.500	26.000	1.000	2.000	0.500	1.000
80	7	816.643	27.071	0.800	1.387	0.721	0.737
81	8	934.000	26.500	1.000	1.195	0.837	0.800
82	12	542.667	27.500	0.967	1.631	0.613	0.889
83	2	165.000	27.500	1.000	2.000	0.500	1.000
84	12	401.333	28.583	1.000	1.579	0.633	0.889
85	7	572.500	28.786	1.000	1.069	0.936	0.875
86	1	81.500	28.500	1.000	1.000	1.000	1.000
87	14	369.286	30.571	0.880	1.268	0.788	0.778
88	5	451.900	29.300	1.000	1.553	0.644	0.909
89	1	643.500	28.500	1.000	1.000	1.000	1.000
90	5	297.300	29.900	1.000	1.553	0.644	0.909
91	12	503.000	30.667	0.695	3.079	0.325	0.727
92	13	552.115	30.808	0.922	1.500	0.667	0.812
93	2	826.500	30.000	1.000	2.000	0.500	1.000
94	1	995.500	29.500	1.000	1.000	1.000	1.000
95	3	98.833	30.833	1.000	1.464	0.683	0.857
96	7	963.214	31.929	0.800	1.668	0.600	0.778
97	4	1006.000	31.000	1.000	1.000	1.000	1.000
98	4	43.500	32.000	1.000	2.031	0.492	0.800
99	6	116.500	32.667	1.000	1.809	0.553	0.800
100	7	174.500	32.786	1.000	1.069	0.936	0.875
101	10	248.700	32.500	1.000	1.236	0.809	0.909
102	27	534.759	33.870	0.324	6.204	0.161	0.684
103	1	66.500	32.500	1.000	1.000	1.000	1.000
104	4	92.500	33.250	1.000	1.468	0.681	0.800
105	3	286.833	33.167	1.000	1.464	0.683	0.857
106	3	387.833	32.833	1.000	1.464	0.683	0.857
107	1	434.500	32.500	1.000	1.000	1.000	1.000
108	18	460.167	33.333	0.645	2.542	0.393	0.857
109	4	596.000	33.000	1.000	1.000	1.000	1.000
110	2	192.000	33.500	1.000	2.000	0.500	1.000
111	13	512.654	34.577	0.846	2.127	0.470	0.839
112	9	561.167	34.611	1.000	1.340	0.746	0.857
113	5	721.700	34.100	1.000	1.553	0.644	0.909
114	4	869.000	34.000	1.000	1.000	1.000	1.000
115	7	313.929	36.214	0.943	1.936	0.517	0.933
116	9	410.611	35.278	0.726	2.674	0.374	0.750
117	17	491.559	36.088	0.649	2.100	0.476	0.739
118	8	889.000	35.000	1.000	2.000	0.500	1.000
119	5	421.100	36.300	1.000	1.553	0.644	0.909
120	4	932.000	35.500	0.740	4.000	0.250	1.000
121	3	447.167	36.833	1.000	1.464	0.683	0.857
122	8	471.000	37.500	1.000	2.179	0.459	0.800
123	5	648.900	37.300	1.000	1.553	0.644	0.909
124	8	105.375	38.375	1.000	1.229	0.814	0.941
125	7	239.500	38.786	1.000	1.069	0.936	0.875
126	15	567.900	38.900	1.000	1.137	0.880	0.968
127	2	849.500	38.000	1.000	2.000	0.500	1.000
128	14	503.000	40.000	1.000	1.319	0.758	0.933
129	4	522.000	38.750	0.611	3.093	0.323	0.667
130	1	546.500	38.500	1.000	1.000	1.000	1.000
131	8	297.375	40.375	1.000	1.229	0.814	0.941
132	4	341.500	40.000	1.000	2.031	0.492	0.800
133	4	372.500	40.000	1.000	2.031	0.492	0.800
134	5	453.700	40.900	1.000	1.553	0.644	0.909
135	12	530.500	41.583	0.695	2.315	0.432	0.727
136	6	976.500	41.000	1.000	1.500	0.667	1.000
137	3	116.167	42.167	1.000	1.464	0.683	0.857
138	9	429.389	43.722	0.638	2.970	0.337	0.720
139	17	461.618	43.265	0.649	3.139	0.319	0.739
140	1	480.500	41.500	1.000	1.000	1.000	1.000
141	5	555.300	42.100	1.000	1.553	0.644	0.909
142	2	873.000	41.500	1.000	2.000	0.500	1.000
143	6	882.000	42.500	1.000	1.500	0.667	1.000
144	1	44.500	42.500	1.000	1.000	1.000	1.000
145	3	93.833	42.833	1.000	1.464	0.683	0.857
146	9	486.278	43.611	0.799	2.627	0.381	0.783
147	1	997.500	42.500	1.000	1.000	1.000	1.000
148	2	175.000	43.500	1.000	2.000	0.500	1.000
149	6	442.667	44.667	1.000	1.291	0.775	0.800
150	10	511.600	44.100	0.736	2.953	0.339	0.909
151	2	737.500	44.000	1.000	2.000	0.500	1.000
152	11	419.318	45.955	0.976	1.450	0.689	0.846
153	13	540.192	45.500	1.000	1.551	0.645	0.929
154	8	12.375	46.375	1.000	1.229	0.814	0.941
155	4	363.000	46.000	1.000	1.000	1.000	1.000
156	14	520.857	47.714	0.571	2.717	0.368	0.718
157	4	771.000	46.000	1.000	1.000	1.000	1.000
158	4	125.000	47.000	1.000	1.000	1.000	1.000
159	13	475.115	47.885	1.000	1.159	0.863	0.897
160	8	495.875	47.250	1.000	1.605	0.623	0.800
161	2	563.000	46.500	1.000	2.000	0.500	1.000
162	1	109.500	47.500	1.000	1.000	1.000	1.000
163	9	145.500	48.500	1.000	1.000	1.000	1.000
164	5	201.300	47.900	1.000	1.553	0.644	0.909
165	4	548.000	48.000	1.000	1.000	1.000	1.000
166	11	572.591	49.136	1.000	1.372	0.729	0.957
167	3	780.500	48.500	0.809	3.000	0.333	1.000
168	1	852.500	47.500	1.000	1.000	1.000	1.000
169	3	920.500	48.500	0.967	3.000	0.333	1.000
170	10	454.200	50.300	1.000	1.559	0.641	0.909
171	14	530.357	50.929	0.911	1.883	0.531	0.848
172	4	51.250	51.500	0.857	1.468	0.681	0.800
173	13	60.962	52.269	0.846	1.872	0.534	0.867
174	6	301.500	51.000	1.000	1.500	0.667	1.000
175	8	373.625	51.625	1.000	1.229	0.814	0.941
176	8	731.125	51.750	1.000	1.605	0.623	0.800
177	2	315.500	52.000	1.000	2.000	0.500	1.000
178	5	355.300	52.100	1.000	1.553	0.644	0.909
179	8	433.125	51.875	0.820	2.564	0.390	0.889
180	13	484.500	52.500	1.000	1.735	0.576	0.929
181	5	555.700	51.900	1.000	1.553	0.644	0.909
182	10	116.600	54.000	0.536	3.235	0.309	0.667
183	4	462.500	53.000	1.000	2.031	0.492	0.800
184	4	88.500	54.250	1.000	1.468	0.681	0.800
185	8	152.750	54.375	1.000	1.939	0.516	0.842
186	5	365.300	54.300	0.873	2.308	0.433	0.769
187	6	444.333	54.333	1.000	1.291	0.775	0.800
188	10	515.000	54.500	1.000	1.551	0.645	0.909
189	1	789.500	53.500	1.000	1.000	1.000	1.000
190	8	883.375	54.375	1.000	1.229	0.814	0.941
191	12	28.000	56.167	1.000	1.281	0.781	0.857
192	7	414.500	55.214	1.000	1.069	0.936	0.875
193	6	542.333	55.667	1.000	1.291	0.775	0.800
194	6	856.500	55.000	1.000	1.500	0.667	1.000
195	3	307.167	56.167	1.000	1.464	0.683	0.857
196	1	740.500	55.500	1.000	1.000	1.000	1.000
197	8	68.125	57.250	0.914	1.605	0.623	0.800
198	8	127.375	57.375	1.000	1.229	0.814	0.941
199	1	380.500	56.500	1.000	1.000	1.000	1.000
200	14	474.500	58.143	0.993	1.604	0.623	0.848
201	13	523.654	57.962	1.000	1.416	0.706	0.812
202	3	696.833	56.833	1.000	1.464	0.683	0.857
203	4	721.750	57.500	0.857	1.468	0.681	0.800
204	8	183.125	58.750	1.000	1.605	0.623	0.800
205	4	293.500	57.750	1.000	1.468	0.681	0.800
206	1	143.500	58.500	1.000	1.000	1.000	1.000
207	15	406.900	60.100	1.000	1.137	0.880	0.968
