 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	66.000	10.500	1.000	2.000	0.500	1.000
2	1	82.500	10.500	1.000	1.000	1.000	1.000
3	6	188.667	11.333	1.000	1.291	0.775	0.800
4	6	398.500	11.000	1.000	1.500	0.667	1.000
5	4	640.000	11.000	1.000	1.000	1.000	1.000
6	8	689.500	10.875	0.820	2.232	0.448	0.889
7	19	754.079	11.447	0.430	3.652	0.274	0.704
8	1	938.500	10.500	1.000	1.000	1.000	1.000
9	1	57.500	11.500	1.000	1.000	1.000	1.000
10	1	1009.500	14.500	1.000	1.000	1.000	1.000
11	5	1013.100	15.300	1.000	1.553	0.644	0.909
12	9	415.167	20.167	0.884	1.915	0.522	0.783
13	3	953.833	18.833	1.000	1.464	0.683	0.857
14	8	396.625	20.375	1.000	1.229	0.814	0.941
15	1	461.500	20.500	1.000	1.000	1.000	1.000
16	3	465.167	21.833	1.000	1.464	0.683	0.857
17	6	421.333	23.333	1.000	1.291	0.775	0.800
18	12	18.833	24.750	0.781	2.122	0.471	0.828
19	9	989.833	24.056	0.662	3.003	0.333	0.857
20	1	345.500	24.500	1.000	1.000	1.000	1.000
21	1	1007.500	24.500	1.000	1.000	1.000	1.000
22	12	265.250	27.250	0.597	3.716	0.269	0.727
23	9	461.944	31.056	0.726	1.921	0.521	0.783
24	2	68.000	31.500	1.000	2.000	0.500	1.000
25	6	613.333	32.333	1.000	1.291	0.775	0.800
26	1	95.500	32.500	1.000	1.000	1.000	1.000
27	3	745.833	33.167	1.000	1.464	0.683	0.857
28	1	75.500	33.500	1.000	1.000	1.000	1.000
29	2	967.500	35.000	1.000	2.000	0.500	1.000
30	1	387.500	38.500	1.000	1.000	1.000	1.000
31	4	593.000	41.000	1.000	1.000	1.000	1.000
32	3	608.167	40.833	1.000	1.464	0.683	0.857
33	4	1012.500	40.750	1.000	1.468	0.681	0.800
34	2	289.500	43.000	1.000	2.000	0.500	1.000
35	1	539.500	43.500	1.000	1.000	1.000	1.000
36	4	714.000	44.000	1.000	1.000	1.000	1.000
37	6	966.500	44.000	1.000	1.500	0.667	1.000
38	6	402.333	45.333	1.000	1.291	0.775	0.800
39	2	420.000	44.500	1.000	2.000	0.500	1.000
40	2	531.000	44.500	1.000	2.000	0.500	1.000
41	4	75.000	46.000	1.000	1.000	1.000	1.000
42	4	412.250	47.500	0.857	1.468	0.681	0.800
43	3	643.167	47.167	1.000	1.464	0.683	0.857
44	1	729.500	46.500	1.000	1.000	1.000	1.000
45	1	974.500	46.500	1.000	1.000	1.000	1.000
46	3	767.167	48.833	1.000	1.464	0.683	0.857
47	3	160.167	49.833	1.000	1.464	0.683	0.857
48	9	372.833	50.389	1.000	1.340	0.746	0.857
49	3	306.167	50.833	1.000	1.464	0.683	0.857
50	3	341.167	51.167	1.000	1.464	0.683	0.857
51	7	509.643	53.214	1.000	1.380	0.725	0.875
52	1	748.500	52.500	1.000	1.000	1.000	1.000
