 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	38.500	10.500	0.967	3.000	0.333	1.000
2	2	84.000	10.500	1.000	2.000	0.500	1.000
3	1	108.500	10.500	1.000	1.000	1.000	1.000
4	4	173.000	11.000	1.000	1.000	1.000	1.000
5	4	189.500	11.000	1.000	2.031	0.492	0.800
6	2	197.000	10.500	1.000	2.000	0.500	1.000
7	4	235.500	10.750	1.000	1.468	0.681	0.800
8	6	270.500	11.000	1.000	1.500	0.667	1.000
9	3	282.500	10.500	0.967	3.000	0.333	1.000
10	7	292.786	11.500	1.000	1.069	0.936	0.875
11	2	350.000	10.500	1.000	2.000	0.500	1.000
12	4	367.500	10.750	1.000	1.468	0.681	0.800
13	2	508.000	10.500	1.000	2.000	0.500	1.000
14	1	594.500	10.500	1.000	1.000	1.000	1.000
15	2	613.000	10.500	1.000	2.000	0.500	1.000
16	2	656.000	10.500	1.000	2.000	0.500	1.000
17	9	794.500	12.500	0.726	1.758	0.569	0.750
18	5	844.900	11.300	1.000	1.553	0.644	0.909
19	4	863.500	10.750	1.000	1.468	0.681	0.800
20	4	871.000	11.000	1.000	1.000	1.000	1.000
21	2	880.000	10.500	1.000	2.000	0.500	1.000
22	1	928.500	10.500	1.000	1.000	1.000	1.000
23	3	671.167	11.833	1.000	1.464	0.683	0.857
24	2	992.000	12.500	1.000	2.000	0.500	1.000
25	1	74.500	13.500	1.000	1.000	1.000	1.000
26	2	156.500	14.000	1.000	2.000	0.500	1.000
27	5	521.900	14.700	1.000	1.553	0.644	0.909
28	5	904.300	14.100	1.000	1.553	0.644	0.909
29	3	52.167	14.833	1.000	1.464	0.683	0.857
30	2	681.000	14.500	1.000	2.000	0.500	1.000
31	1	440.500	15.500	1.000	1.000	1.000	1.000
32	10	503.500	16.700	1.000	1.236	0.809	0.909
33	4	606.250	16.500	0.857	1.468	0.681	0.800
34	9	513.833	17.611	1.000	1.340	0.746	0.857
35	6	773.500	17.000	1.000	1.500	0.667	1.000
36	6	44.500	18.000	1.000	1.500	0.667	1.000
37	12	562.333	18.583	1.000	1.579	0.633	0.889
38	11	713.045	19.318	0.976	1.450	0.689	0.846
39	7	751.357	18.214	1.000	1.380	0.725	0.875
40	3	286.833	19.167	1.000	1.464	0.683	0.857
41	5	545.700	19.900	1.000	1.553	0.644	0.909
42	5	615.100	20.700	1.000	1.553	0.644	0.909
43	3	794.833	20.167	1.000	1.464	0.683	0.857
44	5	130.900	21.700	1.000	1.553	0.644	0.909
45	1	265.500	20.500	1.000	1.000	1.000	1.000
46	2	818.500	21.000	1.000	2.000	0.500	1.000
47	3	1013.167	21.167	1.000	1.464	0.683	0.857
48	1	300.500	22.500	1.000	1.000	1.000	1.000
49	2	990.000	22.500	1.000	2.000	0.500	1.000
50	5	411.500	24.500	0.873	1.000	1.000	0.714
51	2	844.500	24.000	1.000	2.000	0.500	1.000
52	4	226.000	25.000	1.000	1.000	1.000	1.000
53	2	580.500	25.000	1.000	2.000	0.500	1.000
54	13	640.115	26.885	1.000	1.159	0.863	0.897
55	7	660.214	26.071	0.943	1.936	0.517	0.933
56	1	743.500	25.500	1.000	1.000	1.000	1.000
57	7	301.214	27.500	1.000	1.069	0.936	0.875
58	4	757.500	27.000	1.000	2.031	0.492	0.800
59	4	24.000	28.000	1.000	1.000	1.000	1.000
60	11	79.682	28.682	0.976	1.035	0.966	0.846
61	6	792.333	28.667	1.000	1.291	0.775	0.800
62	6	964.000	29.000	0.809	2.082	0.480	0.857
63	4	595.250	29.500	0.857	1.468	0.681	0.800
