 	Area	XM	YM	Circ.	AR	Round	Solidity
1	12	26.417	11.250	0.967	1.756	0.570	0.889
2	5	46.300	10.700	0.674	2.749	0.364	0.769
3	7	74.643	10.786	0.718	2.423	0.413	0.824
4	3	92.500	10.500	0.967	3.000	0.333	1.000
5	6	107.000	10.500	0.503	6.000	0.167	1.000
6	17	122.618	11.912	1.000	1.263	0.792	0.919
7	5	157.700	10.900	1.000	1.553	0.644	0.909
8	1	297.500	10.500	1.000	1.000	1.000	1.000
9	9	373.167	11.389	1.000	1.340	0.746	0.857
10	4	384.000	10.500	0.740	4.000	0.250	1.000
11	6	403.000	10.833	0.916	1.809	0.553	0.857
12	2	458.000	10.500	1.000	2.000	0.500	1.000
13	1	509.500	10.500	1.000	1.000	1.000	1.000
14	1	672.500	10.500	1.000	1.000	1.000	1.000
15	3	797.500	10.500	0.967	3.000	0.333	1.000
16	1	842.500	10.500	1.000	1.000	1.000	1.000
17	1	900.500	10.500	1.000	1.000	1.000	1.000
18	5	948.900	10.700	0.764	2.188	0.457	0.769
19	1	1002.500	10.500	1.000	1.000	1.000	1.000
20	2	33.500	12.000	1.000	2.000	0.500	1.000
21	1	194.500	11.500	1.000	1.000	1.000	1.000
22	11	422.136	12.409	1.000	1.372	0.729	0.957
23	17	448.676	13.853	0.911	1.241	0.806	0.850
24	5	466.900	12.700	1.000	1.553	0.644	0.909
25	7	562.500	12.500	1.000	1.596	0.626	0.875
26	1	537.500	12.500	1.000	1.000	1.000	1.000
27	1	100.500	13.500	1.000	1.000	1.000	1.000
28	3	518.167	13.833	1.000	1.464	0.683	0.857
29	4	602.000	14.000	1.000	1.000	1.000	1.000
30	7	620.500	14.214	1.000	1.069	0.936	0.875
31	3	734.833	13.833	1.000	1.464	0.683	0.857
32	7	138.500	15.500	1.000	1.596	0.626	0.875
33	2	684.000	14.500	1.000	2.000	0.500	1.000
34	1	641.500	15.500	1.000	1.000	1.000	1.000
35	8	665.625	16.375	1.000	1.229	0.814	0.941
36	7	905.643	16.929	0.800	2.408	0.415	0.737
37	7	940.500	16.214	1.000	1.069	0.936	0.875
38	3	184.833	17.167	1.000	1.464	0.683	0.857
39	1	201.500	16.500	1.000	1.000	1.000	1.000
40	7	305.214	17.500	1.000	1.069	0.936	0.875
41	7	413.500	17.500	1.000	1.596	0.626	0.875
42	5	527.900	17.700	1.000	1.553	0.644	0.909
43	8	546.375	17.375	1.000	1.229	0.814	0.941
44	13	554.885	18.346	0.922	1.714	0.583	0.839
45	6	915.000	17.500	1.000	1.500	0.667	1.000
46	7	955.214	17.929	0.800	1.668	0.600	0.778
