 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	12.000	10.500	1.000	2.000	0.500	1.000
2	1	47.500	10.500	1.000	1.000	1.000	1.000
3	2	123.500	11.000	1.000	2.000	0.500	1.000
4	10	142.200	12.100	0.887	1.976	0.506	0.800
5	4	160.000	10.500	0.740	4.000	0.250	1.000
6	6	179.000	10.833	0.916	1.809	0.553	0.857
7	6	197.500	11.000	1.000	1.500	0.667	1.000
8	9	300.833	11.389	1.000	1.340	0.746	0.857
9	1	320.500	10.500	1.000	1.000	1.000	1.000
10	2	394.000	10.500	1.000	2.000	0.500	1.000
11	6	454.000	10.833	0.916	1.809	0.553	0.857
12	16	487.875	12.500	1.000	1.262	0.792	0.889
13	2	528.000	10.500	1.000	2.000	0.500	1.000
14	1	570.500	10.500	1.000	1.000	1.000	1.000
15	7	595.786	10.929	1.000	1.936	0.517	0.933
16	7	716.786	10.929	1.000	1.936	0.517	0.933
17	11	727.318	12.773	0.887	1.619	0.618	0.846
18	6	795.000	10.833	0.916	1.809	0.553	0.857
19	6	883.000	10.500	0.503	6.000	0.167	1.000
20	4	993.000	10.500	0.740	4.000	0.250	1.000
21	1	1013.500	10.500	1.000	1.000	1.000	1.000
22	4	625.000	13.500	0.857	2.031	0.492	0.800
23	12	844.167	13.833	1.000	1.651	0.606	0.889
24	3	379.833	14.167	1.000	1.464	0.683	0.857
25	5	412.300	14.100	1.000	1.553	0.644	0.909
26	5	60.500	15.500	0.873	1.000	1.000	0.714
27	1	100.500	14.500	1.000	1.000	1.000	1.000
28	5	517.700	14.900	1.000	1.553	0.644	0.909
29	5	660.300	15.700	0.873	2.308	0.433	0.769
30	5	708.900	15.700	1.000	1.553	0.644	0.909
31	6	773.000	15.500	1.000	1.500	0.667	1.000
32	5	954.100	15.300	1.000	1.553	0.644	0.909
33	4	152.000	16.000	1.000	1.000	1.000	1.000
34	1	188.500	15.500	1.000	1.000	1.000	1.000
35	1	207.500	15.500	1.000	1.000	1.000	1.000
