 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	56.500	10.500	0.967	3.000	0.333	1.000
2	1	131.500	10.500	1.000	1.000	1.000	1.000
3	4	148.000	11.000	1.000	1.000	1.000	1.000
4	6	159.500	11.000	1.000	1.500	0.667	1.000
5	6	178.500	11.000	1.000	1.500	0.667	1.000
6	5	195.300	10.900	1.000	1.553	0.644	0.909
7	6	214.500	11.000	1.000	1.500	0.667	1.000
8	4	336.000	10.500	0.740	4.000	0.250	1.000
9	2	401.000	10.500	1.000	2.000	0.500	1.000
10	3	503.500	10.500	0.967	3.000	0.333	1.000
11	1	548.500	10.500	1.000	1.000	1.000	1.000
12	8	570.500	12.000	0.914	1.195	0.837	0.800
13	3	613.167	10.833	1.000	1.464	0.683	0.857
14	4	685.500	10.750	1.000	1.468	0.681	0.800
15	2	694.000	10.500	1.000	2.000	0.500	1.000
16	1	723.500	10.500	1.000	1.000	1.000	1.000
17	3	812.167	10.833	1.000	1.464	0.683	0.857
18	4	824.500	10.750	1.000	1.468	0.681	0.800
19	5	869.700	10.900	1.000	1.553	0.644	0.909
20	2	973.000	10.500	1.000	2.000	0.500	1.000
21	5	985.100	10.700	0.764	2.188	0.457	0.769
22	10	997.300	11.200	0.709	2.041	0.490	0.769
23	16	1009.062	10.938	0.553	4.283	0.234	0.941
24	1	244.500	11.500	1.000	1.000	1.000	1.000
25	1	462.500	11.500	1.000	1.000	1.000	1.000
26	2	580.500	12.000	1.000	2.000	0.500	1.000
27	11	674.591	14.136	1.000	1.372	0.729	0.957
28	6	753.333	13.667	1.000	1.291	0.775	0.800
29	5	784.900	13.700	1.000	1.553	0.644	0.909
30	4	140.000	14.000	1.000	1.000	1.000	1.000
31	8	168.375	14.625	1.000	1.229	0.814	0.941
32	9	224.611	14.833	1.000	1.340	0.746	0.857
33	1	656.500	13.500	1.000	1.000	1.000	1.000
34	12	50.000	16.000	1.000	1.000	1.000	0.857
35	6	630.500	15.000	1.000	1.500	0.667	1.000
36	5	648.700	15.100	1.000	1.553	0.644	0.909
37	6	385.500	16.000	1.000	1.500	0.667	1.000
38	6	441.667	16.667	1.000	1.291	0.775	0.800
39	1	392.500	17.500	1.000	1.000	1.000	1.000
40	1	455.500	17.500	1.000	1.000	1.000	1.000
41	1	186.500	18.500	1.000	1.000	1.000	1.000
42	11	403.136	19.409	1.000	1.372	0.729	0.957
43	1	414.500	18.500	1.000	1.000	1.000	1.000
44	1	503.500	18.500	1.000	1.000	1.000	1.000
45	6	1013.000	19.500	1.000	1.500	0.667	1.000
46	11	196.318	20.955	0.976	1.450	0.689	0.846
47	1	551.500	19.500	1.000	1.000	1.000	1.000
48	5	562.700	19.900	1.000	1.553	0.644	0.909
49	12	620.667	20.583	0.967	1.579	0.633	0.889
50	6	1006.500	20.000	1.000	1.500	0.667	1.000
51	5	357.500	21.500	0.873	1.000	1.000	0.714
52	2	108.000	21.500	1.000	2.000	0.500	1.000
53	2	342.500	22.000	1.000	2.000	0.500	1.000
54	10	74.300	24.800	0.806	2.198	0.455	0.833
55	2	761.000	22.500	1.000	2.000	0.500	1.000
56	3	814.833	22.833	1.000	1.464	0.683	0.857
57	5	945.100	23.700	1.000	1.553	0.644	0.909
58	3	750.833	23.833	1.000	1.464	0.683	0.857
59	2	968.000	23.500	1.000	2.000	0.500	1.000
60	14	391.000	26.000	0.811	1.438	0.695	0.778
61	4	464.750	25.500	0.698	2.654	0.377	0.667
62	20	295.800	27.550	0.898	2.038	0.491	0.870
63	10	378.500	27.300	1.000	1.236	0.809	0.909
64	7	558.929	27.071	0.687	1.969	0.508	0.667
65	6	12.000	28.000	0.809	2.082	0.480	0.857
66	7	188.214	27.643	1.000	1.380	0.725	0.875
67	1	588.500	27.500	1.000	1.000	1.000	1.000
68	7	927.500	28.786	1.000	1.069	0.936	0.875
69	6	527.500	29.000	1.000	1.500	0.667	1.000
70	5	776.700	29.500	0.873	1.496	0.668	0.714
71	9	1007.833	29.611	1.000	1.340	0.746	0.857
72	1	112.500	29.500	1.000	1.000	1.000	1.000
73	2	799.500	30.000	1.000	2.000	0.500	1.000
74	1	1013.500	29.500	1.000	1.000	1.000	1.000
75	1	159.500	31.500	1.000	1.000	1.000	1.000
76	1	178.500	31.500	1.000	1.000	1.000	1.000
77	12	284.083	32.417	0.967	1.610	0.621	0.889
78	11	407.136	32.409	1.000	1.372	0.729	0.957
79	2	954.000	31.500	1.000	2.000	0.500	1.000
80	1	956.500	31.500	1.000	1.000	1.000	1.000
81	2	975.500	32.000	1.000	2.000	0.500	1.000
82	7	551.500	33.786	1.000	1.069	0.936	0.875
83	4	614.000	33.000	1.000	1.000	1.000	1.000
84	8	730.375	34.250	0.914	1.939	0.516	0.842
85	1	965.500	32.500	1.000	1.000	1.000	1.000
86	1	967.500	32.500	1.000	1.000	1.000	1.000
87	8	333.000	34.000	1.000	2.000	0.500	1.000
88	13	83.500	35.654	1.000	1.622	0.617	0.929
89	7	458.214	36.071	0.800	1.668	0.600	0.778
90	8	478.750	35.250	1.000	1.416	0.706	0.800
91	2	706.500	35.000	1.000	2.000	0.500	1.000
92	8	848.000	35.500	1.000	1.195	0.837	0.800
93	3	911.833	34.833	1.000	1.464	0.683	0.857
94	8	64.000	36.500	1.000	1.195	0.837	0.800
95	10	74.000	36.300	1.000	1.327	0.753	0.909
96	8	837.625	36.625	1.000	1.229	0.814	0.941
97	10	998.600	37.200	0.887	1.090	0.917	0.800
98	3	112.167	37.167	1.000	1.464	0.683	0.857
99	2	207.500	37.000	1.000	2.000	0.500	1.000
100	11	393.955	37.682	0.976	1.218	0.821	0.815
101	2	168.500	38.000	1.000	2.000	0.500	1.000
102	7	295.357	38.214	1.000	1.380	0.725	0.875
103	5	634.900	38.700	1.000	1.553	0.644	0.909
104	14	1012.214	39.000	1.000	1.020	0.981	0.933
105	1	990.500	38.500	1.000	1.000	1.000	1.000
106	6	491.500	40.000	1.000	1.500	0.667	1.000
107	3	517.500	40.500	0.809	3.000	0.333	1.000
108	8	216.750	41.875	0.914	1.605	0.623	0.800
109	10	343.000	41.500	1.000	1.551	0.645	0.909
110	11	536.409	41.864	1.000	1.372	0.729	0.957
111	1	743.500	40.500	1.000	1.000	1.000	1.000
112	6	159.500	42.000	1.000	1.500	0.667	1.000
113	2	374.500	42.000	1.000	2.000	0.500	1.000
114	1	442.500	41.500	1.000	1.000	1.000	1.000
115	7	566.786	42.500	1.000	1.069	0.936	0.875
116	9	72.611	44.056	1.000	1.817	0.550	0.857
117	3	148.833	42.833	1.000	1.464	0.683	0.857
118	6	333.500	44.000	1.000	1.500	0.667	1.000
119	4	705.000	44.000	1.000	1.000	1.000	1.000
120	10	62.000	45.500	1.000	1.551	0.645	0.909
121	4	263.000	45.000	1.000	1.000	1.000	1.000
122	15	452.967	45.700	0.804	2.062	0.485	0.882
123	7	843.786	45.500	1.000	1.069	0.936	0.875
124	8	83.375	46.375	1.000	1.229	0.814	0.941
125	5	242.900	46.700	1.000	1.553	0.644	0.909
126	15	479.833	46.767	0.976	1.186	0.843	0.882
127	11	785.591	47.136	1.000	1.372	0.729	0.957
128	2	795.500	46.000	1.000	2.000	0.500	1.000
129	8	729.625	47.375	1.000	1.229	0.814	0.941
130	4	44.000	48.000	1.000	1.000	1.000	1.000
131	12	110.833	49.167	1.000	1.651	0.606	0.889
132	4	226.000	48.000	1.000	1.000	1.000	1.000
133	4	360.000	48.500	0.857	2.031	0.492	0.800
134	4	979.000	48.000	1.000	1.000	1.000	1.000
135	4	324.000	49.000	1.000	1.000	1.000	1.000
136	1	689.500	48.500	1.000	1.000	1.000	1.000
137	4	987.500	48.750	1.000	1.468	0.681	0.800
138	8	24.000	50.500	1.000	1.195	0.837	0.800
139	2	572.500	50.000	1.000	2.000	0.500	1.000
140	9	604.500	50.500	1.000	1.000	1.000	1.000
141	11	719.409	51.136	1.000	1.372	0.729	0.957
142	5	739.300	50.100	1.000	1.553	0.644	0.909
143	2	592.500	51.000	1.000	2.000	0.500	1.000
144	1	130.500	51.500	1.000	1.000	1.000	1.000
145	2	169.500	52.000	1.000	2.000	0.500	1.000
146	9	568.389	52.167	0.799	2.013	0.497	0.783
147	5	652.500	52.500	0.873	1.000	1.000	0.714
148	6	380.167	53.167	0.916	1.593	0.628	0.857
149	5	624.700	52.900	1.000	1.553	0.644	0.909
150	4	15.750	54.500	0.857	1.468	0.681	0.800
151	2	179.500	54.000	1.000	2.000	0.500	1.000
152	2	284.000	54.500	1.000	2.000	0.500	1.000
153	5	582.500	55.500	0.873	1.000	1.000	0.714
154	4	711.000	55.500	0.857	2.031	0.492	0.800
155	9	412.833	56.611	1.000	1.340	0.746	0.857
156	3	514.167	56.167	1.000	1.464	0.683	0.857
157	7	692.071	57.214	0.943	1.936	0.517	0.933
158	1	810.500	55.500	1.000	1.000	1.000	1.000
159	4	103.000	57.000	1.000	1.000	1.000	1.000
160	4	121.000	57.500	0.857	2.031	0.492	0.800
161	4	224.750	57.500	0.857	1.468	0.681	0.800
162	13	534.654	58.038	1.000	1.148	0.871	0.897
163	3	733.167	57.167	1.000	1.464	0.683	0.857
164	7	55.500	58.500	1.000	1.596	0.626	0.875
165	5	83.300	57.900	1.000	1.553	0.644	0.909
166	7	189.071	58.786	0.943	1.936	0.517	0.933
167	11	331.500	58.500	0.976	1.469	0.681	0.846
168	8	701.250	59.250	0.914	1.416	0.706	0.800
169	11	781.500	59.500	0.887	1.469	0.681	0.846
170	7	791.643	59.214	0.800	1.895	0.528	0.737
171	6	977.500	58.000	1.000	1.500	0.667	1.000
172	6	28.667	59.667	1.000	1.291	0.775	0.800
173	8	72.375	60.250	0.914	1.939	0.516	0.842
174	5	312.300	58.900	1.000	1.553	0.644	0.909
175	6	364.500	59.000	1.000	1.500	0.667	1.000
176	10	523.500	60.000	1.000	1.551	0.645	0.909
177	7	546.357	59.643	0.800	1.571	0.636	0.737
178	6	843.833	59.167	0.916	1.593	0.628	0.857
179	2	986.000	58.500	1.000	2.000	0.500	1.000
180	8	215.000	61.500	0.740	2.392	0.418	0.889
181	12	558.000	61.000	1.000	1.000	1.000	0.857
182	2	649.000	59.500	1.000	2.000	0.500	1.000
183	1	754.500	59.500	1.000	1.000	1.000	1.000
184	2	111.500	61.000	1.000	2.000	0.500	1.000
185	3	402.167	61.167	1.000	1.464	0.683	0.857
186	1	768.500	60.500	1.000	1.000	1.000	1.000
187	3	919.167	62.167	1.000	1.464	0.683	0.857
188	8	946.250	62.875	0.914	1.605	0.623	0.800
189	1	598.500	62.500	1.000	1.000	1.000	1.000
190	3	279.167	63.833	1.000	1.464	0.683	0.857
191	1	178.500	64.500	1.000	1.000	1.000	1.000
192	1	732.500	64.500	1.000	1.000	1.000	1.000
193	2	863.500	65.000	1.000	2.000	0.500	1.000
194	2	1008.500	65.000	1.000	2.000	0.500	1.000
195	1	17.500	65.500	1.000	1.000	1.000	1.000
196	6	746.167	66.667	0.916	1.124	0.890	0.800
197	3	976.167	66.167	1.000	1.464	0.683	0.857
198	7	103.786	67.357	1.000	1.380	0.725	0.875
199	4	480.000	67.500	0.857	2.031	0.492	0.800
200	11	579.591	68.136	1.000	1.372	0.729	0.957
201	1	712.500	66.500	1.000	1.000	1.000	1.000
202	2	823.500	67.000	1.000	2.000	0.500	1.000
203	8	835.625	67.625	1.000	1.229	0.814	0.941
204	2	929.000	66.500	1.000	2.000	0.500	1.000
205	4	208.000	68.500	0.857	2.031	0.492	0.800
206	5	361.700	67.900	1.000	1.553	0.644	0.909
207	4	589.250	68.500	0.857	1.468	0.681	0.800
208	7	528.786	68.929	1.000	1.936	0.517	0.933
209	17	552.029	69.794	0.713	2.475	0.404	0.773
210	5	608.100	69.700	1.000	1.553	0.644	0.909
211	2	984.000	69.500	1.000	2.000	0.500	1.000
212	7	252.214	71.643	1.000	1.380	0.725	0.875
213	10	506.000	71.500	1.000	1.551	0.645	0.909
214	15	65.100	72.900	1.000	1.137	0.880	0.968
215	10	92.700	73.500	1.000	1.236	0.809	0.909
216	5	114.100	73.700	1.000	1.553	0.644	0.909
217	3	131.500	72.500	0.967	3.000	0.333	1.000
218	5	235.300	72.900	1.000	1.553	0.644	0.909
219	5	888.900	73.700	1.000	1.553	0.644	0.909
220	3	430.167	74.167	1.000	1.464	0.683	0.857
