 	Area	XM	YM	Circ.	AR	Round	Solidity
1	11	24.773	10.955	0.809	2.858	0.350	0.957
2	11	46.773	12.227	0.887	1.603	0.624	0.880
3	5	57.700	10.900	1.000	1.553	0.644	0.909
4	4	101.000	10.500	0.740	4.000	0.250	1.000
5	12	129.667	11.333	0.967	1.469	0.681	0.889
6	1	147.500	10.500	1.000	1.000	1.000	1.000
7	2	168.000	10.500	1.000	2.000	0.500	1.000
8	2	178.000	10.500	1.000	2.000	0.500	1.000
9	1	213.500	10.500	1.000	1.000	1.000	1.000
10	5	241.900	11.300	1.000	1.553	0.644	0.909
11	2	251.000	10.500	1.000	2.000	0.500	1.000
12	16	297.188	12.438	1.000	1.392	0.718	0.889
13	7	320.786	10.929	1.000	1.936	0.517	0.933
14	10	345.000	11.300	1.000	1.327	0.753	0.909
15	1	366.500	10.500	1.000	1.000	1.000	1.000
16	4	447.000	10.500	0.740	4.000	0.250	1.000
17	6	456.000	10.833	0.916	1.809	0.553	0.857
18	2	562.000	10.500	1.000	2.000	0.500	1.000
19	2	596.000	10.500	1.000	2.000	0.500	1.000
20	14	677.929	11.714	0.750	2.137	0.468	0.778
21	8	694.625	11.375	1.000	1.229	0.814	0.941
22	2	728.000	10.500	1.000	2.000	0.500	1.000
23	2	813.000	10.500	1.000	2.000	0.500	1.000
24	2	927.000	10.500	1.000	2.000	0.500	1.000
25	3	954.500	10.500	0.967	3.000	0.333	1.000
26	2	984.000	10.500	1.000	2.000	0.500	1.000
27	1	1012.500	10.500	1.000	1.000	1.000	1.000
28	9	641.611	13.167	1.000	1.340	0.746	0.857
29	11	656.227	12.773	0.976	1.343	0.745	0.815
30	1	272.500	12.500	1.000	1.000	1.000	1.000
31	5	524.900	13.300	0.764	2.188	0.457	0.769
32	7	233.786	14.500	1.000	1.069	0.936	0.875
33	2	436.500	14.000	1.000	2.000	0.500	1.000
34	7	472.500	14.500	1.000	1.596	0.626	0.875
35	7	286.929	16.214	0.943	1.936	0.517	0.933
36	3	796.833	14.833	1.000	1.464	0.683	0.857
37	2	937.500	15.000	1.000	2.000	0.500	1.000
38	13	946.500	16.500	1.000	1.735	0.576	0.929
39	3	482.167	15.833	1.000	1.464	0.683	0.857
40	4	261.000	17.500	0.857	2.031	0.492	0.800
41	11	919.864	18.045	0.976	1.851	0.540	0.846
42	11	73.409	19.136	1.000	1.372	0.729	0.957
43	12	92.500	19.000	1.000	1.333	0.750	1.000
44	10	205.700	18.600	1.000	1.288	0.776	0.909
45	3	362.833	18.167	1.000	1.464	0.683	0.857
46	11	448.955	18.864	1.000	1.139	0.878	0.815
47	6	727.167	18.833	0.916	1.593	0.628	0.857
48	4	517.500	19.750	0.698	2.654	0.377	0.667
49	4	617.000	19.000	1.000	1.000	1.000	1.000
50	2	688.000	18.500	1.000	2.000	0.500	1.000
51	2	819.000	18.500	1.000	2.000	0.500	1.000
52	5	54.900	20.300	1.000	1.553	0.644	0.909
53	13	101.500	20.346	1.000	1.622	0.617	0.929
54	16	121.938	22.000	0.857	1.398	0.715	0.821
55	2	224.000	19.500	1.000	2.000	0.500	1.000
56	5	337.700	20.100	1.000	1.553	0.644	0.909
57	2	148.000	20.500	1.000	2.000	0.500	1.000
58	13	787.038	21.654	1.000	1.148	0.871	0.897
59	2	1006.000	20.500	1.000	2.000	0.500	1.000
60	3	247.500	21.500	0.967	3.000	0.333	1.000
61	1	250.500	21.500	1.000	1.000	1.000	1.000
62	4	661.000	22.000	1.000	1.000	1.000	1.000
63	2	526.000	22.500	1.000	2.000	0.500	1.000
64	3	542.167	23.167	1.000	1.464	0.683	0.857
65	3	642.833	22.833	1.000	1.464	0.683	0.857
66	1	679.500	22.500	1.000	1.000	1.000	1.000
67	5	111.100	24.300	1.000	1.553	0.644	0.909
68	7	232.214	24.500	1.000	1.069	0.936	0.875
69	11	437.773	24.318	0.887	1.619	0.618	0.846
70	11	508.500	24.500	0.976	2.219	0.451	0.846
71	7	671.071	25.214	0.943	1.936	0.517	0.933
72	2	479.000	24.500	1.000	2.000	0.500	1.000
73	5	487.700	24.900	1.000	1.553	0.644	0.909
74	4	159.000	26.000	1.000	1.000	1.000	1.000
75	1	372.500	25.500	1.000	1.000	1.000	1.000
