 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	68.000	10.500	1.000	2.000	0.500	1.000
2	1	78.500	10.500	1.000	1.000	1.000	1.000
3	13	157.808	11.423	0.956	1.526	0.655	0.929
4	2	169.000	10.500	1.000	2.000	0.500	1.000
5	4	213.500	10.750	1.000	1.468	0.681	0.800
6	2	235.000	10.500	1.000	2.000	0.500	1.000
7	3	331.833	10.833	1.000	1.464	0.683	0.857
8	1	398.500	10.500	1.000	1.000	1.000	1.000
9	5	434.300	11.300	0.873	2.308	0.433	0.769
10	2	448.000	10.500	1.000	2.000	0.500	1.000
11	7	456.786	10.929	1.000	1.936	0.517	0.933
12	3	573.500	10.500	0.967	3.000	0.333	1.000
13	6	589.000	11.000	0.916	2.082	0.480	0.857
14	3	616.500	10.500	0.967	3.000	0.333	1.000
15	4	693.000	11.500	0.857	2.031	0.492	0.800
16	2	795.000	10.500	1.000	2.000	0.500	1.000
17	2	843.000	10.500	1.000	2.000	0.500	1.000
18	11	951.773	11.227	0.887	1.603	0.624	0.880
19	1	962.500	10.500	1.000	1.000	1.000	1.000
20	4	423.500	13.000	0.645	4.000	0.250	1.000
21	2	651.500	13.000	1.000	2.000	0.500	1.000
22	7	510.500	14.500	1.000	1.596	0.626	0.875
23	6	607.000	14.500	1.000	1.500	0.667	1.000
24	5	753.100	14.300	1.000	1.553	0.644	0.909
25	6	527.000	15.500	1.000	1.500	0.667	1.000
26	1	723.500	14.500	1.000	1.000	1.000	1.000
27	2	1005.000	14.500	1.000	2.000	0.500	1.000
28	7	490.214	16.500	1.000	1.069	0.936	0.875
29	8	995.750	15.875	0.588	3.432	0.291	0.800
30	1	684.500	16.500	1.000	1.000	1.000	1.000
31	10	703.000	17.500	1.000	1.551	0.645	0.909
32	11	121.955	18.864	1.000	1.139	0.878	0.815
33	1	223.500	17.500	1.000	1.000	1.000	1.000
34	3	362.167	18.167	1.000	1.464	0.683	0.857
35	5	461.900	18.700	1.000	1.553	0.644	0.909
36	6	500.000	18.500	1.000	1.500	0.667	1.000
37	2	598.000	17.500	1.000	2.000	0.500	1.000
38	3	879.833	18.167	1.000	1.464	0.683	0.857
39	3	979.833	18.167	1.000	1.464	0.683	0.857
40	2	65.500	19.000	1.000	2.000	0.500	1.000
41	1	535.500	18.500	1.000	1.000	1.000	1.000
42	3	797.167	18.833	1.000	1.464	0.683	0.857
43	7	714.357	20.071	0.718	2.731	0.366	0.824
44	8	910.625	20.625	1.000	1.229	0.814	0.941
45	6	294.833	21.333	0.916	1.124	0.890	0.800
46	1	489.500	20.500	1.000	1.000	1.000	1.000
47	4	38.250	21.750	1.000	2.000	0.500	0.800
48	1	132.500	21.500	1.000	1.000	1.000	1.000
49	2	376.000	21.500	1.000	2.000	0.500	1.000
50	3	889.500	22.500	0.809	3.000	0.333	1.000
51	4	477.000	23.000	1.000	1.000	1.000	1.000
52	5	616.900	23.300	1.000	1.553	0.644	0.909
53	9	652.500	24.500	1.000	1.000	1.000	1.000
54	4	112.000	25.000	1.000	1.000	1.000	1.000
55	10	385.000	25.300	1.000	1.327	0.753	0.909
56	4	963.000	25.000	1.000	1.000	1.000	1.000
57	3	1002.833	24.833	1.000	1.464	0.683	0.857
58	5	684.100	26.300	1.000	1.553	0.644	0.909
59	14	778.071	27.214	0.911	1.563	0.640	0.848
60	10	972.600	26.300	0.887	1.690	0.592	0.833
61	5	990.900	25.900	0.764	2.610	0.383	0.769
62	1	1013.500	25.500	1.000	1.000	1.000	1.000
63	1	348.500	26.500	1.000	1.000	1.000	1.000
64	4	705.250	26.750	1.000	2.000	0.500	0.800
65	3	741.167	26.833	1.000	1.464	0.683	0.857
66	1	982.500	26.500	1.000	1.000	1.000	1.000
67	2	88.000	27.500	1.000	2.000	0.500	1.000
68	1	217.500	27.500	1.000	1.000	1.000	1.000
69	1	554.500	27.500	1.000	1.000	1.000	1.000
70	8	674.375	28.375	1.000	1.229	0.814	0.941
71	4	123.000	29.000	1.000	1.000	1.000	1.000
72	6	467.000	29.500	1.000	1.500	0.667	1.000
73	1	552.500	28.500	1.000	1.000	1.000	1.000
74	3	864.167	29.167	1.000	1.464	0.683	0.857
75	1	103.500	29.500	1.000	1.000	1.000	1.000
76	2	179.000	29.500	1.000	2.000	0.500	1.000
77	3	169.167	30.833	1.000	1.464	0.683	0.857
78	3	306.167	30.833	1.000	1.464	0.683	0.857
79	3	412.500	31.500	0.809	3.000	0.333	1.000
80	1	440.500	30.500	1.000	1.000	1.000	1.000
81	4	485.000	31.500	0.857	2.031	0.492	0.800
82	2	495.500	31.000	1.000	2.000	0.500	1.000
83	1	28.500	31.500	1.000	1.000	1.000	1.000
84	10	151.500	33.000	1.000	1.551	0.645	0.909
85	1	227.500	31.500	1.000	1.000	1.000	1.000
86	1	373.500	31.500	1.000	1.000	1.000	1.000
87	4	767.000	32.000	1.000	1.000	1.000	1.000
88	1	942.500	31.500	1.000	1.000	1.000	1.000
89	1	475.500	32.500	1.000	1.000	1.000	1.000
90	9	562.056	33.389	1.000	1.817	0.550	0.857
91	2	140.500	34.000	1.000	2.000	0.500	1.000
