 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	100.500	10.500	1.000	1.000	1.000	1.000
2	5	152.300	12.100	0.674	2.188	0.457	0.769
3	1	160.500	10.500	1.000	1.000	1.000	1.000
4	2	239.000	10.500	1.000	2.000	0.500	1.000
5	1	256.500	10.500	1.000	1.000	1.000	1.000
6	4	283.000	11.000	1.000	1.000	1.000	1.000
7	3	321.167	10.833	1.000	1.464	0.683	0.857
8	2	351.000	10.500	1.000	2.000	0.500	1.000
9	17	393.618	11.912	1.000	1.263	0.792	0.919
10	3	406.500	10.500	0.967	3.000	0.333	1.000
11	14	416.643	11.429	1.000	1.662	0.602	0.966
12	4	438.000	10.500	0.740	4.000	0.250	1.000
13	6	464.167	11.833	0.916	1.593	0.628	0.857
14	13	511.346	11.346	0.779	2.286	0.437	0.867
15	5	535.300	11.100	1.000	1.553	0.644	0.909
16	5	561.700	10.900	1.000	1.553	0.644	0.909
17	4	579.000	11.000	1.000	1.000	1.000	1.000
18	2	601.000	10.500	1.000	2.000	0.500	1.000
19	4	623.000	11.000	1.000	1.000	1.000	1.000
20	1	759.500	10.500	1.000	1.000	1.000	1.000
21	4	540.250	12.250	0.857	2.000	0.500	0.800
22	10	768.500	12.700	1.000	1.236	0.809	0.909
23	2	25.500	13.000	1.000	2.000	0.500	1.000
24	4	67.000	13.000	1.000	1.000	1.000	1.000
25	4	446.000	13.000	1.000	1.000	1.000	1.000
26	10	469.000	13.500	1.000	1.551	0.645	0.909
27	12	567.333	13.917	0.539	3.605	0.277	0.706
28	1	301.500	13.500	1.000	1.000	1.000	1.000
29	5	544.700	13.900	1.000	1.553	0.644	0.909
30	4	406.000	15.000	1.000	1.000	1.000	1.000
31	6	521.000	15.000	0.916	2.082	0.480	0.857
32	4	592.500	15.250	1.000	1.468	0.681	0.800
33	5	670.900	15.300	1.000	1.553	0.644	0.909
34	5	994.900	16.700	1.000	1.553	0.644	0.909
35	2	332.000	16.500	1.000	2.000	0.500	1.000
36	13	456.038	17.731	0.846	2.231	0.448	0.839
37	11	647.318	18.045	0.976	1.450	0.689	0.846
38	1	861.500	16.500	1.000	1.000	1.000	1.000
39	2	947.500	17.000	1.000	2.000	0.500	1.000
40	3	311.833	18.167	1.000	1.464	0.683	0.857
41	7	480.643	17.929	0.718	2.731	0.366	0.824
42	4	505.500	18.000	1.000	2.031	0.492	0.800
43	6	680.000	18.500	1.000	1.500	0.667	1.000
44	4	1010.000	18.000	1.000	1.000	1.000	1.000
45	2	33.500	19.000	1.000	2.000	0.500	1.000
46	2	85.500	19.000	1.000	2.000	0.500	1.000
47	7	435.500	19.214	1.000	1.069	0.936	0.875
48	4	559.000	19.500	0.857	2.031	0.492	0.800
49	1	750.500	18.500	1.000	1.000	1.000	1.000
50	5	236.700	19.900	1.000	1.553	0.644	0.909
51	2	411.000	19.500	1.000	2.000	0.500	1.000
52	17	417.206	21.088	0.763	2.582	0.387	0.829
53	9	702.944	20.833	1.000	1.536	0.651	0.857
54	5	739.500	20.500	0.873	1.000	1.000	0.714
55	6	352.500	21.000	1.000	1.500	0.667	1.000
56	12	539.333	21.417	1.000	1.579	0.633	0.889
57	12	399.000	23.000	1.000	1.000	1.000	0.857
58	4	490.500	22.000	1.000	2.031	0.492	0.800
59	8	301.750	23.625	1.000	1.939	0.516	0.842
60	13	370.115	23.885	1.000	1.159	0.863	0.897
61	1	390.500	22.500	1.000	1.000	1.000	1.000
62	11	468.227	22.955	0.741	2.858	0.350	0.957
63	4	497.000	23.000	1.000	1.000	1.000	1.000
64	12	519.750	23.417	0.471	4.212	0.237	0.727
65	3	758.833	22.833	1.000	1.464	0.683	0.857
66	4	822.000	23.000	1.000	1.000	1.000	1.000
67	15	549.633	25.433	0.723	2.482	0.403	0.750
68	6	569.333	24.333	1.000	1.291	0.775	0.800
69	2	228.000	25.500	1.000	2.000	0.500	1.000
70	8	379.375	26.375	1.000	1.229	0.814	0.941
71	16	408.000	27.500	1.000	1.209	0.827	0.889
72	7	593.929	26.357	0.898	1.387	0.721	0.737
73	4	868.000	26.500	0.857	2.031	0.492	0.800
74	2	1001.000	25.500	1.000	2.000	0.500	1.000
75	1	112.500	26.500	1.000	1.000	1.000	1.000
76	16	457.250	27.750	0.419	4.848	0.206	0.727
77	8	478.500	27.000	0.820	2.392	0.418	0.889
78	10	531.700	27.900	0.982	1.587	0.630	0.800
79	4	92.000	28.000	1.000	1.000	1.000	1.000
80	18	357.389	29.444	1.000	1.257	0.795	0.857
81	7	505.786	28.071	1.000	1.936	0.517	0.933
82	1	1013.500	27.500	1.000	1.000	1.000	1.000
83	11	417.045	30.318	0.976	1.450	0.689	0.846
84	16	439.250	29.938	1.000	1.234	0.810	0.889
85	11	486.227	29.591	0.976	1.892	0.528	0.880
86	1	734.500	28.500	1.000	1.000	1.000	1.000
87	5	747.300	29.100	1.000	1.553	0.644	0.909
88	8	813.250	29.875	0.914	1.605	0.623	0.800
89	4	274.000	30.000	1.000	1.000	1.000	1.000
90	2	292.500	30.000	1.000	2.000	0.500	1.000
91	4	725.000	30.000	1.000	1.000	1.000	1.000
92	9	803.389	31.167	1.000	1.340	0.746	0.857
93	1	200.500	30.500	1.000	1.000	1.000	1.000
94	3	236.833	30.833	1.000	1.464	0.683	0.857
95	2	388.500	31.000	1.000	2.000	0.500	1.000
96	14	540.000	31.429	0.911	1.723	0.580	0.875
97	2	630.500	31.000	1.000	2.000	0.500	1.000
98	7	377.500	32.500	1.000	1.596	0.626	0.875
99	8	398.375	32.625	1.000	1.229	0.814	0.941
100	8	467.375	32.625	1.000	1.229	0.814	0.941
101	5	516.300	32.100	1.000	1.553	0.644	0.909
102	2	840.500	32.000	1.000	2.000	0.500	1.000
103	1	19.500	32.500	1.000	1.000	1.000	1.000
104	10	319.700	34.000	1.000	1.327	0.753	0.909
105	15	366.633	34.367	0.942	1.472	0.679	0.789
106	1	447.500	32.500	1.000	1.000	1.000	1.000
107	10	301.500	35.000	1.000	1.551	0.645	0.909
108	16	526.625	35.312	0.927	1.678	0.596	0.865
109	15	549.167	34.567	0.898	1.869	0.535	0.909
110	2	823.000	33.500	1.000	2.000	0.500	1.000
111	1	993.500	33.500	1.000	1.000	1.000	1.000
112	12	64.917	36.250	1.000	1.281	0.780	0.857
113	5	227.100	35.300	1.000	1.553	0.644	0.909
114	6	500.000	35.000	0.916	2.082	0.480	0.857
115	4	692.000	35.000	1.000	1.000	1.000	1.000
116	14	111.786	37.214	0.811	2.255	0.443	0.778
117	11	246.409	37.136	1.000	1.372	0.729	0.957
118	4	595.000	36.000	1.000	1.000	1.000	1.000
119	1	74.500	36.500	1.000	1.000	1.000	1.000
120	9	88.722	37.056	0.832	2.386	0.419	0.947
121	1	190.500	36.500	1.000	1.000	1.000	1.000
122	5	348.300	37.100	1.000	1.553	0.644	0.909
123	1	432.500	36.500	1.000	1.000	1.000	1.000
124	19	457.816	37.500	0.745	2.646	0.378	0.905
125	6	479.500	37.000	1.000	1.500	0.667	1.000
126	12	508.167	38.417	0.851	1.711	0.584	0.828
127	3	959.833	36.833	1.000	1.464	0.683	0.857
128	6	39.667	38.333	1.000	1.291	0.775	0.800
129	6	310.833	39.000	0.809	1.809	0.553	0.857
130	5	613.500	38.500	0.873	1.000	1.000	0.714
131	8	11.375	39.625	1.000	1.229	0.814	0.941
132	13	357.269	40.269	0.922	1.420	0.704	0.812
133	4	407.000	39.000	1.000	1.000	1.000	1.000
134	12	488.167	40.167	0.851	1.389	0.720	0.774
135	11	535.773	39.409	0.887	1.892	0.528	0.880
136	10	559.000	39.500	1.000	1.551	0.645	0.909
137	9	795.167	39.611	1.000	1.340	0.746	0.857
138	2	888.500	39.000	1.000	2.000	0.500	1.000
139	9	418.722	40.056	0.832	2.386	0.419	0.947
140	3	441.167	40.833	1.000	1.464	0.683	0.857
141	4	647.000	41.000	1.000	1.000	1.000	1.000
142	6	903.333	41.667	1.000	1.291	0.775	0.800
143	2	31.500	42.000	1.000	2.000	0.500	1.000
144	1	141.500	41.500	1.000	1.000	1.000	1.000
145	8	543.875	42.250	1.000	1.605	0.623	0.800
146	2	684.000	41.500	1.000	2.000	0.500	1.000
147	3	102.167	43.167	1.000	1.464	0.683	0.857
148	2	275.500	43.000	1.000	2.000	0.500	1.000
149	9	302.389	43.833	1.000	1.340	0.746	0.857
150	4	387.000	43.000	1.000	1.000	1.000	1.000
151	11	498.591	43.682	0.976	1.772	0.564	0.846
152	5	520.300	43.100	1.000	1.553	0.644	0.909
153	10	564.700	43.500	1.000	1.236	0.809	0.909
154	2	829.500	43.000	1.000	2.000	0.500	1.000
155	5	339.700	43.900	1.000	1.553	0.644	0.909
156	5	450.500	44.500	0.873	1.000	1.000	0.714
157	2	713.000	43.500	1.000	2.000	0.500	1.000
158	4	819.500	43.750	1.000	1.468	0.681	0.800
159	9	31.389	46.167	1.000	1.340	0.746	0.857
160	9	114.056	45.833	1.000	1.536	0.651	0.857
161	9	427.389	46.167	1.000	1.340	0.746	0.857
162	4	477.000	45.000	1.000	1.000	1.000	1.000
163	14	527.857	45.643	0.911	1.332	0.751	0.848
164	10	974.700	45.500	1.000	1.236	0.809	0.909
165	7	54.786	47.071	0.800	1.668	0.600	0.778
166	1	187.500	45.500	1.000	1.000	1.000	1.000
167	8	349.375	46.625	1.000	1.229	0.814	0.941
168	9	66.167	47.611	1.000	1.340	0.746	0.857
169	5	92.700	46.900	1.000	1.553	0.644	0.909
170	1	132.500	46.500	1.000	1.000	1.000	1.000
171	2	172.000	46.500	1.000	2.000	0.500	1.000
172	1	41.500	47.500	1.000	1.000	1.000	1.000
173	5	88.900	48.300	1.000	1.553	0.644	0.909
174	7	484.786	48.071	1.000	1.936	0.517	0.933
175	11	508.955	48.136	0.609	3.615	0.277	0.880
176	14	537.500	49.214	1.000	1.388	0.720	0.824
177	1	264.500	48.500	1.000	1.000	1.000	1.000
178	8	360.375	49.375	1.000	1.229	0.814	0.941
179	17	417.088	50.324	0.883	2.120	0.472	0.791
180	5	462.300	49.100	1.000	1.553	0.644	0.909
181	3	578.833	49.167	1.000	1.464	0.683	0.857
182	2	734.000	48.500	1.000	2.000	0.500	1.000
183	1	1003.500	48.500	1.000	1.000	1.000	1.000
184	1	253.500	49.500	1.000	1.000	1.000	1.000
185	3	440.500	49.500	0.967	3.000	0.333	1.000
186	13	472.115	51.115	1.000	1.159	0.863	0.897
187	3	768.167	49.833	1.000	1.464	0.683	0.857
188	1	11.500	50.500	1.000	1.000	1.000	1.000
189	3	206.167	50.833	1.000	1.464	0.683	0.857
190	10	493.000	51.500	1.000	1.551	0.645	0.909
191	15	518.033	51.833	0.869	1.802	0.555	0.811
192	2	847.500	51.000	1.000	2.000	0.500	1.000
193	1	910.500	50.500	1.000	1.000	1.000	1.000
194	2	917.500	51.000	1.000	2.000	0.500	1.000
195	6	559.500	52.000	1.000	1.500	0.667	1.000
196	12	569.083	53.500	0.851	1.699	0.588	0.800
197	6	901.000	52.500	1.000	1.500	0.667	1.000
198	3	140.833	52.833	1.000	1.464	0.683	0.857
199	10	298.000	53.500	1.000	1.551	0.645	0.909
200	7	371.500	53.500	1.000	1.596	0.626	0.875
201	1	544.500	52.500	1.000	1.000	1.000	1.000
202	8	451.000	54.000	1.000	2.000	0.500	1.000
203	1	948.500	53.500	1.000	1.000	1.000	1.000
204	4	324.000	55.000	1.000	1.000	1.000	1.000
205	12	430.667	55.417	0.967	1.579	0.633	0.889
206	1	502.500	54.500	1.000	1.000	1.000	1.000
207	10	527.300	55.500	1.000	1.236	0.809	0.909
208	2	759.000	54.500	1.000	2.000	0.500	1.000
209	2	49.500	56.000	1.000	2.000	0.500	1.000
210	10	58.000	56.500	1.000	1.551	0.645	0.909
211	1	313.500	55.500	1.000	1.000	1.000	1.000
212	13	481.500	56.500	1.000	1.735	0.576	0.929
213	4	115.000	57.000	1.000	1.000	1.000	1.000
214	4	151.000	57.000	1.000	1.000	1.000	1.000
215	11	15.591	58.864	1.000	1.372	0.729	0.957
216	1	37.500	57.500	1.000	1.000	1.000	1.000
217	5	363.300	57.900	1.000	1.553	0.644	0.909
218	7	440.500	58.500	1.000	1.596	0.626	0.875
219	6	461.000	58.167	0.916	1.809	0.553	0.857
220	12	512.833	58.750	0.781	2.122	0.471	0.828
221	1	786.500	57.500	1.000	1.000	1.000	1.000
222	10	412.000	59.500	1.000	1.551	0.645	0.909
223	4	749.000	59.000	1.000	1.000	1.000	1.000
224	8	891.625	59.625	1.000	1.229	0.814	0.941
225	5	909.100	59.700	1.000	1.553	0.644	0.909
226	3	25.167	60.167	1.000	1.464	0.683	0.857
227	8	65.750	60.750	0.914	1.416	0.706	0.800
228	3	127.500	60.500	0.967	3.000	0.333	1.000
229	3	253.500	61.500	0.809	3.000	0.333	1.000
230	7	377.786	60.929	1.000	1.936	0.517	0.933
231	4	422.000	61.000	1.000	1.000	1.000	1.000
232	14	472.214	61.929	0.993	1.563	0.640	0.848
233	5	520.300	61.700	0.873	2.308	0.433	0.769
234	3	291.167	61.833	1.000	1.464	0.683	0.857
235	5	497.700	61.900	1.000	1.553	0.644	0.909
236	5	179.900	63.300	1.000	1.553	0.644	0.909
237	1	342.500	62.500	1.000	1.000	1.000	1.000
238	15	404.100	64.433	1.000	1.295	0.772	0.857
