 	Area	XM	YM	Circ.	AR	Round	Solidity
1	2	81.000	10.500	1.000	2.000	0.500	1.000
2	3	149.500	10.500	0.967	3.000	0.333	1.000
3	5	159.700	10.900	1.000	1.553	0.644	0.909
4	1	172.500	10.500	1.000	1.000	1.000	1.000
5	2	214.000	10.500	1.000	2.000	0.500	1.000
6	2	235.000	10.500	1.000	2.000	0.500	1.000
7	1	301.500	10.500	1.000	1.000	1.000	1.000
8	4	336.000	10.500	0.740	4.000	0.250	1.000
9	3	368.167	10.833	1.000	1.464	0.683	0.857
10	13	380.577	12.346	0.817	2.583	0.387	0.765
11	9	448.500	11.500	1.000	1.000	1.000	1.000
12	11	458.591	11.136	0.887	2.025	0.494	0.846
13	4	520.500	10.750	1.000	1.468	0.681	0.800
14	1	556.500	10.500	1.000	1.000	1.000	1.000
15	3	562.500	10.500	0.967	3.000	0.333	1.000
16	3	573.500	10.500	0.967	3.000	0.333	1.000
17	3	617.500	10.500	0.967	3.000	0.333	1.000
18	2	694.500	11.000	1.000	2.000	0.500	1.000
19	3	833.833	11.167	1.000	1.464	0.683	0.857
20	3	960.500	10.500	0.967	3.000	0.333	1.000
21	2	973.000	10.500	1.000	2.000	0.500	1.000
22	3	977.500	10.500	0.967	3.000	0.333	1.000
23	8	315.000	12.500	1.000	1.195	0.837	0.800
24	3	755.833	11.833	1.000	1.464	0.683	0.857
25	2	765.500	12.000	1.000	2.000	0.500	1.000
26	2	202.000	13.500	1.000	2.000	0.500	1.000
27	9	510.722	14.944	0.884	1.158	0.864	0.750
28	3	607.500	14.500	0.809	3.000	0.333	1.000
29	11	1012.682	15.409	0.887	1.772	0.564	0.846
30	6	56.500	15.000	1.000	1.500	0.667	1.000
31	13	393.192	16.192	0.922	1.674	0.597	0.812
32	1	425.500	14.500	1.000	1.000	1.000	1.000
33	1	625.500	14.500	1.000	1.000	1.000	1.000
34	4	781.000	15.000	1.000	1.000	1.000	1.000
35	6	995.667	15.333	1.000	1.291	0.775	0.800
36	4	11.750	16.500	0.857	1.468	0.681	0.800
37	3	224.500	16.167	0.754	2.702	0.370	0.667
38	1	263.500	15.500	1.000	1.000	1.000	1.000
39	2	412.000	15.500	1.000	2.000	0.500	1.000
40	2	527.500	16.000	1.000	2.000	0.500	1.000
41	12	462.417	18.917	0.883	1.610	0.621	0.889
42	10	537.400	17.800	0.776	2.521	0.397	0.769
43	6	703.333	17.667	1.000	1.291	0.775	0.800
44	4	871.000	17.000	1.000	1.000	1.000	1.000
45	11	881.045	17.682	0.976	1.450	0.689	0.846
46	9	500.500	18.500	1.000	1.000	1.000	1.000
47	2	579.500	18.000	1.000	2.000	0.500	1.000
48	15	715.167	19.567	0.942	1.914	0.522	0.833
49	6	104.667	18.833	0.916	2.237	0.447	0.857
50	2	123.500	19.000	1.000	2.000	0.500	1.000
51	5	911.100	19.700	1.000	1.553	0.644	0.909
52	6	328.333	20.333	1.000	1.291	0.775	0.800
53	1	771.500	19.500	1.000	1.000	1.000	1.000
54	6	188.833	22.000	0.809	1.809	0.553	0.857
55	2	953.000	20.500	1.000	2.000	0.500	1.000
56	3	694.833	21.833	1.000	1.464	0.683	0.857
57	7	77.643	23.786	1.000	1.380	0.725	0.875
58	3	617.833	23.167	1.000	1.464	0.683	0.857
59	5	200.300	23.900	1.000	1.553	0.644	0.909
60	1	808.500	23.500	1.000	1.000	1.000	1.000
61	11	998.227	24.682	0.976	1.619	0.618	0.846
62	3	114.500	24.500	0.967	3.000	0.333	1.000
63	10	653.800	25.300	1.000	1.559	0.641	0.909
64	8	734.875	26.250	0.914	1.435	0.697	0.842
65	8	1006.000	25.500	1.000	1.195	0.837	0.800
66	4	385.000	26.000	1.000	1.000	1.000	1.000
67	2	593.000	25.500	1.000	2.000	0.500	1.000
68	6	874.667	26.333	1.000	1.291	0.775	0.800
69	5	962.700	25.900	1.000	1.553	0.644	0.909
70	4	35.500	27.250	1.000	1.468	0.681	0.800
71	4	570.000	27.500	0.857	2.031	0.492	0.800
72	9	86.833	28.611	1.000	1.340	0.746	0.857
73	4	359.750	28.500	0.857	1.468	0.681	0.800
74	4	106.500	29.250	1.000	1.468	0.681	0.800
75	7	123.500	29.214	1.000	1.069	0.936	0.875
76	2	132.000	28.500	1.000	2.000	0.500	1.000
77	1	442.500	28.500	1.000	1.000	1.000	1.000
78	8	866.000	29.500	1.000	1.195	0.837	0.800
79	8	486.500	31.000	0.914	1.195	0.837	0.800
80	5	727.700	29.900	1.000	1.553	0.644	0.909
81	1	779.500	29.500	1.000	1.000	1.000	1.000
82	6	77.500	31.000	1.000	1.500	0.667	1.000
83	2	210.500	32.000	1.000	2.000	0.500	1.000
84	8	561.625	32.375	1.000	1.229	0.814	0.941
85	1	911.500	31.500	1.000	1.000	1.000	1.000
86	2	141.500	33.000	1.000	2.000	0.500	1.000
87	10	424.000	34.000	0.982	1.316	0.760	0.769
88	6	474.500	33.000	1.000	1.500	0.667	1.000
89	6	505.500	33.000	1.000	1.500	0.667	1.000
90	1	759.500	32.500	1.000	1.000	1.000	1.000
91	1	255.500	33.500	1.000	1.000	1.000	1.000
92	2	590.500	34.000	1.000	2.000	0.500	1.000
93	16	704.750	35.312	0.857	1.706	0.586	0.821
94	6	933.000	34.500	1.000	1.500	0.667	1.000
95	5	20.500	35.500	0.873	1.000	1.000	0.714
96	2	414.000	34.500	1.000	2.000	0.500	1.000
97	3	678.833	35.167	1.000	1.464	0.683	0.857
98	7	998.214	35.071	0.943	1.936	0.517	0.933
99	2	304.500	36.000	1.000	2.000	0.500	1.000
100	6	217.667	37.333	1.000	1.291	0.775	0.800
101	4	348.000	37.000	1.000	1.000	1.000	1.000
102	1	528.500	36.500	1.000	1.000	1.000	1.000
103	6	538.333	37.667	1.000	1.291	0.775	0.800
104	7	249.786	38.500	1.000	1.069	0.936	0.875
105	9	493.611	39.167	1.000	1.340	0.746	0.857
106	10	715.500	39.000	1.000	1.551	0.645	0.909
107	6	899.500	38.000	1.000	1.500	0.667	1.000
108	8	736.625	39.375	1.000	1.229	0.814	0.941
109	6	85.000	41.000	0.809	2.082	0.480	0.857
110	2	107.000	39.500	1.000	2.000	0.500	1.000
111	7	115.500	40.786	1.000	1.069	0.936	0.875
112	4	453.000	40.000	1.000	1.000	1.000	1.000
113	8	329.375	41.625	1.000	1.229	0.814	0.941
114	3	556.833	41.167	1.000	1.464	0.683	0.857
115	8	801.000	42.000	0.785	1.624	0.616	0.727
116	8	810.125	41.750	0.914	1.435	0.697	0.842
117	1	859.500	40.500	1.000	1.000	1.000	1.000
118	6	192.000	42.500	1.000	1.500	0.667	1.000
119	2	359.000	41.500	1.000	2.000	0.500	1.000
120	2	584.500	42.000	1.000	2.000	0.500	1.000
121	1	73.500	42.500	1.000	1.000	1.000	1.000
122	3	388.500	43.500	0.809	3.000	0.333	1.000
123	1	574.500	42.500	1.000	1.000	1.000	1.000
124	4	619.000	43.000	1.000	1.000	1.000	1.000
125	13	631.885	43.269	0.779	2.583	0.387	0.839
126	4	760.250	43.500	0.857	1.468	0.681	0.800
127	9	26.167	44.611	1.000	1.340	0.746	0.857
128	2	62.000	43.500	1.000	2.000	0.500	1.000
129	4	420.000	44.000	1.000	1.000	1.000	1.000
130	6	818.333	44.333	1.000	1.291	0.775	0.800
131	5	954.900	44.700	1.000	1.553	0.644	0.909
132	13	506.808	45.500	0.956	1.551	0.645	0.929
133	12	641.500	46.000	1.000	1.333	0.750	1.000
134	3	995.833	44.833	1.000	1.464	0.683	0.857
135	7	777.500	46.786	1.000	1.069	0.936	0.875
136	2	965.000	45.500	1.000	2.000	0.500	1.000
137	2	93.000	46.500	1.000	2.000	0.500	1.000
138	1	536.500	46.500	1.000	1.000	1.000	1.000
139	4	201.000	48.000	1.000	1.000	1.000	1.000
140	5	652.300	48.100	1.000	1.553	0.644	0.909
141	1	896.500	47.500	1.000	1.000	1.000	1.000
142	10	78.300	51.000	1.000	1.327	0.753	0.909
143	6	248.500	50.000	1.000	1.500	0.667	1.000
144	8	495.625	50.375	1.000	1.229	0.814	0.941
145	8	695.875	51.500	0.740	2.232	0.448	0.889
146	3	861.833	50.167	1.000	1.464	0.683	0.857
147	12	1002.000	51.000	1.000	1.000	1.000	0.857
148	10	19.000	52.000	0.982	1.316	0.760	0.769
149	2	427.500	51.000	1.000	2.000	0.500	1.000
150	2	436.000	50.500	1.000	2.000	0.500	1.000
151	5	804.900	51.300	1.000	1.553	0.644	0.909
152	4	987.750	51.500	0.857	1.468	0.681	0.800
153	2	11.000	51.500	1.000	2.000	0.500	1.000
154	1	52.500	51.500	1.000	1.000	1.000	1.000
155	7	100.500	53.786	1.000	1.069	0.936	0.875
156	10	308.700	53.500	1.000	1.236	0.809	0.909
157	5	352.900	53.700	1.000	1.553	0.644	0.909
158	3	633.500	52.500	0.967	3.000	0.333	1.000
159	9	88.167	55.056	1.000	1.536	0.651	0.857
160	1	116.500	53.500	1.000	1.000	1.000	1.000
161	1	992.500	53.500	1.000	1.000	1.000	1.000
162	1	530.500	54.500	1.000	1.000	1.000	1.000
163	9	540.389	55.833	1.000	1.340	0.746	0.857
164	22	551.818	57.955	0.681	2.588	0.386	0.786
165	1	452.500	55.500	1.000	1.000	1.000	1.000
166	7	514.071	57.214	0.943	1.936	0.517	0.933
167	4	716.000	56.000	1.000	1.000	1.000	1.000
168	1	29.500	56.500	1.000	1.000	1.000	1.000
169	2	208.500	57.000	1.000	2.000	0.500	1.000
170	8	657.250	57.250	0.914	1.416	0.706	0.800
171	10	775.500	57.000	0.925	2.500	0.400	1.000
172	2	849.000	56.500	1.000	2.000	0.500	1.000
173	1	164.500	57.500	1.000	1.000	1.000	1.000
174	2	523.000	58.500	1.000	2.000	0.500	1.000
175	1	290.500	59.500	1.000	1.000	1.000	1.000
176	2	963.000	59.500	1.000	2.000	0.500	1.000
177	3	107.167	61.167	1.000	1.464	0.683	0.857
178	2	573.000	60.500	1.000	2.000	0.500	1.000
179	7	984.500	61.214	1.000	1.069	0.936	0.875
180	14	1006.643	61.571	1.000	1.662	0.602	0.966
181	4	96.000	63.000	1.000	1.000	1.000	1.000
182	3	539.167	63.167	1.000	1.464	0.683	0.857
183	13	635.808	63.500	0.956	1.551	0.645	0.929
184	11	332.227	64.318	0.976	1.619	0.618	0.846
185	4	342.000	64.000	1.000	1.000	1.000	1.000
186	10	36.200	65.700	1.000	1.559	0.641	0.909
187	1	275.500	64.500	1.000	1.000	1.000	1.000
188	3	519.500	65.500	0.809	3.000	0.333	1.000
189	3	764.167	64.833	1.000	1.464	0.683	0.857
190	1	863.500	64.500	1.000	1.000	1.000	1.000
191	11	872.409	65.318	0.976	1.772	0.564	0.846
192	8	141.625	66.625	1.000	1.229	0.814	0.941
193	9	410.500	66.500	1.000	1.000	1.000	1.000
194	18	529.167	67.500	1.000	1.248	0.801	0.947
