 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	129.500	10.500	0.967	3.000	0.333	1.000
2	11	208.318	12.409	0.887	1.772	0.564	0.846
3	6	217.500	11.000	1.000	1.500	0.667	1.000
4	2	384.000	10.500	1.000	2.000	0.500	1.000
5	1	399.500	10.500	1.000	1.000	1.000	1.000
6	16	515.125	11.750	0.857	1.432	0.698	0.821
7	3	568.500	10.500	0.967	3.000	0.333	1.000
8	2	672.000	10.500	1.000	2.000	0.500	1.000
9	2	734.000	10.500	1.000	2.000	0.500	1.000
10	12	795.000	11.167	0.781	1.829	0.547	0.857
11	1	826.500	10.500	1.000	1.000	1.000	1.000
12	2	854.000	10.500	1.000	2.000	0.500	1.000
13	3	866.500	10.500	0.967	3.000	0.333	1.000
14	1	881.500	10.500	1.000	1.000	1.000	1.000
15	3	915.500	10.500	0.967	3.000	0.333	1.000
16	6	996.000	10.833	0.916	1.809	0.553	0.857
17	3	1012.500	11.500	0.809	3.000	0.333	1.000
18	20	627.600	13.550	1.000	1.083	0.923	0.889
19	4	647.000	12.000	1.000	1.000	1.000	1.000
20	5	613.300	13.100	1.000	1.553	0.644	0.909
21	6	254.667	14.667	1.000	1.291	0.775	0.800
22	4	597.000	14.000	1.000	1.000	1.000	1.000
23	4	190.000	15.000	1.000	1.000	1.000	1.000
24	2	266.000	14.500	1.000	2.000	0.500	1.000
25	3	283.500	14.500	0.967	3.000	0.333	1.000
26	4	346.000	15.000	1.000	1.000	1.000	1.000
27	11	946.500	15.500	0.976	1.469	0.681	0.846
28	2	288.000	15.500	1.000	2.000	0.500	1.000
29	2	743.500	16.000	1.000	2.000	0.500	1.000
30	5	291.700	16.900	1.000	1.553	0.644	0.909
31	1	366.500	16.500	1.000	1.000	1.000	1.000
32	1	723.500	16.500	1.000	1.000	1.000	1.000
33	1	940.500	16.500	1.000	1.000	1.000	1.000
34	2	339.000	17.500	1.000	2.000	0.500	1.000
35	2	922.000	17.500	1.000	2.000	0.500	1.000
36	2	17.500	19.000	1.000	2.000	0.500	1.000
37	1	94.500	18.500	1.000	1.000	1.000	1.000
38	5	827.700	19.100	1.000	1.553	0.644	0.909
39	4	226.250	20.500	0.857	1.468	0.681	0.800
40	9	532.389	21.167	1.000	1.340	0.746	0.857
41	5	560.300	19.900	1.000	1.553	0.644	0.909
42	9	603.944	20.389	1.000	1.817	0.550	0.857
43	1	159.500	20.500	1.000	1.000	1.000	1.000
44	11	479.318	21.955	0.976	1.450	0.689	0.846
45	2	143.500	22.000	1.000	2.000	0.500	1.000
46	1	411.500	21.500	1.000	1.000	1.000	1.000
47	1	211.500	22.500	1.000	1.000	1.000	1.000
48	4	568.000	23.000	1.000	1.000	1.000	1.000
49	11	613.409	23.682	0.976	1.772	0.564	0.846
50	1	278.500	23.500	1.000	1.000	1.000	1.000
51	5	379.100	24.300	1.000	1.553	0.644	0.909
52	5	400.900	24.700	1.000	1.553	0.644	0.909
53	7	440.786	24.500	1.000	1.069	0.936	0.875
54	4	450.000	24.000	1.000	1.000	1.000	1.000
55	2	681.000	23.500	1.000	2.000	0.500	1.000
56	12	783.000	25.000	1.000	1.000	1.000	0.857
57	11	356.864	26.955	0.659	2.217	0.451	0.786
58	1	631.500	24.500	1.000	1.000	1.000	1.000
59	8	947.375	25.375	1.000	1.229	0.814	0.941
60	5	835.500	26.500	0.873	1.000	1.000	0.714
61	2	964.500	27.000	1.000	2.000	0.500	1.000
62	4	42.750	28.500	0.857	1.468	0.681	0.800
63	5	509.900	28.700	1.000	1.553	0.644	0.909
