 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	116.500	10.500	1.000	1.000	1.000	1.000
2	2	170.000	10.500	1.000	2.000	0.500	1.000
3	1	185.500	10.500	1.000	1.000	1.000	1.000
4	2	270.000	10.500	1.000	2.000	0.500	1.000
5	8	307.000	11.000	1.000	2.000	0.500	1.000
6	5	321.500	10.500	0.599	5.000	0.200	1.000
7	2	354.000	10.500	1.000	2.000	0.500	1.000
8	2	372.000	10.500	1.000	2.000	0.500	1.000
9	5	390.700	10.900	1.000	1.553	0.644	0.909
10	4	403.000	11.000	1.000	1.000	1.000	1.000
11	2	444.500	11.000	1.000	2.000	0.500	1.000
12	5	601.100	11.300	1.000	1.553	0.644	0.909
13	1	627.500	10.500	1.000	1.000	1.000	1.000
14	12	692.000	11.000	0.809	3.000	0.333	1.000
15	8	716.375	11.375	1.000	1.229	0.814	0.941
16	7	734.786	11.500	1.000	1.069	0.936	0.875
17	7	862.500	11.214	1.000	1.069	0.936	0.875
18	3	915.500	10.500	0.967	3.000	0.333	1.000
19	6	924.500	11.000	1.000	1.500	0.667	1.000
20	12	1002.750	12.083	1.000	1.281	0.780	0.857
21	14	1012.000	11.786	1.000	1.020	0.981	0.933
22	2	424.000	12.500	1.000	2.000	0.500	1.000
23	4	988.000	13.500	0.857	2.031	0.492	0.800
24	11	468.136	14.591	1.000	1.372	0.729	0.957
25	7	949.214	14.500	1.000	1.069	0.936	0.875
26	5	286.300	14.900	1.000	1.553	0.644	0.909
27	10	32.500	16.000	0.925	2.500	0.400	1.000
28	6	611.000	16.500	1.000	1.500	0.667	1.000
29	4	667.000	16.000	1.000	1.000	1.000	1.000
30	1	414.500	16.500	1.000	1.000	1.000	1.000
31	13	510.885	17.885	1.000	1.159	0.863	0.897
32	6	51.833	18.667	0.809	2.237	0.447	0.857
33	2	162.000	17.500	1.000	2.000	0.500	1.000
34	19	340.711	19.447	1.000	1.380	0.725	0.884
35	2	500.000	17.500	1.000	2.000	0.500	1.000
36	1	566.500	17.500	1.000	1.000	1.000	1.000
37	5	744.700	17.900	1.000	1.553	0.644	0.909
38	2	963.500	18.000	1.000	2.000	0.500	1.000
39	6	593.000	19.500	1.000	1.500	0.667	1.000
40	6	993.500	20.000	0.686	1.675	0.597	0.667
41	6	540.500	20.000	1.000	1.500	0.667	1.000
42	4	621.000	20.000	1.000	1.000	1.000	1.000
43	2	710.500	20.000	1.000	2.000	0.500	1.000
44	4	832.000	20.000	1.000	1.000	1.000	1.000
45	5	1008.300	20.100	1.000	1.553	0.644	0.909
46	3	60.833	20.833	1.000	1.464	0.683	0.857
47	2	324.000	20.500	1.000	2.000	0.500	1.000
48	1	930.500	20.500	1.000	1.000	1.000	1.000
49	8	1002.750	21.125	0.914	1.435	0.697	0.842
50	1	352.500	21.500	1.000	1.000	1.000	1.000
51	3	551.167	21.833	1.000	1.464	0.683	0.857
52	6	407.000	23.500	1.000	1.500	0.667	1.000
53	14	454.000	24.000	1.000	1.319	0.758	0.933
54	3	670.167	22.833	1.000	1.464	0.683	0.857
55	3	954.167	23.167	1.000	1.464	0.683	0.857
56	1	977.500	22.500	1.000	1.000	1.000	1.000
57	1	486.500	23.500	1.000	1.000	1.000	1.000
58	8	636.625	24.625	1.000	1.229	0.814	0.941
59	14	760.214	25.000	1.000	1.020	0.981	0.933
60	5	654.300	25.100	1.000	1.553	0.644	0.909
61	20	687.750	26.450	1.000	1.282	0.780	0.909
62	18	347.889	27.944	0.868	1.230	0.813	0.783
63	4	732.250	25.750	1.000	2.000	0.500	0.800
64	11	788.591	27.864	1.000	1.372	0.729	0.957
65	1	89.500	27.500	1.000	1.000	1.000	1.000
66	16	324.312	29.312	1.000	1.314	0.761	0.914
67	3	366.833	27.833	1.000	1.464	0.683	0.857
68	4	751.000	28.000	1.000	1.000	1.000	1.000
69	7	959.929	28.786	0.943	1.936	0.517	0.933
70	2	53.500	29.000	1.000	2.000	0.500	1.000
71	2	164.000	28.500	1.000	2.000	0.500	1.000
72	10	508.700	30.200	1.000	1.559	0.641	0.909
73	9	19.389	31.167	1.000	1.340	0.746	0.857
74	18	41.444	31.333	0.591	2.017	0.496	0.750
75	5	603.100	30.300	1.000	1.553	0.644	0.909
76	2	621.500	30.000	1.000	2.000	0.500	1.000
77	2	712.500	30.000	1.000	2.000	0.500	1.000
78	4	1000.000	30.000	1.000	1.000	1.000	1.000
79	9	723.833	31.833	0.884	1.638	0.610	0.750
80	2	1008.000	30.500	1.000	2.000	0.500	1.000
81	4	274.250	32.500	0.857	1.468	0.681	0.800
82	5	365.900	32.300	1.000	1.553	0.644	0.909
83	1	976.500	31.500	1.000	1.000	1.000	1.000
84	8	401.750	33.875	0.914	1.435	0.697	0.842
85	1	922.500	32.500	1.000	1.000	1.000	1.000
86	2	991.500	33.000	1.000	2.000	0.500	1.000
87	8	494.375	35.375	1.000	1.229	0.814	0.941
88	5	530.300	34.900	1.000	1.553	0.644	0.909
89	2	541.500	36.000	1.000	2.000	0.500	1.000
90	8	797.625	36.375	1.000	1.229	0.814	0.941
91	1	150.500	36.500	1.000	1.000	1.000	1.000
92	2	316.000	37.000	0.785	2.646	0.378	0.667
93	2	393.500	37.000	1.000	2.000	0.500	1.000
94	6	519.333	38.333	1.000	1.291	0.775	0.800
95	1	138.500	38.500	1.000	1.000	1.000	1.000
96	2	296.000	38.500	1.000	2.000	0.500	1.000
97	8	903.625	40.375	1.000	1.229	0.814	0.941
98	6	1005.500	40.000	1.000	1.500	0.667	1.000
99	21	168.405	43.024	1.000	1.465	0.683	0.857
100	14	354.214	42.571	0.993	1.437	0.696	0.824
101	1	460.500	40.500	1.000	1.000	1.000	1.000
102	10	630.300	41.800	1.000	1.559	0.641	0.909
103	2	653.000	40.500	1.000	2.000	0.500	1.000
104	3	758.833	43.167	1.000	1.464	0.683	0.857
105	2	926.500	43.000	1.000	2.000	0.500	1.000
106	6	308.000	45.000	0.809	2.082	0.480	0.857
107	3	943.500	44.500	0.809	3.000	0.333	1.000
108	7	989.071	45.643	0.647	2.731	0.366	0.824
109	2	384.500	45.000	1.000	2.000	0.500	1.000
110	12	468.417	46.667	0.967	1.579	0.633	0.889
111	10	496.200	45.800	0.982	1.241	0.806	0.800
112	1	597.500	44.500	1.000	1.000	1.000	1.000
113	5	707.300	44.900	1.000	1.553	0.644	0.909
114	5	958.300	45.900	1.000	1.553	0.644	0.909
115	4	777.000	47.000	1.000	1.000	1.000	1.000
116	5	826.100	47.700	1.000	1.553	0.644	0.909
117	5	933.900	47.300	1.000	1.553	0.644	0.909
118	8	134.750	48.125	0.710	2.589	0.386	0.842
119	6	330.000	49.000	0.809	2.082	0.480	0.857
120	5	512.700	48.100	1.000	1.553	0.644	0.909
121	5	605.500	48.500	0.873	1.000	1.000	0.714
122	1	690.500	47.500	1.000	1.000	1.000	1.000
123	3	186.167	49.167	1.000	1.464	0.683	0.857
124	1	278.500	48.500	1.000	1.000	1.000	1.000
125	3	917.167	49.167	1.000	1.464	0.683	0.857
126	6	996.000	48.833	0.916	1.809	0.553	0.857
127	8	1012.375	49.375	1.000	1.229	0.814	0.941
128	5	419.100	50.300	1.000	1.553	0.644	0.909
129	2	439.500	50.000	1.000	2.000	0.500	1.000
130	4	505.250	49.750	1.000	2.000	0.500	0.800
131	3	378.833	52.167	1.000	1.464	0.683	0.857
132	9	450.167	53.167	0.884	1.915	0.522	0.783
133	2	966.000	51.500	1.000	2.000	0.500	1.000
134	3	615.167	53.167	1.000	1.464	0.683	0.857
135	2	284.500	54.000	1.000	2.000	0.500	1.000
136	8	553.000	55.000	1.000	2.000	0.500	1.000
137	1	125.500	54.500	1.000	1.000	1.000	1.000
138	13	519.115	55.885	1.000	1.159	0.863	0.897
139	10	534.400	55.700	1.000	1.288	0.776	0.909
140	4	794.000	55.000	1.000	1.000	1.000	1.000
141	2	24.500	56.000	1.000	2.000	0.500	1.000
142	5	456.700	55.900	1.000	1.553	0.644	0.909
143	5	786.100	56.300	1.000	1.553	0.644	0.909
144	5	939.300	57.100	0.674	2.188	0.457	0.769
145	12	14.000	58.333	0.851	1.897	0.527	0.800
146	11	72.500	58.227	0.887	1.714	0.583	0.846
147	3	152.833	57.167	1.000	1.464	0.683	0.857
148	7	641.214	57.357	1.000	1.380	0.725	0.875
149	1	709.500	56.500	1.000	1.000	1.000	1.000
150	6	747.500	57.667	1.000	1.809	0.553	0.800
151	12	776.417	58.500	0.851	1.862	0.537	0.857
152	3	818.833	57.167	1.000	1.464	0.683	0.857
153	3	678.833	57.833	1.000	1.464	0.683	0.857
154	1	733.500	57.500	1.000	1.000	1.000	1.000
155	7	996.357	58.214	1.000	1.380	0.725	0.875
156	4	198.000	59.000	1.000	1.000	1.000	1.000
157	1	328.500	58.500	1.000	1.000	1.000	1.000
158	6	622.000	59.500	1.000	1.500	0.667	1.000
159	1	828.500	58.500	1.000	1.000	1.000	1.000
160	13	931.038	60.654	0.922	1.416	0.706	0.812
161	7	947.929	60.214	0.943	1.936	0.517	0.933
162	7	244.929	61.214	0.943	1.936	0.517	0.933
163	2	653.000	59.500	1.000	2.000	0.500	1.000
164	1	37.500	60.500	1.000	1.000	1.000	1.000
165	2	305.000	60.500	1.000	2.000	0.500	1.000
166	14	400.643	62.571	0.993	1.601	0.625	0.848
167	1	878.500	60.500	1.000	1.000	1.000	1.000
168	6	901.000	61.500	1.000	1.500	0.667	1.000
169	2	253.500	62.000	1.000	2.000	0.500	1.000
170	7	971.500	62.214	1.000	1.069	0.936	0.875
171	1	580.500	62.500	1.000	1.000	1.000	1.000
172	14	430.000	65.214	1.000	1.125	0.889	0.933
173	2	741.500	64.000	1.000	2.000	0.500	1.000
174	9	613.500	65.500	1.000	1.000	1.000	1.000
175	2	664.000	65.000	0.785	2.646	0.378	0.667
176	1	48.500	65.500	1.000	1.000	1.000	1.000
177	4	129.000	66.000	1.000	1.000	1.000	1.000
178	3	412.167	66.833	1.000	1.464	0.683	0.857
179	2	858.500	67.000	1.000	2.000	0.500	1.000
180	4	938.750	67.500	0.857	1.468	0.681	0.800
181	4	91.000	68.000	1.000	1.000	1.000	1.000
182	3	108.833	67.833	1.000	1.464	0.683	0.857
183	3	152.833	67.833	1.000	1.464	0.683	0.857
184	3	264.167	68.833	1.000	1.464	0.683	0.857
185	1	270.500	68.500	1.000	1.000	1.000	1.000
186	4	673.000	70.000	1.000	1.000	1.000	1.000
187	4	736.000	70.000	1.000	1.000	1.000	1.000
188	4	866.000	70.000	1.000	1.000	1.000	1.000
189	2	907.000	69.500	1.000	2.000	0.500	1.000
190	4	954.000	71.000	1.000	1.000	1.000	1.000
191	5	61.900	72.300	1.000	1.553	0.644	0.909
192	2	247.000	71.500	1.000	2.000	0.500	1.000
193	1	809.500	71.500	1.000	1.000	1.000	1.000
194	5	988.900	72.700	1.000	1.553	0.644	0.909
195	3	100.167	73.167	1.000	1.464	0.683	0.857
196	4	1013.000	73.000	1.000	1.000	1.000	1.000
197	8	398.375	74.375	1.000	1.229	0.814	0.941
198	3	540.167	74.167	1.000	1.464	0.683	0.857
199	1	277.500	74.500	1.000	1.000	1.000	1.000
200	4	890.000	75.000	1.000	1.000	1.000	1.000
201	2	598.000	75.500	1.000	2.000	0.500	1.000
