 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	25.500	10.500	1.000	1.000	1.000	1.000
2	5	44.500	10.500	0.599	5.000	0.200	1.000
3	5	92.300	10.700	0.674	2.749	0.364	0.769
4	6	151.000	10.833	0.916	1.809	0.553	0.857
5	1	195.500	10.500	1.000	1.000	1.000	1.000
6	4	300.500	10.750	1.000	1.468	0.681	0.800
7	5	308.300	10.900	1.000	1.553	0.644	0.909
8	5	335.300	10.900	1.000	1.553	0.644	0.909
9	1	435.500	10.500	1.000	1.000	1.000	1.000
10	6	443.000	10.833	0.916	1.809	0.553	0.857
11	2	504.000	10.500	1.000	2.000	0.500	1.000
12	2	549.000	10.500	1.000	2.000	0.500	1.000
13	8	582.875	11.000	0.710	2.346	0.426	0.842
14	6	791.500	11.000	1.000	1.500	0.667	1.000
15	7	848.786	10.929	1.000	1.936	0.517	0.933
16	4	927.000	10.500	0.740	4.000	0.250	1.000
17	1	948.500	10.500	1.000	1.000	1.000	1.000
18	1	958.500	10.500	1.000	1.000	1.000	1.000
19	7	1004.214	10.929	0.943	1.936	0.517	0.933
20	1	647.500	12.500	1.000	1.000	1.000	1.000
21	4	690.500	13.750	1.000	1.468	0.681	0.800
22	6	959.333	14.333	1.000	1.291	0.775	0.800
23	4	631.000	15.000	1.000	1.000	1.000	1.000
24	5	894.500	15.500	0.873	1.000	1.000	0.714
25	7	143.500	16.214	1.000	1.069	0.936	0.875
26	5	348.700	15.900	1.000	1.553	0.644	0.909
27	5	453.300	15.900	1.000	1.553	0.644	0.909
28	4	539.000	16.000	1.000	1.000	1.000	1.000
29	10	602.700	17.500	1.000	1.236	0.809	0.909
30	3	800.833	16.833	1.000	1.464	0.683	0.857
31	5	255.900	18.700	1.000	1.553	0.644	0.909
32	9	827.167	18.611	1.000	1.340	0.746	0.857
33	4	201.000	19.000	1.000	1.000	1.000	1.000
34	5	403.700	19.100	1.000	1.553	0.644	0.909
35	4	486.000	19.500	0.857	2.031	0.492	0.800
36	1	653.500	18.500	1.000	1.000	1.000	1.000
37	3	565.833	20.167	1.000	1.464	0.683	0.857
38	6	739.167	20.833	0.916	1.593	0.628	0.857
39	3	768.167	20.167	1.000	1.464	0.683	0.857
