 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	19.500	10.500	0.967	3.000	0.333	1.000
2	3	82.500	10.500	0.967	3.000	0.333	1.000
3	1	128.500	10.500	1.000	1.000	1.000	1.000
4	1	234.500	10.500	1.000	1.000	1.000	1.000
5	10	241.000	10.900	0.736	2.686	0.372	0.909
6	3	314.500	10.500	0.967	3.000	0.333	1.000
7	13	370.885	11.577	0.846	1.829	0.547	0.839
8	7	568.786	10.929	1.000	1.936	0.517	0.933
9	2	691.000	10.500	1.000	2.000	0.500	1.000
10	3	788.833	10.833	1.000	1.464	0.683	0.857
11	9	935.833	10.944	0.662	3.003	0.333	0.857
12	1	950.500	10.500	1.000	1.000	1.000	1.000
13	7	959.071	10.786	0.718	2.982	0.335	0.824
14	1	377.500	11.500	1.000	1.000	1.000	1.000
15	10	414.000	13.200	0.887	1.643	0.608	0.800
16	1	460.500	11.500	1.000	1.000	1.000	1.000
17	11	498.318	12.955	0.976	1.450	0.689	0.846
18	4	545.000	12.000	1.000	1.000	1.000	1.000
19	15	1012.033	13.367	1.000	1.127	0.887	0.857
20	4	490.000	13.000	1.000	1.000	1.000	1.000
21	11	900.955	14.773	0.741	2.858	0.350	0.957
22	8	618.375	14.625	1.000	1.229	0.814	0.941
23	3	745.500	14.500	0.809	3.000	0.333	1.000
24	2	780.500	14.000	1.000	2.000	0.500	1.000
25	6	797.000	14.500	1.000	1.500	0.667	1.000
26	2	325.000	14.500	1.000	2.000	0.500	1.000
27	5	607.300	15.100	1.000	1.553	0.644	0.909
28	4	140.000	16.000	1.000	1.000	1.000	1.000
29	6	307.000	16.500	1.000	1.500	0.667	1.000
30	8	553.250	16.625	0.914	1.939	0.516	0.842
31	2	760.000	15.500	1.000	2.000	0.500	1.000
32	5	583.700	17.100	1.000	1.553	0.644	0.909
33	1	1003.500	16.500	1.000	1.000	1.000	1.000
34	6	337.000	18.500	1.000	1.500	0.667	1.000
35	8	766.625	18.375	1.000	1.229	0.814	0.941
36	13	349.500	19.731	0.779	2.238	0.447	0.839
37	1	57.500	19.500	1.000	1.000	1.000	1.000
38	1	957.500	19.500	1.000	1.000	1.000	1.000
39	2	60.000	21.000	0.785	2.646	0.378	0.667
40	6	485.167	21.833	0.916	1.593	0.628	0.857
41	3	788.833	21.167	1.000	1.464	0.683	0.857
42	7	918.500	21.214	1.000	1.069	0.936	0.875
43	4	299.000	22.000	1.000	1.000	1.000	1.000
44	16	456.000	23.312	1.000	1.371	0.729	0.889
45	6	1011.333	22.667	1.000	1.291	0.775	0.800
46	15	718.833	24.033	0.976	1.392	0.718	0.882
47	6	995.667	23.667	1.000	1.291	0.775	0.800
48	12	221.750	25.583	0.967	1.756	0.570	0.889
49	2	430.500	24.000	1.000	2.000	0.500	1.000
50	9	676.167	24.500	1.000	1.542	0.648	0.857
51	1	824.500	23.500	1.000	1.000	1.000	1.000
52	4	161.500	25.000	1.000	2.031	0.492	0.800
53	2	323.500	25.000	1.000	2.000	0.500	1.000
54	12	618.500	26.000	1.000	1.333	0.750	1.000
55	2	909.000	24.500	1.000	2.000	0.500	1.000
56	4	980.000	25.000	1.000	1.000	1.000	1.000
57	5	395.700	25.900	1.000	1.553	0.644	0.909
58	1	51.500	26.500	1.000	1.000	1.000	1.000
59	3	739.167	27.167	1.000	1.464	0.683	0.857
60	2	465.000	27.500	1.000	2.000	0.500	1.000
61	7	517.500	28.786	1.000	1.069	0.936	0.875
62	2	656.000	27.500	1.000	2.000	0.500	1.000
63	13	771.500	28.654	1.000	1.622	0.617	0.929
64	1	798.500	27.500	1.000	1.000	1.000	1.000
65	3	970.167	27.833	1.000	1.464	0.683	0.857
66	6	703.000	29.500	1.000	1.500	0.667	1.000
67	4	939.500	30.000	0.645	4.000	0.250	1.000
68	8	533.875	30.750	1.000	1.605	0.623	0.800
69	3	107.167	30.833	1.000	1.464	0.683	0.857
70	3	315.167	30.833	1.000	1.464	0.683	0.857
71	1	44.500	31.500	1.000	1.000	1.000	1.000
72	2	174.000	31.500	1.000	2.000	0.500	1.000
73	1	411.500	31.500	1.000	1.000	1.000	1.000
74	11	576.045	33.136	0.976	1.851	0.540	0.846
75	4	609.000	32.000	1.000	1.000	1.000	1.000
76	15	713.833	32.567	0.976	1.869	0.535	0.909
77	5	864.900	32.300	1.000	1.553	0.644	0.909
78	4	914.000	32.000	1.000	1.000	1.000	1.000
79	3	1013.167	31.833	1.000	1.464	0.683	0.857
80	1	589.500	32.500	1.000	1.000	1.000	1.000
81	2	287.000	33.500	1.000	2.000	0.500	1.000
82	4	296.250	34.500	0.857	1.468	0.681	0.800
83	5	473.700	33.900	1.000	1.553	0.644	0.909
84	12	665.167	35.167	1.000	1.651	0.606	0.889
85	1	694.500	34.500	1.000	1.000	1.000	1.000
86	2	780.000	34.500	1.000	2.000	0.500	1.000
87	1	847.500	35.500	1.000	1.000	1.000	1.000
88	2	161.000	36.500	1.000	2.000	0.500	1.000
89	3	678.500	37.500	0.809	3.000	0.333	1.000
90	2	98.000	37.500	1.000	2.000	0.500	1.000
91	5	770.100	38.700	1.000	1.553	0.644	0.909
92	1	953.500	37.500	1.000	1.000	1.000	1.000
93	10	968.000	39.500	0.925	2.500	0.400	1.000
94	4	120.000	39.500	0.857	2.031	0.492	0.800
95	4	309.000	39.000	1.000	1.000	1.000	1.000
96	4	321.000	39.000	1.000	1.000	1.000	1.000
97	5	523.300	39.100	1.000	1.553	0.644	0.909
98	1	921.500	38.500	1.000	1.000	1.000	1.000
99	7	687.357	41.071	0.800	1.387	0.721	0.737
100	7	830.786	40.500	1.000	1.069	0.936	0.875
101	1	331.500	40.500	1.000	1.000	1.000	1.000
102	3	443.167	40.833	1.000	1.464	0.683	0.857
103	2	535.500	42.000	1.000	2.000	0.500	1.000
104	16	622.625	43.875	0.927	1.058	0.945	0.821
105	1	871.500	41.500	1.000	1.000	1.000	1.000
106	1	39.500	42.500	1.000	1.000	1.000	1.000
107	4	668.750	43.250	0.857	2.000	0.500	0.800
108	2	698.500	43.000	1.000	2.000	0.500	1.000
109	1	718.500	42.500	1.000	1.000	1.000	1.000
110	4	869.000	43.000	1.000	1.000	1.000	1.000
111	14	434.500	45.071	0.993	1.017	0.983	0.824
112	8	545.000	44.625	1.000	1.308	0.764	0.800
113	5	730.100	44.700	1.000	1.553	0.644	0.909
114	4	146.000	46.000	1.000	1.000	1.000	1.000
115	4	853.500	46.250	1.000	1.468	0.681	0.800
116	1	936.500	45.500	1.000	1.000	1.000	1.000
117	6	160.500	47.000	1.000	1.500	0.667	1.000
118	5	791.300	47.100	1.000	1.553	0.644	0.909
119	1	990.500	46.500	1.000	1.000	1.000	1.000
120	4	100.000	48.000	1.000	1.000	1.000	1.000
121	7	291.786	48.500	1.000	1.069	0.936	0.875
122	2	311.000	47.500	1.000	2.000	0.500	1.000
123	1	778.500	47.500	1.000	1.000	1.000	1.000
124	1	236.500	48.500	1.000	1.000	1.000	1.000
125	7	324.214	49.071	0.943	1.936	0.517	0.933
126	3	896.167	48.833	1.000	1.464	0.683	0.857
127	4	80.000	50.000	1.000	1.000	1.000	1.000
128	4	273.000	50.000	1.000	1.000	1.000	1.000
129	7	472.500	50.500	1.000	1.596	0.626	0.875
130	14	496.500	50.786	0.993	1.388	0.720	0.824
131	3	251.167	50.833	1.000	1.464	0.683	0.857
132	5	300.500	51.500	0.873	2.188	0.457	0.714
133	9	442.500	51.500	1.000	1.000	1.000	1.000
134	3	623.167	51.833	1.000	1.464	0.683	0.857
135	2	754.000	51.500	1.000	2.000	0.500	1.000
136	5	873.900	52.300	1.000	1.553	0.644	0.909
137	10	950.600	54.100	0.736	1.740	0.575	0.800
138	5	430.300	53.100	1.000	1.553	0.644	0.909
139	10	657.500	53.000	0.925	2.500	0.400	1.000
140	1	693.500	52.500	1.000	1.000	1.000	1.000
141	6	720.000	53.500	1.000	1.500	0.667	1.000
142	19	704.289	56.868	0.916	1.477	0.677	0.809
143	9	934.833	55.389	1.000	1.340	0.746	0.857
144	6	180.333	56.333	1.000	1.291	0.775	0.800
145	10	409.000	57.900	0.982	1.238	0.808	0.769
146	2	588.000	56.500	1.000	2.000	0.500	1.000
147	3	108.833	57.833	1.000	1.464	0.683	0.857
148	5	860.700	57.900	1.000	1.553	0.644	0.909
149	8	917.750	59.125	0.914	1.605	0.623	0.800
150	5	118.100	59.300	1.000	1.553	0.644	0.909
151	5	271.300	59.100	1.000	1.553	0.644	0.909
152	6	399.500	60.000	0.686	2.810	0.356	0.750
153	2	477.000	58.500	1.000	2.000	0.500	1.000
154	5	502.700	58.900	1.000	1.553	0.644	0.909
155	5	647.100	59.700	1.000	1.553	0.644	0.909
156	4	41.250	60.500	0.857	1.468	0.681	0.800
157	5	957.100	60.300	1.000	1.553	0.644	0.909
158	8	236.250	61.875	0.914	1.605	0.623	0.800
159	1	425.500	60.500	1.000	1.000	1.000	1.000
160	11	572.955	61.864	1.000	1.139	0.878	0.815
161	3	940.833	60.833	1.000	1.464	0.683	0.857
162	5	451.100	62.300	1.000	1.553	0.644	0.909
163	2	546.500	62.000	1.000	2.000	0.500	1.000
164	4	595.000	62.000	1.000	1.000	1.000	1.000
165	4	1013.250	62.500	0.857	1.468	0.681	0.800
