 	Area	XM	YM	Circ.	AR	Round	Solidity
1	5	28.100	11.700	1.000	1.553	0.644	0.909
2	9	171.722	10.944	0.832	2.386	0.419	0.947
3	6	190.000	10.833	0.916	1.809	0.553	0.857
4	6	207.000	10.833	0.916	1.809	0.553	0.857
5	7	297.786	10.929	1.000	1.936	0.517	0.933
6	2	321.000	10.500	1.000	2.000	0.500	1.000
7	3	343.500	10.500	0.967	3.000	0.333	1.000
8	2	456.000	10.500	1.000	2.000	0.500	1.000
9	4	479.000	10.500	0.740	4.000	0.250	1.000
10	2	484.000	10.500	1.000	2.000	0.500	1.000
11	10	553.000	11.700	1.000	1.384	0.723	0.909
12	2	569.000	10.500	1.000	2.000	0.500	1.000
13	9	585.167	11.611	1.000	1.340	0.746	0.857
14	2	617.000	10.500	1.000	2.000	0.500	1.000
15	10	630.300	11.500	1.000	1.236	0.809	0.909
16	12	648.167	11.833	1.000	1.651	0.606	0.889
17	4	658.250	10.750	1.000	2.000	0.500	0.800
18	11	674.136	11.409	1.000	1.372	0.729	0.957
19	7	772.214	11.643	1.000	1.380	0.725	0.875
20	3	780.500	10.500	0.967	3.000	0.333	1.000
21	3	801.833	10.833	1.000	1.464	0.683	0.857
22	1	890.500	10.500	1.000	1.000	1.000	1.000
23	1	928.500	10.500	1.000	1.000	1.000	1.000
24	5	985.300	10.900	1.000	1.553	0.644	0.909
25	1	109.500	11.500	1.000	1.000	1.000	1.000
26	7	1012.500	12.500	1.000	1.596	0.626	0.875
27	5	431.900	13.300	1.000	1.553	0.644	0.909
28	7	98.500	14.214	1.000	1.069	0.936	0.875
29	1	217.500	14.500	1.000	1.000	1.000	1.000
30	5	494.100	15.700	1.000	1.553	0.644	0.909
31	2	60.000	15.500	1.000	2.000	0.500	1.000
32	11	639.227	16.500	0.976	1.714	0.583	0.846
33	6	281.000	17.500	1.000	1.500	0.667	1.000
34	3	396.833	16.833	1.000	1.464	0.683	0.857
35	5	414.900	17.700	1.000	1.553	0.644	0.909
36	6	543.500	17.000	1.000	1.500	0.667	1.000
37	3	788.833	17.167	1.000	1.464	0.683	0.857
38	3	126.167	18.167	1.000	1.464	0.683	0.857
39	3	268.833	17.833	1.000	1.464	0.683	0.857
40	4	486.500	18.250	1.000	1.468	0.681	0.800
41	6	871.667	18.667	1.000	1.291	0.775	0.800
42	1	716.500	18.500	1.000	1.000	1.000	1.000
43	10	227.200	21.200	0.982	1.241	0.806	0.800
44	10	849.400	21.600	0.806	1.577	0.634	0.800
45	1	160.500	20.500	1.000	1.000	1.000	1.000
46	8	47.375	22.625	1.000	1.229	0.814	0.941
47	2	97.000	22.000	0.785	2.646	0.378	0.667
48	11	170.864	23.591	0.780	1.432	0.698	0.759
49	2	672.000	21.500	1.000	2.000	0.500	1.000
50	5	954.500	22.500	0.873	1.000	1.000	0.714
51	11	964.500	23.500	0.887	1.469	0.681	0.846
52	7	88.500	23.786	1.000	1.069	0.936	0.875
53	6	862.667	23.667	1.000	1.291	0.775	0.800
54	3	385.167	24.833	1.000	1.464	0.683	0.857
55	2	944.000	24.500	1.000	2.000	0.500	1.000
56	7	445.500	26.786	1.000	1.069	0.936	0.875
57	1	64.500	26.500	1.000	1.000	1.000	1.000
58	5	107.100	27.300	1.000	1.553	0.644	0.909
59	13	363.115	28.115	1.000	1.159	0.863	0.897
60	9	808.944	28.278	0.884	1.158	0.864	0.750
61	9	343.500	28.500	1.000	1.000	1.000	1.000
62	1	622.500	27.500	1.000	1.000	1.000	1.000
63	1	749.500	27.500	1.000	1.000	1.000	1.000
64	14	933.286	29.143	1.000	1.264	0.791	0.848
65	4	39.000	29.000	1.000	1.000	1.000	1.000
66	1	79.500	28.500	1.000	1.000	1.000	1.000
67	7	180.071	29.786	0.898	1.668	0.600	0.778
68	1	710.500	28.500	1.000	1.000	1.000	1.000
69	2	284.500	31.000	1.000	2.000	0.500	1.000
70	3	520.500	30.500	0.967	3.000	0.333	1.000
71	1	771.500	30.500	1.000	1.000	1.000	1.000
72	5	1008.700	30.900	1.000	1.553	0.644	0.909
73	2	392.500	32.000	1.000	2.000	0.500	1.000
74	3	746.833	32.167	1.000	1.464	0.683	0.857
75	13	781.731	33.346	0.922	1.312	0.762	0.812
76	7	799.214	32.500	1.000	1.069	0.936	0.875
77	5	191.100	33.700	1.000	1.553	0.644	0.909
78	5	410.300	34.700	0.873	2.308	0.433	0.769
79	8	701.500	35.000	0.914	1.195	0.837	0.800
80	2	964.500	34.000	1.000	2.000	0.500	1.000
81	3	586.833	35.167	1.000	1.464	0.683	0.857
82	2	596.500	35.000	1.000	2.000	0.500	1.000
83	3	607.833	35.833	1.000	1.464	0.683	0.857
84	8	653.500	37.000	0.914	1.195	0.837	0.800
85	1	328.500	36.500	1.000	1.000	1.000	1.000
86	1	384.500	36.500	1.000	1.000	1.000	1.000
87	10	714.200	37.400	0.887	1.921	0.521	0.800
88	11	791.227	38.227	0.976	1.343	0.745	0.815
89	2	816.000	36.500	1.000	2.000	0.500	1.000
90	4	64.000	38.000	1.000	1.000	1.000	1.000
91	6	200.000	38.500	1.000	1.500	0.667	1.000
92	3	236.833	37.833	1.000	1.464	0.683	0.857
93	5	721.700	38.100	1.000	1.553	0.644	0.909
94	5	770.100	38.700	1.000	1.553	0.644	0.909
95	9	746.056	40.722	0.832	2.386	0.419	0.947
96	1	804.500	38.500	1.000	1.000	1.000	1.000
97	1	1001.500	38.500	1.000	1.000	1.000	1.000
98	10	496.500	40.700	1.000	1.236	0.809	0.909
99	2	22.000	40.500	1.000	2.000	0.500	1.000
100	11	522.409	41.864	1.000	1.372	0.729	0.957
101	5	681.300	41.100	1.000	1.553	0.644	0.909
102	5	99.500	42.500	0.873	2.188	0.457	0.714
103	8	476.500	43.000	0.914	1.195	0.837	0.800
104	6	571.833	42.167	0.916	1.593	0.628	0.857
105	5	627.700	42.100	1.000	1.553	0.644	0.909
106	1	891.500	41.500	1.000	1.000	1.000	1.000
107	6	603.333	42.833	0.809	2.237	0.447	0.857
108	3	867.167	42.833	1.000	1.464	0.683	0.857
109	4	486.000	44.000	1.000	1.000	1.000	1.000
110	7	561.500	44.500	1.000	1.596	0.626	0.875
111	2	191.000	44.500	1.000	2.000	0.500	1.000
112	3	387.500	44.500	0.967	3.000	0.333	1.000
113	2	119.000	45.500	1.000	2.000	0.500	1.000
114	2	248.000	45.500	1.000	2.000	0.500	1.000
115	16	709.562	48.000	0.772	1.362	0.734	0.744
116	1	808.500	45.500	1.000	1.000	1.000	1.000
117	5	294.700	47.100	1.000	1.553	0.644	0.909
118	4	799.000	47.000	1.000	1.000	1.000	1.000
119	8	924.000	48.125	0.785	2.014	0.496	0.727
120	15	1012.900	49.500	0.694	2.891	0.346	0.833
121	5	238.300	47.900	1.000	1.553	0.644	0.909
122	5	306.300	47.900	1.000	1.553	0.644	0.909
123	6	672.333	48.667	1.000	1.291	0.775	0.800
124	4	690.000	48.000	1.000	1.000	1.000	1.000
125	3	975.167	48.167	1.000	1.464	0.683	0.857
126	3	63.167	49.167	1.000	1.464	0.683	0.857
127	5	107.700	48.900	1.000	1.553	0.644	0.909
128	4	201.000	49.000	1.000	1.000	1.000	1.000
129	6	683.667	49.333	1.000	1.291	0.775	0.800
130	12	883.833	49.750	1.000	1.135	0.881	0.857
131	13	788.500	50.500	1.000	1.735	0.576	0.929
132	6	818.000	50.500	1.000	1.500	0.667	1.000
133	6	854.000	50.500	1.000	1.500	0.667	1.000
134	5	950.100	50.300	1.000	1.553	0.644	0.909
135	9	15.833	51.389	1.000	1.340	0.746	0.857
136	2	171.500	51.000	1.000	2.000	0.500	1.000
137	2	335.500	51.000	1.000	2.000	0.500	1.000
138	13	501.423	51.731	0.922	1.326	0.754	0.788
139	16	525.438	51.812	1.000	1.392	0.718	0.889
140	1	11.500	51.500	1.000	1.000	1.000	1.000
141	2	629.000	51.500	1.000	2.000	0.500	1.000
142	6	735.167	52.167	0.916	1.593	0.628	0.857
143	2	914.500	52.000	1.000	2.000	0.500	1.000
144	2	127.000	52.500	1.000	2.000	0.500	1.000
145	4	143.500	53.000	1.000	2.031	0.492	0.800
146	12	228.667	53.500	0.967	1.631	0.613	0.889
147	6	597.500	53.000	1.000	1.500	0.667	1.000
148	5	116.100	54.700	1.000	1.553	0.644	0.909
149	4	301.000	54.000	1.000	1.000	1.000	1.000
150	2	587.500	54.000	1.000	2.000	0.500	1.000
151	2	758.500	54.000	1.000	2.000	0.500	1.000
152	4	774.000	54.000	1.000	1.000	1.000	1.000
153	8	357.375	55.375	1.000	1.229	0.814	0.941
154	6	482.500	55.000	1.000	1.500	0.667	1.000
155	5	636.900	55.300	1.000	1.553	0.644	0.909
156	10	807.800	56.400	0.887	1.090	0.917	0.800
157	6	940.333	55.333	1.000	1.291	0.775	0.800
158	11	619.500	56.500	0.976	1.469	0.681	0.846
159	9	674.389	57.167	1.000	1.340	0.746	0.857
160	4	843.000	56.000	1.000	1.000	1.000	1.000
161	2	874.500	56.000	1.000	2.000	0.500	1.000
162	21	322.786	58.548	0.943	1.685	0.593	0.840
163	1	727.500	56.500	1.000	1.000	1.000	1.000
164	4	342.000	58.000	1.000	1.000	1.000	1.000
165	1	409.500	57.500	1.000	1.000	1.000	1.000
166	3	460.833	57.833	1.000	1.464	0.683	0.857
167	2	133.500	59.000	1.000	2.000	0.500	1.000
168	12	691.917	59.917	0.967	1.575	0.635	0.857
169	12	949.583	59.833	1.000	1.218	0.821	0.889
170	2	389.500	60.000	1.000	2.000	0.500	1.000
171	3	785.167	59.833	1.000	1.464	0.683	0.857
172	7	500.071	62.214	0.943	1.936	0.517	0.933
173	1	764.500	60.500	1.000	1.000	1.000	1.000
174	1	77.500	61.500	1.000	1.000	1.000	1.000
175	3	88.167	64.167	1.000	1.464	0.683	0.857
176	13	609.885	64.962	0.584	2.669	0.375	0.684
177	2	656.000	63.500	1.000	2.000	0.500	1.000
178	5	774.300	64.100	1.000	1.553	0.644	0.909
179	1	429.500	64.500	1.000	1.000	1.000	1.000
180	6	471.333	65.333	1.000	1.291	0.775	0.800
181	6	740.500	65.000	1.000	1.500	0.667	1.000
182	6	865.000	65.500	1.000	1.500	0.667	1.000
183	5	1009.900	65.300	1.000	1.553	0.644	0.909
184	18	406.833	67.222	0.380	3.288	0.304	0.571
185	1	551.500	65.500	1.000	1.000	1.000	1.000
186	12	810.833	67.000	1.000	1.281	0.781	0.857
187	4	980.250	66.500	0.857	1.468	0.681	0.800
188	2	243.500	67.000	1.000	2.000	0.500	1.000
189	2	792.500	67.000	1.000	2.000	0.500	1.000
190	6	29.000	68.500	1.000	1.500	0.667	1.000
191	6	189.500	68.000	1.000	1.500	0.667	1.000
192	2	265.000	67.500	1.000	2.000	0.500	1.000
193	15	584.433	69.233	1.000	1.435	0.697	0.882
194	8	907.375	68.625	1.000	1.229	0.814	0.941
195	5	994.900	68.700	1.000	1.553	0.644	0.909
196	10	255.700	69.500	1.000	1.236	0.809	0.909
197	15	323.100	70.433	1.000	1.651	0.606	0.882
198	2	443.000	68.500	1.000	2.000	0.500	1.000
199	4	637.000	69.500	0.857	2.031	0.492	0.800
200	7	19.929	71.214	0.943	1.936	0.517	0.933
201	5	134.100	70.700	1.000	1.553	0.644	0.909
202	1	170.500	69.500	1.000	1.000	1.000	1.000
203	1	538.500	70.500	1.000	1.000	1.000	1.000
204	8	344.375	72.625	1.000	1.229	0.814	0.941
205	11	87.318	73.682	0.976	1.035	0.966	0.846
206	5	198.700	73.100	1.000	1.553	0.644	0.909
207	17	835.441	74.088	1.000	1.497	0.668	0.919
208	2	971.500	73.000	1.000	2.000	0.500	1.000
209	3	10.500	74.500	0.809	3.000	0.333	1.000
210	7	179.786	74.500	1.000	1.069	0.936	0.875
211	3	275.167	73.833	1.000	1.464	0.683	0.857
212	8	496.000	75.000	1.000	2.000	0.500	1.000
213	5	880.900	75.700	1.000	1.553	0.644	0.909
214	9	575.389	77.167	1.000	1.340	0.746	0.857
215	1	603.500	75.500	1.000	1.000	1.000	1.000
216	6	773.667	76.667	1.000	1.291	0.775	0.800
217	3	29.167	77.167	1.000	1.464	0.683	0.857
218	6	333.500	77.000	1.000	1.500	0.667	1.000
219	10	486.000	77.500	1.000	1.551	0.645	0.909
220	8	512.375	77.625	1.000	1.229	0.814	0.941
221	7	769.786	77.500	1.000	1.069	0.936	0.875
222	6	955.500	77.333	1.000	1.809	0.553	0.800
223	3	985.500	77.500	0.809	3.000	0.333	1.000
224	7	11.929	79.214	0.943	1.936	0.517	0.933
225	6	263.000	78.167	0.916	1.809	0.553	0.857
226	10	790.500	79.300	1.000	1.236	0.809	0.909
227	6	800.000	78.500	1.000	1.500	0.667	1.000
228	1	1009.500	77.500	1.000	1.000	1.000	1.000
229	5	384.500	79.300	0.873	1.496	0.668	0.714
230	1	440.500	78.500	1.000	1.000	1.000	1.000
231	5	1000.900	79.300	1.000	1.553	0.644	0.909
232	13	564.115	80.885	1.000	1.159	0.863	0.897
