 	Area	XM	YM	Circ.	AR	Round	Solidity
1	3	19.500	10.500	0.967	3.000	0.333	1.000
2	6	47.000	10.833	0.916	1.809	0.553	0.857
3	2	173.000	10.500	1.000	2.000	0.500	1.000
4	6	278.000	10.500	0.503	6.000	0.167	1.000
5	9	296.278	10.944	0.923	2.386	0.419	0.947
6	10	316.500	11.000	0.925	2.500	0.400	1.000
7	15	352.033	12.367	1.000	1.127	0.887	0.857
8	8	372.750	11.750	0.914	1.416	0.706	0.800
9	2	439.000	10.500	1.000	2.000	0.500	1.000
10	3	497.167	10.833	1.000	1.464	0.683	0.857
11	2	520.000	10.500	1.000	2.000	0.500	1.000
12	4	542.500	10.750	1.000	1.468	0.681	0.800
13	8	661.500	10.875	0.820	2.232	0.448	0.889
14	3	746.833	10.833	1.000	1.464	0.683	0.857
15	5	764.700	10.900	1.000	1.553	0.644	0.909
16	2	790.000	10.500	1.000	2.000	0.500	1.000
17	6	803.000	10.833	0.916	1.809	0.553	0.857
18	3	881.500	10.500	0.967	3.000	0.333	1.000
19	1	70.500	11.500	1.000	1.000	1.000	1.000
20	1	190.500	11.500	1.000	1.000	1.000	1.000
21	11	617.409	12.409	0.887	1.846	0.542	0.846
22	3	903.500	11.500	0.967	3.000	0.333	1.000
23	3	1009.167	11.833	1.000	1.464	0.683	0.857
24	2	11.500	13.000	1.000	2.000	0.500	1.000
25	6	325.500	13.000	1.000	1.500	0.667	1.000
26	8	460.375	13.375	1.000	1.229	0.814	0.941
27	4	570.500	13.000	1.000	2.031	0.492	0.800
28	1	479.500	13.500	1.000	1.000	1.000	1.000
29	11	56.591	16.136	1.000	1.372	0.729	0.957
30	5	415.300	15.700	0.873	1.882	0.531	0.714
31	5	814.300	15.100	1.000	1.553	0.644	0.909
32	3	113.167	16.167	1.000	1.464	0.683	0.857
33	4	405.500	15.750	1.000	1.468	0.681	0.800
34	1	527.500	15.500	1.000	1.000	1.000	1.000
35	2	722.500	16.000	1.000	2.000	0.500	1.000
36	8	183.375	17.375	1.000	1.229	0.814	0.941
37	4	654.000	17.500	0.857	2.031	0.492	0.800
38	2	447.000	18.000	0.785	2.646	0.378	0.667
39	5	755.500	18.500	0.873	2.188	0.457	0.714
40	7	271.500	19.500	1.000	1.596	0.626	0.875
41	1	301.500	18.500	1.000	1.000	1.000	1.000
42	5	796.700	19.100	1.000	1.553	0.644	0.909
43	3	843.833	19.167	1.000	1.464	0.683	0.857
44	8	690.375	21.375	1.000	1.229	0.814	0.941
45	13	1010.500	21.731	0.922	1.802	0.555	0.812
46	4	351.500	21.750	1.000	1.468	0.681	0.800
47	4	398.000	22.000	1.000	1.000	1.000	1.000
